q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.992962385064225e-06,-0.15932595001317545,0.08778320784244294,7.098526544763845e-05,-0.27633597645899755,-0.983578128878436,
1.0787476421086113e-05,-0.4123720450091603,0.06096289330487798,7.587939463678908e-05,-0.27948679733770687,1.3983504919562655,
1.2745128096746354e-05,-0.25840820438107087,0.0445130301083894,8.0936661465578e-05,-0.28274264557903983,-0.9398609313238245,
1.4865917412044946e-05,-0.17520104386317517,0.03345718780082589,8.615706593400533e-05,-0.2861035211829965,0.9764446975079164,
1.7149844366981893e-05,-0.23870813448585285,0.028728481337799504,9.154060804207099e-05,-0.2895694241495767,-0.644699760398783,
1.959690896155719e-05,-0.24267509121928912,0.024463422332200502,9.7087287789775e-05,-0.2931403544787806,-1.589400098264054,
2.2207111195770842e-05,-0.1941953233887005,0.021253737476306746,0.00010279710517711737,-0.29681631217060817,1.000134577834619,
2.4980451069622847e-05,-0.23829265238088895,0.021042037148014177,0.00010867006020409808,-0.30059729722505935,1.4281852543460625,
2.7916928583113205e-05,-0.24578344399481075,0.020145137166821966,0.00011470615287071715,-0.30448330964213416,1.6037826847192682,
3.101654373624192e-05,-0.1999752925481301,0.019101898489066824,0.00012090538317697457,-0.3084743494218326,1.3150560283771238,
3.4279296529008984e-05,-0.1578072086484869,0.01821290819680476,0.00012726775112287036,-0.31257041656415474,0.6556008335145407,
3.770518696141441e-05,-0.2312176655262026,0.018911256356885453,0.00013379325670840448,-0.3167715110691005,1.9537850501525076,
4.129421503345817e-05,-0.18929925410117482,0.017610428696728027,0.00014048189993357696,-0.3210776329366699,0.7942133974168109,
4.504638074514029e-05,-0.21802281782015642,0.017507811047131793,0.00014733368079838783,-0.325488782166863,0.29425318269719203,
4.896168409646078e-05,-0.22551728010014394,0.017231608400909235,0.000154348599302837,-0.33000495875967967,-0.5801969527287474,
5.30401250874196e-05,-0.21016078121062756,0.016747630301317068,0.00016152665544692457,-0.33462616271512,0.7084513906831129,
5.72817037180168e-05,-0.2554645596296958,0.017281675239298494,0.00016886784923065052,-0.33935239403318407,0.25887278104498807,
6.168641998825232e-05,-0.22661406510879623,0.01617391188424434,0.00017637218065401472,-0.34418365271387164,0.21054049504140368,
6.625427389812625e-05,-0.2410685152042522,0.016091915448883828,0.00018403964971701732,-0.3491199387571829,-0.44134691512411045,
7.098526544763845e-05,-0.2929263040311044,0.016867320536117104,0.00019187025641965834,-0.35416125216311783,-0.38253027775324916,
7.587939463678908e-05,-0.25731100060688744,0.015858539656818025,0.00019986400076193764,-0.3593075929316764,-1.046513459889706,
8.0936661465578e-05,-0.29811916255635584,0.01636041723285347,0.00020802088274385526,-0.36455896106285857,-0.4365236183403542,
8.615706593400533e-05,-0.27096342128914763,0.015505332695737332,0.00021634090236541127,-0.3699153565566644,0.5796689883270175,
9.154060804207099e-05,-0.2996225891351295,0.015593560914827024,0.0002248240596266057,-0.37537677941309394,-1.069509731891967,
9.7087287789775e-05,-0.3189911379629186,0.016264490931120663,0.0002334703545274384,-0.3809432296321471,-1.9109958694053355,
0.00010279710517711737,-0.2819365150474665,0.014877794901719915,0.00024227978706790944,-0.38661470721382385,0.27736822089561364,
0.00010867006020409808,-0.2796772291119086,0.014648007357231542,0.00025125235724801886,-0.3923912121581242,-2.418802457129726,
0.00011470615287071715,-0.2808240708148978,0.014752147565041058,0.00026038806506776673,-0.39827274446504835,0.44493872435828213,
0.00012090538317697457,-0.2892192897788882,0.014642007053270992,0.00026968691052715275,-0.404259304134596,-0.21748084488535369,
0.00012726775112287036,-0.3028327008651796,0.014853116715506983,0.00027914889362617724,-0.4103508911667674,-0.5050913219428224,
0.00013379325670840448,-0.28934028612103896,0.014040042401757725,0.0002887740143648402,-0.41654750556156245,-1.5747407178507504,
0.00014048189993357696,-0.3096550805065932,0.014382220782511002,0.00029856227274314143,-0.4228491473189811,1.5827393422898952,
0.00014733368079838783,-0.3212595435581998,0.014372787984473202,0.00030851366876108086,-0.42925581643902333,0.14344937012709197,
