,,Well,A07,A08,A09,A10,A11,A12,B07,B08,B09,B10,B11,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C07,C08,C09,C10,C11,C12,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S2,1020,468,10959,9855,8975,8697,9958,10140,11070,8632,9255,10534,9345,7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12289,13720,11854,11015,8238,7750,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,469,11692,10463,9561,9220,10602,10781,11833,9182,9902,11158,9908,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13076,14602,12546,11663,8769,8234,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,470,12265,10989,10001,9688,11071,11329,12375,9627,10401,11704,10386,8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13693,15347,13188,12290,9210,8637,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,471,12550,11230,10259,9950,11389,11576,12698,9894,10604,11987,10633,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,15713,13479,12625,9496,8862,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,472,12843,11534,10536,10171,11666,11867,12985,10119,10867,12327,10877,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14409,16103,13816,12888,9713,9080,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,473,13196,11780,10778,10445,11941,12179,13339,10334,11126,12560,11111,9493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14791,16501,14169,13221,9906,9320,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,474,13200,11848,10805,10479,12004,12265,13374,10413,11180,12626,11181,9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14795,16549,14273,13254,9926,9367,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,475,13224,11939,10873,10522,12059,12304,13455,10479,11239,12683,11266,9563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14952,16602,14353,13300,10037,9410,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,476,13094,11774,10754,10415,11929,12134,13301,10350,11149,12557,11127,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14751,16428,14226,13226,9935,9346,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,477,12899,11608,10612,10341,11784,11980,13211,10232,11017,12448,11023,9372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14596,16260,14010,13033,9807,9244,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,478,12678,11312,10412,10086,11544,11798,12874,10027,10759,12173,10791,9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14263,15956,13688,12747,9612,9006,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,479,12442,11174,10230,9920,11344,11580,12656,9885,10632,12018,10606,9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14096,15691,13543,12587,9498,8949,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,480,12063,10883,9981,9649,11002,11269,12309,9608,10347,11699,10301,8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13677,15299,13162,12216,9220,8645,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,481,11757,10631,9801,9426,10813,11069,12087,9495,10161,11418,10126,8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379,14942,12858,11987,9076,8537,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,482,11541,10380,9534,9225,10546,10794,11769,9225,9898,11198,9906,8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13096,14546,12620,11678,8866,8303,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,483,11125,10027,9196,8862,10156,10425,11407,8888,9537,10780,9545,8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12633,14102,12151,11285,8570,8066,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,484,10987,9905,9098,8810,10029,10304,11254,8830,9465,10672,9454,8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12434,13903,12044,11192,8478,7960,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,485,10728,9684,8866,8600,9797,10085,10929,8609,9215,10380,9234,7923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12175,13596,11713,10921,8280,7776,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,486,10550,9483,8718,8433,9609,9893,10791,8438,9072,10234,9089,7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11992,13351,11494,10749,8142,7648,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,487,10461,9457,8648,8403,9590,9869,10773,8413,9024,10233,9052,7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11917,13266,11490,10717,8116,7650,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,488,10320,9288,8559,8279,9453,9694,10611,8285,8911,10115,8936,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11755,13083,11307,10507,8024,7547,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,489,10271,9274,8532,8236,9381,9608,10543,8296,8859,10041,8892,7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11683,13005,11274,10496,7992,7507,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,490,10379,9400,8615,8334,9510,9760,10697,8399,8976,10142,8986,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11835,13144,11412,10638,8111,7661,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,491,10317,9398,8562,8295,9451,9723,10663,8375,8975,10088,8957,7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11815,13102,11375,10583,8125,7606,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,492,10490,9471,8695,8463,9620,9864,10836,8515,9106,10256,9118,7927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11926,13340,11556,10795,8267,7811,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,493,10695,9686,8931,8646,9796,10077,11058,8703,9336,10543,9348,8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12195,13596,11814,11071,8482,7979,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,494,10975,9889,9128,8848,10076,10276,11340,8949,9591,10859,9634,8358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12482,13897,12128,11327,8696,8212,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,495,11349,10325,9474,9192,10414,10714,11738,9323,10001,11209,10020,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982,14498,12610,11765,9080,8585,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,496,11711,10619,9740,9457,10721,11022,12121,9554,10321,11630,10325,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13295,14855,13020,12104,9425,8873,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,497,12231,11134,10217,9873,11213,11466,12659,10043,10752,12224,10858,9471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13902,15542,13572,12698,9846,9318,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,498,12756,11605,10614,10300,11631,11948,13218,10483,11282,12773,11366,9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14498,16266,14146,13267,10359,9845,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,499,13504,12311,11336,10966,12377,12743,14056,11132,12022,13639,12180,10659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15395,17238,15073,14098,11074,10500,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,500,14234,12992,11943,11617,12999,13398,14820,11768,12711,14434,12854,11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200,18143,15909,14903,11774,11101,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,501,15031,13703,12532,12226,13673,14170,15640,12421,13456,15312,13637,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17122,19095,16823,15766,12459,11780,0,0,0,0,0,0,0,0,0,0,0,0
