q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.992962385064225e-06,-3.5814949071050353,0.10675253380347814,2.2207111195770842e-05,-3.863629959646776,0.4239232138055079,
1.0787476421086113e-05,-3.9264100942516835,0.07956532009567559,2.4980451069622847e-05,-3.8649754067210917,1.0677007440220772,
1.2745128096746354e-05,-3.9075991731225614,0.06606764201529362,2.7916928583113205e-05,-3.866399997740955,0.30227474138196736,
1.4865917412044946e-05,-3.846256427441824,0.05077292369055402,3.101654373624192e-05,-3.8679037327063672,-0.17841409379274825,
1.7149844366981893e-05,-3.8279091533625738,0.04044862776259568,3.4279296529008984e-05,-3.8694866116173268,0.186367074374527,
1.959690896155719e-05,-3.8433342979931955,0.03478938175979602,3.770518696141441e-05,-3.8711486344738346,0.09211641273697,
2.2207111195770842e-05,-3.850093444906206,0.031931525096383064,4.129421503345817e-05,-3.8728898012758903,0.09066979607023046,
2.4980451069622847e-05,-3.8330927515432536,0.029861040517528123,4.504638074514029e-05,-3.874710112023494,-0.29640487214353295,
2.7916928583113205e-05,-3.8575868257586983,0.029156164163647854,4.896168409646078e-05,-3.876609566716646,-0.2047683044185568,
3.101654373624192e-05,-3.8731438029546146,0.029370270794494478,5.30401250874196e-05,-3.878588165355345,0.1929580386417217,
3.4279296529008984e-05,-3.864117825274686,0.02880759040006915,5.72817037180168e-05,-3.8806459079395927,-0.3492273158454663,
3.770518696141441e-05,-3.8685543746255466,0.02816284059710027,6.168641998825232e-05,-3.8827827944693887,-1.3692720280604174,
4.129421503345817e-05,-3.8704088809733745,0.027362147154209232,6.625427389812625e-05,-3.884998824944732,-0.578107189833339,
4.504638074514029e-05,-3.8826344586717254,0.026734873117720413,7.098526544763845e-05,-3.8872939993656237,1.3406286464992994,
4.896168409646078e-05,-3.8819504609633815,0.026082621829102093,7.587939463678908e-05,-3.8896683177320632,-1.0505471325051183,
5.30401250874196e-05,-3.8736307037297544,0.025691915509130966,8.0936661465578e-05,-3.892121780044051,0.7092494487693571,
5.72817037180168e-05,-3.8896343380578453,0.02573805000474236,8.615706593400533e-05,-3.894654386301587,0.21222366063719225,
6.168641998825232e-05,-3.9176058429431664,0.025431797159476615,9.154060804207099e-05,-3.8972661365046704,0.789898548219447,
6.625427389812625e-05,-3.8992011743084625,0.024566982755957065,9.7087287789775e-05,-3.899957030653302,0.848598823343758,
7.098526544763845e-05,-3.855642187662164,0.023609678777273685,0.00010279710517711737,-3.902727068747481,0.7446458895423226,
7.587939463678908e-05,-3.9150910355874013,0.024199502400920843,0.00010867006020409808,-3.9055762507872087,0.6049418615336783,
8.0936661465578e-05,-3.8756058251703673,0.02328652479369724,0.00011470615287071715,-3.908504576772484,1.2382578519010903,
8.615706593400533e-05,-3.889806111430717,0.022845119419356217,0.00012090538317697457,-3.911512046703308,1.1316068223190239,
9.154060804207099e-05,-3.8797283044280233,0.02220263870110918,0.00012726775112287036,-3.914598660579679,0.42839653117366266,
9.7087287789775e-05,-3.8806217731449695,0.02278492142157946,0.00013379325670840448,-3.9177644184015987,0.17781217518711026,
0.00010279710517711737,-3.8865494495978674,0.021725251393728693,0.00014048189993357696,-3.921009320169066,0.45166315489722436,
0.00010867006020409808,-3.8926014351411626,0.02144803735874996,0.00014733368079838783,-3.924333365882082,0.13212163216582362,
0.00011470615287071715,-3.8819475690243004,0.02144707397365661,0.000154348599302837,-3.927736555540645,-1.9074882480236053,
0.00012090538317697457,-3.887474662475985,0.02124181628568028,0.00016152665544692457,-3.9312188891447564,-1.1008608480446056,
0.00012726775112287036,-3.9053454378408556,0.021599667750513384,0.00016886784923065052,-3.934780366694416,-0.5932770058757051,
0.00013379325670840448,-3.9140516419946856,0.020880327249842255,0.00017637218065401472,-3.9384209881896233,0.7920992763492805,
0.00014048189993357696,-3.9115947111266647,0.020844314928774126,0.00018403964971701732,-3.9421407536303787,-0.48499510218742237,
0.00014733368079838783,-3.9215829703957454,0.02081714736073198,0.00019187025641965834,-3.945939663016682,0.7093655312306192,
0.000154348599302837,-3.9657999668890245,0.01995472915118505,0.00019986400076193764,-3.9498177163485333,0.38389090151884453,
0.00016152665544692457,-3.9525603575035877,0.01938616347083187,0.00020802088274385526,-3.953774913625933,-0.8172272187427821,
0.00016886784923065052,-3.945694543543129,0.018396426526936186,0.00021634090236541127,-3.95781125484888,-0.9915939714749782,
0.00017637218065401472,-3.9241880841972394,0.01796858603126382,0.0002248240596266057,-3.9619267400173754,-0.2560746684400293,
0.00018403964971701732,-3.950784778738692,0.01782291216824014,0.0002334703545274384,-3.9661213691314186,0.6368318408869963,
0.00019187025641965834,-3.9336866632063363,0.017273181837703714,0.00024227978706790944,-3.97039514219101,0.47830602069899586,
0.00019986400076193764,-3.9432611491923706,0.017079246031156216,0.00025125235724801886,-3.9747480591961493,0.061437066052766706,
0.00020802088274385526,-3.96786750779579,0.017244401369226364,0.00026038806506776673,-3.9791801201468364,1.262868252559438,
0.00021634090236541127,-3.974755706791978,0.01708809495674234,0.00026968691052715275,-3.983691325043072,-0.3183528388561297,
0.0002248240596266057,-3.9661691662319623,0.016567145201948616,0.00027914889362617724,-3.9882816738848548,0.08241877790235605,
0.0002334703545274384,-3.955739535996867,0.01630231478390225,0.0002887740143648402,-3.9929511666721864,-0.2933059351214876,
0.00024227978706790944,-3.9627364332129207,0.016012152568970095,0.00029856227274314143,-3.9976998034050655,0.39339458803921745,
0.00025125235724801886,-3.9737604190134936,0.016075640425396717,0.00030851366876108086,-4.002527584083492,0.21051645989121456,
