Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
18,1.17285771E-02,3.38993855E-02,-2.57729113E-05,-7.35288559E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0019.tif
19,1.17216859E-02,3.38764600E-02,-3.26641397E-05,-9.64539067E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0020.tif
20,1.17431193E-02,3.39427218E-02,-1.12307111E-05,-3.01898508E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0021.tif
21,1.17325451E-02,3.39077264E-02,-2.18049430E-05,-6.51833543E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0022.tif
22,1.17513547E-02,3.39617394E-02,-2.99537932E-06,-1.11733680E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0023.tif
23,1.17377999E-02,3.39244567E-02,-1.65500886E-05,-4.84529955E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0024.tif
24,1.17246570E-02,3.38849649E-02,-2.96930887E-05,-8.79493964E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0025.tif
25,1.17385468E-02,3.39255892E-02,-1.58032126E-05,-4.73228938E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0026.tif
26,1.17296156E-02,3.38976495E-02,-2.47344852E-05,-7.52665146E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0027.tif
27,1.17457480E-02,3.39538231E-02,-8.60206125E-06,-1.90886549E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0028.tif
28,1.17292167E-02,3.38998139E-02,-2.51333663E-05,-7.30975662E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0029.tif
29,1.17413544E-02,3.39296609E-02,-1.29956337E-05,-4.32565284E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0030.tif
30,1.17354795E-02,3.39127816E-02,-1.88705524E-05,-6.01333122E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0031.tif
31,1.17344567E-02,3.39118429E-02,-1.98933554E-05,-6.10707357E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0032.tif
32,1.17408156E-02,3.39337401E-02,-1.35344623E-05,-3.91693029E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0033.tif
33,1.17510884E-02,3.39634456E-02,-3.26168023E-06,-9.46931323E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0034.tif
34,1.17265116E-02,3.38918194E-02,-2.78384845E-05,-8.10915444E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0035.tif
35,1.17371438E-02,3.39202695E-02,-1.72062898E-05,-5.26433469E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0036.tif
36,1.17221595E-02,3.38726602E-02,-3.21905521E-05,-1.00253870E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0037.tif
37,1.17279999E-02,3.38942818E-02,-2.63501353E-05,-7.86341989E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0038.tif
38,1.17309129E-02,3.39030549E-02,-2.34371176E-05,-6.98588337E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0039.tif
39,1.17325740E-02,3.39025073E-02,-2.17760410E-05,-7.04088961E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0040.tif
40,1.17421766E-02,3.39415111E-02,-1.21734846E-05,-3.14057288E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0041.tif
41,1.17314478E-02,3.39096561E-02,-2.29022118E-05,-6.32583469E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0042.tif
42,1.17181660E-02,3.38654332E-02,-3.61840848E-05,-1.07481384E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0043.tif
43,1.17275721E-02,3.38882282E-02,-2.67779250E-05,-8.46848488E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0044.tif
44,1.17248430E-02,3.38867456E-02,-2.95070252E-05,-8.61691587E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0045.tif
45,1.17364087E-02,3.39209586E-02,-1.79413500E-05,-5.19567257E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0046.tif
46,1.17285664E-02,3.39023136E-02,-2.57836673E-05,-7.06013598E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0047.tif
47,1.17236659E-02,3.38836312E-02,-3.06841833E-05,-8.92824755E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0048.tif
48,1.17289979E-02,3.39028873E-02,-2.53521915E-05,-7.00264864E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0049.tif
49,1.17160064E-02,3.38665284E-02,-3.83436747E-05,-1.06385516E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0050.tif
50,1.17276308E-02,3.38918380E-02,-2.67192714E-05,-8.10724741E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0051.tif
51,1.17365531E-02,3.39188501E-02,-1.77969121E-05,-5.40636720E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0052.tif
52,1.17348358E-02,3.39155085E-02,-1.95142930E-05,-5.74055739E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0053.tif
53,1.17479516E-02,3.39517444E-02,-6.39843702E-06,-2.11706920E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0054.tif
54,1.17385507E-02,3.39284949E-02,-1.57993201E-05,-4.44168654E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0055.tif
55,1.17421496E-02,3.39475535E-02,-1.22005058E-05,-2.53581384E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0056.tif
56,1.17422097E-02,3.39357927E-02,-1.21403335E-05,-3.71227034E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0057.tif
57,1.17408908E-02,3.39376740E-02,-1.34592419E-05,-3.52421448E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0058.tif
58,1.17587924E-02,3.39879282E-02,4.44237165E-06,1.50127726E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0059.tif
59,1.17352409E-02,3.39192264E-02,-1.91090751E-05,-5.36882580E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0060.tif
60,1.17257627E-02,3.38828191E-02,-2.85873495E-05,-9.00945233E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0061.tif
61,1.17255455E-02,3.38909328E-02,-2.88045528E-05,-8.19788183E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0062.tif
62,1.17357538E-02,3.39231938E-02,-1.85962745E-05,-4.97190013E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0063.tif
63,1.17247617E-02,3.38838063E-02,-2.95883421E-05,-8.91049640E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0064.tif
64,1.17332159E-02,3.39100212E-02,-2.11340984E-05,-6.28926064E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0065.tif
65,1.17294700E-02,3.39029357E-02,-2.48800296E-05,-6.99793600E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0066.tif
66,1.17319066E-02,3.39069180E-02,-2.24434110E-05,-6.59949728E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0067.tif
67,1.17240007E-02,3.38839218E-02,-3.03493319E-05,-8.89907315E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0068.tif
68,1.17374087E-02,3.39142010E-02,-1.69413358E-05,-5.87100913E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0069.tif
69,1.17246145E-02,3.38827930E-02,-2.97355441E-05,-9.01197418E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0070.tif
70,1.17388928E-02,3.39278914E-02,-1.54572655E-05,-4.50223488E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0071.tif
71,1.17147243E-02,3.38609628E-02,-3.96256943E-05,-1.11949121E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0072.tif
72,1.17212535E-02,3.38778757E-02,-3.30965342E-05,-9.50390022E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0073.tif
73,1.17419949E-02,3.39340009E-02,-1.23552104E-05,-3.89132256E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0074.tif
74,1.17315886E-02,3.39072198E-02,-2.27614668E-05,-6.56977354E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0075.tif
75,1.17363876E-02,3.39234285E-02,-1.79624636E-05,-4.94835258E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0076.tif
76,1.17247313E-02,3.38851213E-02,-2.96187924E-05,-8.77918865E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0077.tif
77,1.17403967E-02,3.39247622E-02,-1.39533464E-05,-4.81522547E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0078.tif
78,1.17357666E-02,3.39147449E-02,-1.85833751E-05,-5.81690656E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0079.tif
79,1.17457278E-02,3.39441821E-02,-8.62223804E-06,-2.87299572E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0080.tif
80,1.17446979E-02,3.39471586E-02,-9.65213814E-06,-2.57557531E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0081.tif
81,1.17447891E-02,3.39424871E-02,-9.56092763E-06,-3.04263140E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0082.tif
82,1.17504408E-02,3.39624174E-02,-3.90925701E-06,-1.04975643E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0083.tif
83,1.17523554E-02,3.39637138E-02,-1.99468525E-06,-9.20142429E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0084.tif
84,1.17464454E-02,3.39476988E-02,-7.90461330E-06,-2.52162590E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0085.tif
85,1.17402051E-02,3.39272432E-02,-1.41449281E-05,-4.56696944E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0086.tif
86,1.17469814E-02,3.39509510E-02,-7.36865258E-06,-2.19642570E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0087.tif
87,1.17494066E-02,3.39606106E-02,-4.94347463E-06,-1.23039063E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0088.tif
88,1.17456343E-02,3.39477286E-02,-8.71579138E-06,-2.51846086E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0089.tif
89,1.17486043E-02,3.39545682E-02,-5.74581924E-06,-1.83494449E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0090.tif
90,1.17479147E-02,3.39535996E-02,-6.43536734E-06,-1.93165597E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0091.tif
91,1.17612499E-02,3.39988545E-02,6.89986450E-06,2.59376448E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0092.tif
92,1.17396707E-02,3.39325517E-02,-1.46793602E-05,-4.03587728E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0093.tif
93,1.17438568E-02,3.39430757E-02,-1.04932888E-05,-2.98354171E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0094.tif
94,1.17578121E-02,3.39770764E-02,3.46204801E-06,4.16139210E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0095.tif
95,1.17570794E-02,3.39833833E-02,2.72940558E-06,1.04703431E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0096.tif
96,1.17472230E-02,3.39539945E-02,-7.12704920E-06,-1.89204420E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0097.tif
97,1.17333512E-02,3.39117460E-02,-2.09988378E-05,-6.11663199E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0098.tif
98,1.17390984E-02,3.39288265E-02,-1.52516490E-05,-4.40855147E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0099.tif
99,1.17340279E-02,3.39195766E-02,-2.03220888E-05,-5.33373241E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0100.tif
100,1.17270961E-02,3.39006819E-02,-2.72539448E-05,-7.22329205E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0101.tif
101,1.17322810E-02,3.39107364E-02,-2.20690349E-05,-6.21761428E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0102.tif
102,1.17364785E-02,3.39240246E-02,-1.78715845E-05,-4.88889709E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0103.tif
103,1.17488264E-02,3.39574218E-02,-5.52365853E-06,-1.54911904E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0104.tif
104,1.17337686E-02,3.39180641E-02,-2.05814629E-05,-5.48480602E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0105.tif
105,1.17291837E-02,3.38950269E-02,-2.51663563E-05,-7.78880712E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0106.tif
106,1.17419594E-02,3.39342840E-02,-1.23906703E-05,-3.86271386E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0107.tif
107,1.17285994E-02,3.38969268E-02,-2.57506071E-05,-7.59825562E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0108.tif
108,1.17469817E-02,3.39554548E-02,-7.36839298E-06,-1.74597026E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0109.tif
109,1.17410846E-02,3.39352190E-02,-1.32654791E-05,-3.76947719E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0110.tif
110,1.17303770E-02,3.39026488E-02,-2.39730682E-05,-7.02668112E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0111.tif
111,1.17327248E-02,3.39105576E-02,-2.16252327E-05,-6.23567466E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS13_033_0112.tif
