Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
45,1.17760499E-02,3.40342857E-02,-3.58270926E-06,-1.10173605E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0046.tif
46,1.17682951E-02,3.40168402E-02,-1.13375165E-05,-2.84592097E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0047.tif
47,1.17788730E-02,3.40412557E-02,-7.59610433E-07,-4.04883622E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0048.tif
48,1.17852398E-02,3.40651534E-02,5.60717081E-06,1.98483394E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0049.tif
49,1.17775247E-02,3.40409763E-02,-2.10785893E-06,-4.32845718E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0050.tif
50,1.17590502E-02,3.39872390E-02,-2.05824539E-05,-5.80653905E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0051.tif
51,1.17582708E-02,3.39872688E-02,-2.13617858E-05,-5.80343367E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0052.tif
52,1.17665070E-02,3.40120420E-02,-1.31255747E-05,-3.32623567E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0053.tif
53,1.17630826E-02,3.39963809E-02,-1.65499487E-05,-4.89179802E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0054.tif
54,1.17629309E-02,3.39943655E-02,-1.67016710E-05,-5.09378151E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0055.tif
55,1.17547110E-02,3.39751765E-02,-2.49215685E-05,-7.01252357E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0056.tif
56,1.17713961E-02,3.40264514E-02,-8.23653720E-06,-1.88489594E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0057.tif
57,1.17611715E-02,3.39922830E-02,-1.84611041E-05,-5.30196412E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0058.tif
58,1.17568132E-02,3.39762233E-02,-2.28194469E-05,-6.90823217E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0059.tif
59,1.17647364E-02,3.40047143E-02,-1.48961549E-05,-4.05901155E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0060.tif
60,1.17519642E-02,3.39634418E-02,-2.76683888E-05,-8.18612534E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0061.tif
61,1.17614534E-02,3.39891464E-02,-1.81792120E-05,-5.61521592E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0062.tif
62,1.17616351E-02,3.39961536E-02,-1.79974677E-05,-4.91460887E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0063.tif
63,1.17701731E-02,3.40148583E-02,-9.45949679E-06,-3.04420464E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0064.tif
64,1.17551199E-02,3.39794233E-02,-2.45127331E-05,-6.58784847E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0065.tif
65,1.17413001E-02,3.39297391E-02,-3.83324569E-05,-1.15565977E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0066.tif
66,1.17543658E-02,3.39722671E-02,-2.52667827E-05,-7.30347892E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0067.tif
67,1.17516001E-02,3.39660309E-02,-2.80325239E-05,-7.92728679E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0068.tif
68,1.17491127E-02,3.39525230E-02,-3.05199292E-05,-9.27797591E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0069.tif
69,1.17615684E-02,3.39900739E-02,-1.80641961E-05,-5.52286474E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0070.tif
70,1.17499106E-02,3.39564681E-02,-2.97219920E-05,-8.88332943E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0071.tif
71,1.17635680E-02,3.40001732E-02,-1.60645640E-05,-4.51298329E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0072.tif
72,1.17316649E-02,3.39076221E-02,-4.79676745E-05,-1.37681782E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0073.tif
73,1.17597989E-02,3.39910723E-02,-1.98337230E-05,-5.42331327E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0074.tif
74,1.17553069E-02,3.39751206E-02,-2.43256700E-05,-7.01825047E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0075.tif
75,1.17426365E-02,3.39382403E-02,-3.69960550E-05,-1.07060092E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0076.tif
76,1.17556452E-02,3.39715071E-02,-2.39874326E-05,-7.37956725E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0077.tif
77,1.17460247E-02,3.39463353E-02,-3.36079027E-05,-9.89681648E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0078.tif
78,1.17619915E-02,3.39963622E-02,-1.76411160E-05,-4.89409795E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0079.tif
79,1.17555108E-02,3.39722969E-02,-2.41218130E-05,-7.30044121E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0080.tif
80,1.17587980E-02,3.39869186E-02,-2.08345835E-05,-5.83847650E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0081.tif
81,1.17518065E-02,3.39627042E-02,-2.78261714E-05,-8.25983661E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0082.tif
82,1.17539029E-02,3.39723565E-02,-2.57297223E-05,-7.29452004E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0083.tif
83,1.17454290E-02,3.39471400E-02,-3.42036475E-05,-9.81629564E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0084.tif
84,1.17534925E-02,3.39688323E-02,-2.61401307E-05,-7.64704528E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0085.tif
85,1.17603877E-02,3.39870155E-02,-1.92448684E-05,-5.82896828E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0086.tif
86,1.17419311E-02,3.39402072E-02,-3.77014847E-05,-1.05095351E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0087.tif
87,1.17502251E-02,3.39601748E-02,-2.94074664E-05,-8.51287477E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0088.tif
88,1.17314244E-02,3.39032635E-02,-4.82081533E-05,-1.42037650E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0089.tif
89,1.17423333E-02,3.39363888E-02,-3.72993102E-05,-1.08914261E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0090.tif
90,1.17402626E-02,3.39338668E-02,-3.93699526E-05,-1.11435671E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0091.tif
91,1.17488771E-02,3.39575782E-02,-3.07554766E-05,-8.77255879E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0092.tif
92,1.17442355E-02,3.39418650E-02,-3.53970683E-05,-1.03435937E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0093.tif
