Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
42,1.13953088E-02,3.29359956E-02,-2.50345618E-05,-7.21396791E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0043.tif
43,1.13859702E-02,3.29106748E-02,-3.43730803E-05,-9.74621798E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0044.tif
44,1.13852059E-02,3.29058357E-02,-3.51373857E-05,-1.02297789E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0045.tif
45,1.13940565E-02,3.29304859E-02,-2.62868072E-05,-7.76514062E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0046.tif
46,1.13936014E-02,3.29283290E-02,-2.67418794E-05,-7.98096953E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0047.tif
47,1.13956942E-02,3.29402201E-02,-2.46490578E-05,-6.79158838E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0048.tif
48,1.13875420E-02,3.29208896E-02,-3.28012981E-05,-8.72471064E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0049.tif
49,1.13761570E-02,3.28776911E-02,-4.41863232E-05,-1.30443805E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0050.tif
50,1.13797083E-02,3.28893103E-02,-4.06350681E-05,-1.18823889E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0051.tif
51,1.13922686E-02,3.29312831E-02,-2.80746841E-05,-7.68498794E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0052.tif
52,1.14053660E-02,3.29704434E-02,-1.49772589E-05,-3.76920689E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0053.tif
53,1.14053597E-02,3.29662189E-02,-1.49835886E-05,-4.19143616E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0054.tif
54,1.13963152E-02,3.29400413E-02,-2.40281187E-05,-6.80906160E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0055.tif
55,1.13915827E-02,3.29266675E-02,-2.87606403E-05,-8.14654559E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0056.tif
56,1.13889543E-02,3.29199359E-02,-3.13890044E-05,-8.82006207E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0057.tif
57,1.13899184E-02,3.29168066E-02,-3.04249279E-05,-9.13276672E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0058.tif
58,1.14045050E-02,3.29636596E-02,-1.58382863E-05,-4.44753241E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0059.tif
59,1.13904618E-02,3.29202563E-02,-2.98815461E-05,-8.78779247E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0060.tif
60,1.14067703E-02,3.29659022E-02,-1.35729896E-05,-4.22320445E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0061.tif
61,1.14030091E-02,3.29612792E-02,-1.73342529E-05,-4.68532526E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0062.tif
62,1.13927049E-02,3.29289213E-02,-2.76383891E-05,-7.92140345E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0063.tif
63,1.13968833E-02,3.29286493E-02,-2.34599888E-05,-7.94868174E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0064.tif
64,1.13929428E-02,3.29235122E-02,-2.74005287E-05,-8.46212715E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0065.tif
65,1.14016472E-02,3.29527818E-02,-1.86960785E-05,-5.53544232E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0066.tif
66,1.13959458E-02,3.29354554E-02,-2.43975038E-05,-7.26796716E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0067.tif
67,1.13986739E-02,3.29418257E-02,-2.16693883E-05,-6.63070823E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0068.tif
68,1.13981064E-02,3.29497270E-02,-2.22368774E-05,-5.84084410E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0069.tif
69,1.14027040E-02,3.29555869E-02,-1.76393918E-05,-5.25486321E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0070.tif
70,1.14091455E-02,3.29738930E-02,-1.11978541E-05,-3.42390304E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0071.tif
71,1.13947142E-02,3.29360589E-02,-2.56291192E-05,-7.20750759E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0072.tif
72,1.13928385E-02,3.29326205E-02,-2.75048083E-05,-7.55144647E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0073.tif
73,1.14053565E-02,3.29638757E-02,-1.49868190E-05,-4.42609344E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0074.tif
74,1.13967663E-02,3.29407901E-02,-2.35770204E-05,-6.73442410E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0075.tif
75,1.14006956E-02,3.29544730E-02,-1.96477106E-05,-5.36608859E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0076.tif
76,1.13983048E-02,3.29467282E-02,-2.20384840E-05,-6.14064920E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0077.tif
77,1.14151053E-02,3.29884067E-02,-5.23802932E-06,-1.97274130E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0078.tif
78,1.14013224E-02,3.29509489E-02,-1.90209849E-05,-5.71855235E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0079.tif
79,1.14116142E-02,3.29833627E-02,-8.72909371E-06,-2.47749740E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0080.tif
80,1.14089719E-02,3.29775363E-02,-1.13714491E-05,-3.05990689E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0081.tif
81,1.14082457E-02,3.29752825E-02,-1.20976541E-05,-3.28535643E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0082.tif
82,1.13976329E-02,3.29470150E-02,-2.27103710E-05,-6.11197756E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0083.tif
83,1.14137995E-02,3.29930633E-02,-6.54383516E-06,-1.50715769E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0084.tif
84,1.13892343E-02,3.29152644E-02,-3.11089780E-05,-9.28681693E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0085.tif
85,1.14002898E-02,3.29522938E-02,-2.00535648E-05,-5.58436695E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0086.tif
86,1.14022015E-02,3.29561979E-02,-1.81418120E-05,-5.19381938E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0087.tif
87,1.14101894E-02,3.29781286E-02,-1.01538635E-05,-3.00036700E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0088.tif
88,1.13886614E-02,3.29152644E-02,-3.16818616E-05,-9.28685404E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0089.tif
89,1.13932489E-02,3.29262763E-02,-2.70943923E-05,-8.18577464E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0090.tif
90,1.13944294E-02,3.29400897E-02,-2.59139531E-05,-6.80462181E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0091.tif
