Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
49,1.13371256E-02,3.27657983E-02,-1.28547781E-05,-4.04290658E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0050.tif
50,1.13342586E-02,3.27598080E-02,-1.57218325E-05,-4.64162877E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0051.tif
51,1.13407397E-02,3.27776484E-02,-9.24076732E-06,-2.85749229E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0052.tif
52,1.13395097E-02,3.27773616E-02,-1.04706830E-05,-2.88663323E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0053.tif
53,1.13375380E-02,3.27669308E-02,-1.24424103E-05,-3.92932852E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0054.tif
54,1.13362976E-02,3.27651687E-02,-1.36828709E-05,-4.10589710E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0055.tif
55,1.13267996E-02,3.27416137E-02,-2.31807800E-05,-6.46120461E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0056.tif
56,1.13255436E-02,3.27337869E-02,-2.44368538E-05,-7.24357087E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0057.tif
57,1.13309371E-02,3.27483788E-02,-1.90433638E-05,-5.78449799E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0058.tif
58,1.13580786E-02,3.28361504E-02,8.09816593E-06,2.99241474E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0059.tif
59,1.13334154E-02,3.27563323E-02,-1.65649999E-05,-4.98920781E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0060.tif
60,1.13385328E-02,3.27707268E-02,-1.14476313E-05,-3.54950716E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0061.tif
61,1.13264876E-02,3.27327885E-02,-2.34928445E-05,-7.34358182E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0062.tif
62,1.13451324E-02,3.27886343E-02,-4.84804448E-06,-1.75901951E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0063.tif
63,1.13483279E-02,3.27971838E-02,-1.65247186E-06,-9.03941873E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0064.tif
64,1.13506473E-02,3.28074470E-02,6.66857720E-07,1.22240351E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0065.tif
65,1.13409216E-02,3.27828154E-02,-9.05879262E-06,-2.34089912E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0066.tif
66,1.13567019E-02,3.28247808E-02,6.72142904E-06,1.85561803E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0067.tif
67,1.13435426E-02,3.27831693E-02,-6.43781816E-06,-2.30524565E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0068.tif
68,1.13442445E-02,3.27854715E-02,-5.73597555E-06,-2.07519442E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0069.tif
