Q,I(Q),Error
1.50369746E-01,2.16529240E-02,3.35317419E-03
1.50655348E-01,1.92283253E-02,3.31711964E-03
1.50940951E-01,2.34269034E-02,3.34923565E-03
1.51226553E-01,2.49194230E-02,3.33276644E-03
1.51512156E-01,2.20556777E-02,3.33846101E-03
1.51797758E-01,2.40298767E-02,3.32840746E-03
1.52083361E-01,1.97861830E-02,3.29676379E-03
1.52368963E-01,2.69292429E-02,3.34199638E-03
1.52654566E-01,1.67790951E-02,3.30586924E-03
1.52940169E-01,3.33407579E-02,3.31826822E-03
1.53225771E-01,2.84360812E-02,3.30520589E-03
1.53511374E-01,2.11849528E-02,3.31169205E-03
1.53796976E-01,2.28132862E-02,3.30875264E-03
1.54082579E-01,1.73393507E-02,3.28622069E-03
1.54368181E-01,2.27598468E-02,3.31378701E-03
1.54653784E-01,1.57420709E-02,3.28675416E-03
1.54939386E-01,1.86020563E-02,3.29551612E-03
1.55224989E-01,1.99860476E-02,3.27600908E-03
1.55510592E-01,1.54222226E-02,3.27436156E-03
1.55796194E-01,1.30790635E-02,3.28569470E-03
1.56081797E-01,1.44108852E-02,3.27782720E-03
1.56367399E-01,1.63943400E-02,3.27800425E-03
1.56653002E-01,2.96126685E-02,3.27500789E-03
1.56938604E-01,2.16614097E-02,3.25928320E-03
1.57224207E-01,2.43020488E-02,3.27121521E-03
1.57509809E-01,2.16925849E-02,3.26445617E-03
1.57795412E-01,1.92093239E-02,3.25332582E-03
1.58081015E-01,2.08541807E-02,3.27020851E-03
1.58366617E-01,1.72834394E-02,3.24903481E-03
1.58652220E-01,2.25441008E-02,3.25785308E-03
1.58937822E-01,2.32117479E-02,3.22432776E-03
1.59223425E-01,2.38111396E-02,3.24169883E-03
1.59509027E-01,1.66324266E-02,3.24289907E-03
1.59794630E-01,2.52407097E-02,3.24226530E-03
1.60080232E-01,1.71919717E-02,3.25351129E-03
1.60365835E-01,2.41962036E-02,3.21536337E-03
1.60651438E-01,2.50609515E-02,3.23686161E-03
1.60937040E-01,1.94725377E-02,3.23223477E-03
1.61222643E-01,1.61636675E-02,3.22506806E-03
1.61508245E-01,1.58199039E-02,3.21985960E-03
1.61793848E-01,1.72589558E-02,3.22368159E-03
1.62079450E-01,2.11026608E-02,3.21887911E-03
1.62365053E-01,2.18913685E-02,3.21732372E-03
1.62650655E-01,2.27637457E-02,3.20117092E-03
1.62936258E-01,1.79691030E-02,3.21010395E-03
1.63221861E-01,2.19465751E-02,3.22091300E-03
1.63507463E-01,2.29955475E-02,3.21316498E-03
1.63793066E-01,1.63543204E-02,3.18680597E-03
1.64078668E-01,2.69706802E-02,3.20327752E-03
1.64364271E-01,1.76741658E-02,3.18604811E-03
1.64649873E-01,1.89983147E-02,3.20147996E-03
1.64935476E-01,1.42972155E-02,3.19017932E-03
1.65221078E-01,2.22866927E-02,3.18537027E-03
1.65506681E-01,2.05865515E-02,3.19664479E-03
1.65792284E-01,1.88238301E-02,3.16776658E-03
1.66077886E-01,1.76511344E-02,3.18530319E-03
1.66363489E-01,1.79865342E-02,3.17076121E-03
1.66649091E-01,1.51668564E-02,3.17915558E-03
1.66934694E-01,9.51657901E-03,3.17235042E-03
1.67220296E-01,1.29023653E-02,3.15817693E-03
1.67505899E-01,2.27653678E-02,3.16409718E-03
1.67791501E-01,1.50110555E-02,3.15799320E-03
1.68077104E-01,1.95734577E-02,3.17110877E-03
1.68362707E-01,3.90373578E-03,3.13721228E-03
1.68648309E-01,2.16607212E-02,3.13260088E-03
1.68933912E-01,1.49312649E-02,3.14108680E-03
1.69219514E-01,1.53934874E-02,3.12826238E-03
1.69505117E-01,2.07039332E-02,3.12263640E-03
1.69790719E-01,9.54603233E-03,3.10849594E-03
1.70076322E-01,8.03571246E-03,3.11169315E-03
1.70361924E-01,1.69891829E-02,3.12303660E-03
1.70647527E-01,7.17727213E-03,3.09710386E-03
1.70933130E-01,1.26283846E-02,3.12512692E-03
1.71218732E-01,2.06978748E-02,3.08583266E-03
1.71504335E-01,2.14306634E-02,3.12482228E-03
1.71789937E-01,2.09365647E-02,3.13379026E-03
1.72075540E-01,2.11070963E-02,3.07488542E-03
1.72361142E-01,1.83321027E-02,3.10622660E-03
1.72646745E-01,1.45167046E-02,3.08585620E-03
1.72932347E-01,1.31874957E-02,3.10114224E-03
1.73217950E-01,1.18485033E-02,3.10251277E-03
1.73503553E-01,2.06031188E-02,3.08144362E-03
1.73789155E-01,1.42760461E-02,3.10936272E-03
1.74074758E-01,1.53975571E-02,3.08424463E-03
1.74360360E-01,1.31414987E-02,3.11087439E-03
1.74645963E-01,2.95474783E-02,3.10029665E-03
1.74931565E-01,4.99358536E-03,3.07409260E-03
1.75217168E-01,1.20848928E-02,3.11285942E-03
1.75502770E-01,1.51493514E-02,3.07760979E-03
1.75788373E-01,1.48417864E-02,3.11114856E-03
1.76073976E-01,1.30852241E-02,3.07288663E-03
1.76359578E-01,1.36481713E-02,3.10885397E-03
1.76645181E-01,1.52880500E-02,3.08121478E-03
1.76930783E-01,1.29752263E-02,3.07325446E-03
1.77216386E-01,1.56484504E-02,3.08715945E-03
1.77501988E-01,1.02759855E-02,3.07095954E-03
1.77787591E-01,1.21781861E-02,3.09828289E-03
1.78073193E-01,1.27612263E-02,3.07397427E-03
1.78358796E-01,1.16707943E-02,3.06659397E-03
1.78644399E-01,1.54602275E-02,3.06444142E-03
1.78930001E-01,8.87920750E-03,3.06594751E-03
1.79215604E-01,5.22463615E-03,3.05658452E-03
1.79501206E-01,1.50654349E-02,3.06813769E-03
1.79786809E-01,9.99989543E-03,3.05703688E-03
1.80072411E-01,1.16169179E-02,3.07123211E-03
1.80358014E-01,1.44592468E-02,3.03055656E-03
1.80643616E-01,1.06690187E-02,3.06338385E-03
1.80929219E-01,1.88943253E-02,3.05499528E-03
1.81214822E-01,1.22367725E-02,3.05514937E-03
1.81500424E-01,1.47504897E-02,3.05402090E-03
1.81786027E-01,1.56850762E-02,3.03986449E-03
1.82071629E-01,4.99007739E-03,3.03587685E-03
1.82357232E-01,1.24903374E-02,3.04898638E-03
1.82642834E-01,1.03004190E-02,3.03098109E-03
1.82928437E-01,8.79998820E-03,3.04539798E-03
1.83214039E-01,1.23970150E-02,3.04485712E-03
1.83499642E-01,1.60036822E-02,3.03050083E-03
1.83785245E-01,1.26043667E-02,3.03311580E-03
1.84070847E-01,9.21880320E-03,3.01781271E-03
1.84356450E-01,1.43234519E-02,3.04771827E-03
1.84642052E-01,1.76207738E-02,3.02456349E-03
1.84927655E-01,1.86993614E-02,3.02822311E-03
1.85213257E-01,1.63546794E-02,3.02122185E-03
1.85498860E-01,1.81423516E-02,3.02388473E-03
1.85784462E-01,1.99021549E-02,3.01774035E-03
1.86070065E-01,1.74024188E-02,3.02949949E-03
1.86355668E-01,1.15988507E-02,3.01131734E-03
1.86641270E-01,7.71491504E-03,2.99914186E-03
1.86926873E-01,1.39962466E-02,3.01278730E-03
1.87212475E-01,1.11332703E-02,3.04471187E-03
1.87498078E-01,1.53154723E-02,3.11312376E-03
1.87783680E-01,1.29135717E-02,3.14623066E-03
1.88069283E-01,1.69911287E-02,3.20169792E-03
1.88354885E-01,2.00573362E-02,3.20569750E-03
1.88640488E-01,1.42398071E-02,3.20997997E-03
1.88926091E-01,1.81822153E-02,3.25728747E-03
1.89211693E-01,5.05372620E-03,3.25883917E-03
1.89497296E-01,7.11379892E-03,3.27320411E-03
1.89782898E-01,8.56370300E-03,3.27358013E-03
1.90068501E-01,1.24040121E-02,3.28772037E-03
1.90354103E-01,1.07189602E-02,3.31760235E-03
1.90639706E-01,9.93534010E-03,3.28063095E-03
1.90925308E-01,8.58429201E-03,3.32106200E-03
1.91210911E-01,1.02992950E-02,3.30454426E-03
1.91496514E-01,1.70615572E-02,3.32741119E-03
1.91782116E-01,1.46769928E-02,3.35046123E-03
1.92067719E-01,1.57981870E-02,3.28894018E-03
1.92353321E-01,1.38872691E-02,3.35317263E-03
1.92638924E-01,1.33077883E-02,3.34102197E-03
1.92924526E-01,7.34552443E-03,3.34927590E-03
1.93210129E-01,3.74156219E-03,3.34912749E-03
1.93495731E-01,8.76639878E-03,3.33409043E-03
1.93781334E-01,5.07739149E-03,3.38676574E-03
1.94066937E-01,1.41984896E-02,3.28572185E-03
1.94352539E-01,7.84052223E-03,3.25319824E-03
1.94638142E-01,2.06265528E-02,3.19296653E-03
1.94923744E-01,1.13929365E-02,3.15406327E-03
1.95209347E-01,9.61189699E-03,3.15623035E-03
1.95494949E-01,1.08715395E-02,3.09116712E-03
1.95780552E-01,2.11850682E-03,3.09574434E-03
1.96066154E-01,1.26593924E-02,3.08686304E-03
1.96351757E-01,1.80275401E-02,3.08644780E-03
1.96637360E-01,1.35734924E-02,3.09765241E-03
1.96922962E-01,1.16976868E-02,3.02646405E-03
1.97208565E-01,7.92233797E-03,3.05548292E-03
1.97494167E-01,1.45512522E-02,3.06427854E-03
1.97779770E-01,5.48181188E-03,3.04091702E-03
1.98065372E-01,1.23983219E-02,3.04415694E-03
1.98350975E-01,1.48757335E-02,3.02543318E-03
1.98636577E-01,9.04746919E-03,3.04720779E-03
1.98922180E-01,1.17649909E-02,3.03141438E-03
1.99207783E-01,8.34343608E-03,3.01590657E-03
1.99493385E-01,9.25699284E-03,3.00642282E-03
1.99778988E-01,1.65156390E-02,3.03392735E-03
2.00064590E-01,5.91201566E-03,3.02263302E-03
2.00350193E-01,7.86256229E-03,3.00628824E-03
2.00635795E-01,6.84291938E-03,2.99348306E-03
2.00921398E-01,1.59467705E-02,3.00607346E-03
2.01207000E-01,1.72444100E-02,3.01826245E-03
2.01492603E-01,9.97039216E-03,2.99315391E-03
2.01778206E-01,9.03372027E-03,2.99256271E-03
2.02063808E-01,1.22647000E-02,2.99382130E-03
2.02349411E-01,1.23611965E-02,2.98094979E-03
2.02635013E-01,1.02850254E-02,3.00310805E-03
2.02920616E-01,6.70582680E-03,2.96456232E-03
2.03206218E-01,5.85788322E-03,2.98788096E-03
2.03491821E-01,1.11394022E-02,2.97836576E-03
2.03777423E-01,1.01570588E-02,2.95761335E-03
2.04063026E-01,5.57119039E-03,2.97263012E-03
2.04348629E-01,8.45070542E-03,2.95487464E-03
2.04634231E-01,4.91163105E-03,2.97413423E-03
2.04919834E-01,8.29434336E-03,2.97504022E-03
2.05205436E-01,6.90881665E-03,2.95400156E-03
2.05491039E-01,1.19005406E-02,2.95712278E-03
2.05776641E-01,9.66725830E-03,2.93871970E-03
2.06062244E-01,7.38620803E-03,2.96344814E-03
2.06347846E-01,3.97922084E-03,2.94213449E-03
2.06633449E-01,1.05515534E-02,2.94215969E-03
2.06919052E-01,1.58695254E-02,2.96763700E-03
2.07204654E-01,6.55211350E-03,2.92909613E-03
2.07490257E-01,8.84237649E-03,2.95919966E-03
2.07775859E-01,2.89364854E-03,2.91066308E-03
2.08061462E-01,1.53492340E-02,2.93449138E-03
2.08347064E-01,9.67222454E-03,2.94935442E-03
2.08632667E-01,1.09731060E-02,2.91538029E-03
2.08918269E-01,1.31749751E-02,2.93195965E-03
2.09203872E-01,9.66493513E-03,2.91829217E-03
2.09489475E-01,1.25371707E-02,2.93137845E-03
2.09775077E-01,6.76903276E-03,2.91979348E-03
2.10060680E-01,5.32643205E-03,2.92189564E-03
2.10346282E-01,1.13027986E-02,2.92435034E-03
2.10631885E-01,1.84984069E-02,2.90846182E-03
2.10917487E-01,9.42527106E-03,2.92035208E-03
2.11203090E-01,7.78919277E-03,2.89541069E-03
2.11488692E-01,6.66750192E-03,2.91198404E-03
2.11774295E-01,1.46155003E-02,2.92523572E-03
2.12059898E-01,1.14418534E-02,2.89244484E-03
2.12345500E-01,4.52318316E-03,2.90578422E-03
2.12631103E-01,1.61886485E-02,2.89495919E-03
2.12916705E-01,1.50351802E-02,2.91381796E-03
2.13202308E-01,3.58382091E-03,2.89417687E-03
2.13487910E-01,8.37290331E-03,2.88026663E-03
2.13773513E-01,4.37362381E-03,2.89586375E-03
2.14059115E-01,8.94903438E-03,2.87506292E-03
2.14344718E-01,5.80060889E-03,2.89299307E-03
2.14630321E-01,9.07250584E-03,2.87588672E-03
2.14915923E-01,8.96701151E-03,2.87529365E-03
2.15201526E-01,6.72869626E-03,2.90324116E-03
2.15487128E-01,1.40278937E-02,2.86784542E-03
2.15772731E-01,7.86708516E-03,2.87340124E-03
2.16058333E-01,1.07339196E-02,2.87081727E-03
2.16343936E-01,6.60183276E-03,2.87215807E-03
2.16629538E-01,1.04993608E-02,2.87537021E-03
2.16915141E-01,1.31435341E-02,2.85591395E-03
2.17200744E-01,1.90755281E-02,2.87947251E-03
2.17486346E-01,1.53561404E-02,2.85870083E-03
2.17771949E-01,1.35353396E-02,2.85766247E-03
2.18057551E-01,1.68121222E-02,2.85815414E-03
2.18343154E-01,1.38365376E-02,2.83331212E-03
2.18628756E-01,1.06648337E-02,2.86038043E-03
2.18914359E-01,9.95756056E-03,2.81095172E-03
2.19199961E-01,1.02376666E-02,2.84916738E-03
2.19485564E-01,8.53719805E-03,2.82176967E-03
2.19771167E-01,8.23549388E-03,2.83688926E-03
2.20056769E-01,8.97507607E-03,2.82846670E-03
2.20342372E-01,9.48942383E-03,2.82239548E-03
2.20627974E-01,6.59716408E-03,2.82584045E-03
2.20913577E-01,1.17897497E-02,2.81611833E-03
2.21199179E-01,6.62402960E-03,2.82159543E-03
2.21484782E-01,9.73316617E-03,2.82302628E-03
2.21770384E-01,5.41267700E-03,2.80994534E-03
2.22055987E-01,1.24325131E-02,2.82932311E-03
2.22341590E-01,9.29036852E-03,2.81136673E-03
2.22627192E-01,1.32508147E-02,2.81843229E-03
2.22912795E-01,1.42910284E-02,2.80153044E-03
2.23198397E-01,1.56530547E-02,2.81768371E-03
2.23484000E-01,7.69239679E-03,2.82198988E-03
2.23769602E-01,1.07366306E-02,2.80012605E-03
2.24055205E-01,1.00006555E-02,2.81486736E-03
2.24340807E-01,1.12053649E-02,2.81105530E-03
2.24626410E-01,9.28974879E-03,2.83201108E-03
2.24912013E-01,8.91682932E-03,2.80833979E-03
2.25197615E-01,5.59481017E-03,2.80974114E-03
2.25483218E-01,9.80993228E-03,2.81671682E-03
2.25768820E-01,9.21589545E-03,2.79847845E-03
2.26054423E-01,7.38766414E-03,2.81595932E-03
2.26340025E-01,7.77136159E-03,2.78931862E-03
2.26625628E-01,5.66127468E-03,2.80825914E-03
2.26911230E-01,1.05637445E-02,2.81072653E-03
2.27196833E-01,4.94130884E-03,2.79257792E-03
2.27482436E-01,2.61426055E-03,2.80187577E-03
2.27768038E-01,1.02974526E-02,2.77894060E-03
2.28053641E-01,1.38685390E-02,2.81248073E-03
2.28339243E-01,8.81039808E-03,2.79447644E-03
2.28624846E-01,8.82303151E-03,2.78488992E-03
2.28910448E-01,1.27177744E-02,2.79615722E-03
2.29196051E-01,8.28884607E-03,2.77133998E-03
2.29481654E-01,1.41008917E-02,2.79796613E-03
2.29767256E-01,2.14004647E-03,2.77324840E-03
2.30052859E-01,7.29394102E-03,2.78351949E-03
2.30338461E-01,1.53893256E-02,2.78497393E-03
2.30624064E-01,3.95425060E-03,2.77859620E-03
2.30909666E-01,1.03149480E-02,2.79053412E-03
2.31195269E-01,5.94491095E-03,2.75310213E-03
2.31480871E-01,6.99819354E-03,2.77589669E-03
2.31766474E-01,9.12647387E-03,2.77767258E-03
2.32052077E-01,7.51112487E-03,2.77861562E-03
2.32337679E-01,1.09752163E-02,2.77520948E-03
2.32623282E-01,1.34932877E-02,2.75738481E-03
2.32908884E-01,9.45835898E-03,2.77145746E-03
2.33194487E-01,1.08645692E-02,2.76165311E-03
2.33480089E-01,1.00914804E-02,2.75737148E-03
2.33765692E-01,1.42150048E-02,2.77570295E-03
2.34051294E-01,1.30232385E-02,2.74854522E-03
2.34336897E-01,1.16704745E-03,2.77336374E-03
2.34622500E-01,7.52257205E-03,2.74233574E-03
2.34908102E-01,1.07710815E-02,2.75251296E-03
2.35193705E-01,7.83130035E-03,2.76446196E-03
2.35479307E-01,1.07040225E-02,2.75703956E-03
2.35764910E-01,8.67305195E-03,2.76632223E-03
2.36050512E-01,4.17555370E-03,2.72536819E-03
2.36336115E-01,1.92067177E-03,2.75294371E-03
2.36621717E-01,7.40032218E-03,2.73580692E-03
2.36907320E-01,4.58457437E-03,2.75528275E-03
2.37192923E-01,1.16140786E-02,2.75531854E-03
2.37478525E-01,9.58953282E-03,2.73143642E-03
2.37764128E-01,6.07466697E-03,2.76047533E-03
2.38049730E-01,1.24596121E-02,2.73350828E-03
2.38335333E-01,7.92219184E-03,2.71867081E-03
2.38620935E-01,1.06701486E-02,2.74292863E-03
2.38906538E-01,8.05282165E-03,2.73282019E-03
2.39192140E-01,1.14744941E-02,2.75554379E-03
2.39477743E-01,1.21593228E-02,2.71756153E-03
2.39763346E-01,5.42080061E-03,2.72763045E-03
2.40048948E-01,1.22550826E-02,2.72868795E-03
2.40334551E-01,1.22482837E-02,2.73139589E-03
2.40620153E-01,1.02877370E-02,2.73168290E-03
2.40905756E-01,9.61147233E-03,2.70455557E-03
2.41191358E-01,1.06623160E-02,2.73269596E-03
2.41476961E-01,1.39760385E-02,2.71981429E-03
2.41762563E-01,1.14897725E-02,2.71543604E-03
2.42048166E-01,1.11869875E-02,2.72068778E-03
2.42333769E-01,-8.49586676E-04,2.70536232E-03
2.42619371E-01,9.97694000E-03,2.72511661E-03
2.42904974E-01,1.77046281E-02,2.70032577E-03
2.43190576E-01,9.80390747E-03,2.70219566E-03
2.43476179E-01,9.22533405E-03,2.71206564E-03
2.43761781E-01,8.74217748E-03,2.71262043E-03
2.44047384E-01,8.34358741E-03,2.70919843E-03
2.44332986E-01,4.24447618E-03,2.69416168E-03
2.44618589E-01,1.25385441E-02,2.71210825E-03
2.44904192E-01,1.00391781E-02,2.70347438E-03
2.45189794E-01,1.04001702E-02,2.70840848E-03
2.45475397E-01,1.03480752E-02,2.70029325E-03
2.45760999E-01,9.26959881E-03,2.68516886E-03
2.46046602E-01,4.96815259E-03,2.70037929E-03
2.46332204E-01,1.19214884E-02,2.68537165E-03
2.46617807E-01,9.57394399E-03,2.69051665E-03
2.46903409E-01,8.96005752E-03,2.69591279E-03
2.47189012E-01,5.96162889E-03,2.69247328E-03
2.47474615E-01,9.70676527E-03,2.70066315E-03
2.47760217E-01,5.86721666E-03,2.66446700E-03
2.48045820E-01,8.14395272E-03,2.74857221E-03
2.48331422E-01,1.34476868E-02,2.78337464E-03
2.48617025E-01,1.19753829E-02,2.82358555E-03
2.48902627E-01,7.50516893E-03,2.85171704E-03
2.49188230E-01,6.21228013E-03,2.84491558E-03
2.49473832E-01,6.66100805E-03,2.88050908E-03
2.49759435E-01,1.14618166E-02,2.90397237E-03
2.50045038E-01,1.46113723E-02,2.96350350E-03
2.50330640E-01,8.29589989E-03,3.00289975E-03
2.50616243E-01,8.41780131E-03,3.05134921E-03
2.50901845E-01,6.26847867E-03,3.10051154E-03
2.51187448E-01,9.23368426E-03,3.09575652E-03
2.51473050E-01,6.56446012E-03,3.15834437E-03
2.51758653E-01,1.19957524E-02,3.18690818E-03
2.52044255E-01,1.51447948E-02,3.22296911E-03
2.52329858E-01,6.89464982E-03,3.25357372E-03
2.52615461E-01,1.57922216E-02,3.25411485E-03
2.52901063E-01,1.20928443E-02,3.28512557E-03
2.53186666E-01,1.18014668E-02,3.31449375E-03
2.53472268E-01,6.09443230E-03,3.36381369E-03
2.53757871E-01,1.06869247E-02,3.38295147E-03
2.54043473E-01,9.59338130E-03,3.40082678E-03
2.54329076E-01,1.08685779E-02,3.43604578E-03
2.54614678E-01,7.12779445E-03,3.40852174E-03
2.54900281E-01,8.56167516E-03,3.46405869E-03
2.55185884E-01,7.78017582E-03,3.47228819E-03
2.55471486E-01,5.29981492E-03,3.47524962E-03
2.55757089E-01,1.00426359E-02,3.52510306E-03
2.56042691E-01,1.14324980E-02,3.46894475E-03
2.56328294E-01,8.57555243E-04,3.53591766E-03
2.56613896E-01,-2.86864440E-04,3.51670109E-03
2.56899499E-01,9.74947028E-03,3.55895046E-03
2.57185101E-01,4.81811877E-03,3.58462550E-03
2.57470704E-01,1.29288714E-03,3.56016850E-03
2.57756307E-01,5.31423261E-03,3.61291390E-03
2.58041909E-01,1.82564014E-02,3.57620743E-03
2.58327512E-01,6.66096945E-03,3.62226099E-03
2.58613114E-01,1.29176131E-02,3.63382974E-03
2.58898717E-01,1.78341409E-02,3.65484309E-03
2.59184319E-01,1.67933665E-02,3.65604592E-03
2.59469922E-01,-2.89313974E-04,3.59516402E-03
2.59755524E-01,1.31686098E-02,3.67495757E-03
2.60041127E-01,7.87984303E-03,3.64943569E-03
2.60326730E-01,1.61609976E-02,3.66256751E-03
2.60612332E-01,1.13122905E-02,3.65719628E-03
2.60897935E-01,1.05710426E-02,3.67370504E-03
2.61183537E-01,3.44102754E-03,3.72743695E-03
2.61469140E-01,7.55060249E-03,3.67270382E-03
2.61754742E-01,3.84430780E-03,3.73095092E-03
2.62040345E-01,3.17329283E-03,3.70505795E-03
2.62325947E-01,1.17396778E-02,3.77038429E-03
2.62611550E-01,5.30055239E-03,3.77508885E-03
2.62897153E-01,1.00003688E-02,3.70931942E-03
2.63182755E-01,1.36514782E-02,3.81525683E-03
2.63468358E-01,1.11419353E-02,3.76854597E-03
2.63753960E-01,7.35749985E-03,3.85649152E-03
2.64039563E-01,1.50304909E-02,3.79693805E-03
2.64325165E-01,1.23410203E-02,3.78159675E-03
2.64610768E-01,7.71963281E-03,3.89523293E-03
2.64896370E-01,4.32641845E-03,3.82108363E-03
2.65181973E-01,1.02873523E-02,3.86000846E-03
2.65467576E-01,9.56441597E-03,3.86211547E-03
2.65753178E-01,3.38451246E-03,3.88338438E-03
2.66038781E-01,6.65645416E-03,3.95611878E-03
2.66324383E-01,1.05202249E-02,3.84758856E-03
2.66609986E-01,5.88299080E-03,3.92061637E-03
2.66895588E-01,2.00768399E-02,3.95151934E-03
2.67181191E-01,5.15654905E-03,3.95431118E-03
2.67466793E-01,1.22104990E-02,4.01100737E-03
2.67752396E-01,1.63752444E-02,3.93340684E-03
2.68037999E-01,6.69670886E-03,3.98621375E-03
2.68323601E-01,5.61993942E-03,4.02090056E-03
2.68609204E-01,1.55200216E-02,4.00065841E-03
2.68894806E-01,8.86762779E-03,4.02835122E-03
2.69180409E-01,1.60011751E-02,4.01488464E-03
2.69466011E-01,1.20568340E-02,4.06660244E-03
2.69751614E-01,6.83884428E-03,4.08875159E-03
2.70037216E-01,9.59193998E-03,4.01187230E-03
2.70322819E-01,1.10408700E-02,4.09768888E-03
2.70608422E-01,3.57302361E-04,4.07969246E-03
2.70894024E-01,9.38467078E-03,4.15068463E-03
2.71179627E-01,1.64075071E-03,4.07664225E-03
2.71465229E-01,9.71391343E-03,4.10805788E-03
2.71750832E-01,9.07484837E-03,4.13126890E-03
2.72036434E-01,1.88385686E-02,4.15309275E-03
2.72322037E-01,1.18031730E-02,4.11106037E-03
2.72607639E-01,7.39116356E-03,4.13282510E-03
2.72893242E-01,1.04828851E-02,4.16790432E-03
2.73178845E-01,6.79024920E-03,4.16605053E-03
2.73464447E-01,-3.61107352E-03,4.15366959E-03
2.73750050E-01,1.05065332E-02,4.14446879E-03
2.74035652E-01,5.42411204E-04,4.20689553E-03
2.74321255E-01,-1.68615720E-04,4.24332366E-03
2.74606857E-01,1.09983586E-02,4.15625087E-03
2.74892460E-01,3.04233222E-03,4.26168680E-03
2.75178062E-01,9.78158687E-03,4.20878252E-03
2.75463665E-01,6.36005488E-03,4.28056879E-03
2.75749268E-01,1.96709639E-02,4.27037162E-03
2.76034870E-01,8.40827683E-03,4.25054227E-03
2.76320473E-01,1.03837304E-02,4.35869091E-03
2.76606075E-01,6.29514584E-03,4.27324855E-03
2.76891678E-01,1.34119794E-02,4.34497620E-03
2.77177280E-01,6.96282747E-03,4.30863777E-03
2.77462883E-01,7.71024541E-03,4.33986529E-03
2.77748485E-01,1.00846920E-02,4.40414968E-03
2.78034088E-01,8.75034721E-03,4.31504661E-03
2.78319691E-01,2.76644179E-02,4.42285603E-03
2.78605293E-01,4.11457624E-03,4.36545012E-03
2.78890896E-01,1.85262691E-03,4.41567612E-03
2.79176498E-01,5.43588003E-03,4.39087663E-03
2.79462101E-01,1.54704017E-02,4.43434221E-03
2.79747703E-01,-3.83196533E-03,4.47058412E-03
2.80033306E-01,1.57986469E-02,4.43546205E-03
2.80318908E-01,6.73796998E-03,4.48626598E-03
2.80604511E-01,1.23196983E-02,4.45706136E-03
2.80890114E-01,1.26022650E-02,4.51467979E-03
2.81175716E-01,1.39775425E-02,4.50165288E-03
2.81461319E-01,-5.07152242E-04,4.42827020E-03
2.81746921E-01,1.49581100E-02,4.53115272E-03
2.82032524E-01,1.95588578E-02,4.44845534E-03
2.82318126E-01,8.38561200E-03,4.50543170E-03
2.82603729E-01,-1.03021266E-03,4.48298213E-03
2.82889331E-01,1.04001737E-02,4.49710969E-03
2.83174934E-01,1.18563932E-02,4.54559641E-03
2.83460537E-01,1.28943105E-02,4.45061880E-03
2.83746139E-01,7.05796671E-03,4.54758144E-03
2.84031742E-01,8.08759317E-03,4.49940433E-03
2.84317344E-01,1.24825091E-02,4.56076071E-03
2.84602947E-01,1.27284230E-02,4.61426752E-03
2.84888549E-01,1.26571343E-02,4.51839512E-03
2.85174152E-01,1.86730655E-02,4.61292856E-03
2.85459754E-01,-3.65678078E-03,4.55659907E-03
2.85745357E-01,7.31722544E-03,4.62358644E-03
2.86030960E-01,-3.95998410E-03,4.61931539E-03
2.86316562E-01,4.41863051E-03,4.65654283E-03
2.86602165E-01,6.44564382E-03,4.68200079E-03
2.86887767E-01,4.94408768E-03,4.60850883E-03
2.87173370E-01,1.09439959E-02,4.71217919E-03
2.87458972E-01,1.14149772E-02,4.66371886E-03
2.87744575E-01,-4.43675148E-05,4.74703716E-03
2.88030177E-01,5.66694931E-03,4.74956151E-03
2.88315780E-01,1.32219045E-02,4.67870951E-03
2.88601383E-01,2.47283024E-03,4.80151742E-03
2.88886985E-01,1.56329993E-02,4.69822724E-03
2.89172588E-01,8.43243131E-03,4.81836308E-03
2.89458190E-01,1.59655442E-02,4.75519834E-03
2.89743793E-01,1.13550240E-02,4.79832339E-03
2.90029395E-01,9.92418199E-03,4.91742221E-03
2.90314998E-01,1.19804067E-02,4.73594542E-03
2.90600600E-01,1.65395911E-02,4.92575338E-03
2.90886203E-01,7.02237384E-03,4.80422189E-03
2.91171806E-01,4.29010770E-03,4.89224563E-03
2.91457408E-01,4.04482080E-03,4.96561081E-03
2.91743011E-01,7.75389721E-03,4.84960241E-03
2.92028613E-01,1.39789082E-02,4.98225402E-03
2.92314216E-01,1.12234643E-02,4.87361900E-03
2.92599818E-01,1.23400512E-02,4.99981563E-03
2.92885421E-01,1.36271779E-02,4.96940806E-03
2.93171023E-01,1.38972459E-02,4.98630654E-03
2.93456626E-01,6.82690170E-03,5.04828211E-03
2.93742229E-01,2.81247273E-03,4.96614607E-03
2.94027831E-01,1.51103943E-02,5.07258166E-03
2.94313434E-01,8.64982564E-03,5.03491805E-03
2.94599036E-01,4.16294628E-03,5.05448194E-03
2.94884639E-01,1.34382298E-02,5.10589270E-03
2.95170241E-01,3.21790660E-03,5.09790763E-03
2.95455844E-01,1.12572584E-02,5.13488164E-03
2.95741446E-01,1.09964671E-02,5.06053378E-03
2.96027049E-01,-7.58480719E-04,5.19342445E-03
2.96312652E-01,1.08014317E-02,5.14797475E-03
2.96598254E-01,1.59465523E-02,5.22330100E-03
2.96883857E-01,1.06338745E-02,5.24312974E-03
2.97169459E-01,-3.42339636E-03,5.12793666E-03
2.97455062E-01,1.76616188E-02,5.32289470E-03
2.97740664E-01,8.92140726E-03,5.19057124E-03
