,,Well,,,,,,,,,,,,,E07,E08,E09,E10,E11,E12,,,,,,,,,,,,,D07,D08,D09,D10,D11,D12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F07,F08,F09,F10,F11,F12,G07,G08,G09,G10,G11,G12
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,L-Proline,L-Proline,L-Proline,L-Proline,L-Proline,L-Proline,Glycine,Glycine,Glycine,Glycine,Glycine,Glycine,Taurine,Taurine,Taurine,Taurine,Taurine,Taurine,Tricine,Tricine,Tricine,Tricine,Tricine,Tricine,Sarcosine,Sarcosine,Sarcosine,Sarcosine,Sarcosine,Sarcosine,BetaineH2O,BetaineH2O,BetaineH2O,BetaineH2O,BetaineH2O,BetaineH2O,L-Tryptophan,L-Tryptophan,L-Tryptophan,L-Tryptophan,L-Tryptophan,L-Tryptophan,D-Galactose,D-Galactose,D-Galactose,D-Galactose,D-Galactose,D-Galactose,Trehalose2H2O,Trehalose2H2O,Trehalose2H2O,Trehalose2H2O,Trehalose2H2O,Trehalose2H2O,D-Mannitol,D-Mannitol,D-Mannitol,D-Mannitol,D-Mannitol,D-Mannitol,Xylitol,Xylitol,Xylitol,Xylitol,Xylitol,Xylitol,Meso-Erythritol,Meso-Erythritol,Meso-Erythritol,Meso-Erythritol,Meso-Erythritol,Meso-Erythritol,Myo-Inositol,Myo-Inositol,Myo-Inositol,Myo-Inositol,Myo-Inositol,Myo-Inositol,Urea,Urea,Urea,Urea,Urea,Urea,GuHCl,GuHCl,GuHCl,GuHCl,GuHCl,GuHCl
Protein,Gain,wt %,0,0,0,0,0,0,4,8,12,16,20,24,2,4,6,8,10,12,1,2,3,4,5,6,4,8,12,16,20,24,4,8,12,16,20,24,4,8,12,16,20,24,0.2,0.4,0.6,0.8,1,1.2,4,8,12,16,20,24,4,8,12,16,20,24,2,4,6,8,10,12,4,8,12,16,20,24,4,8,12,16,20,24,2,4,6,8,10,12,0.25,0.5,0.75,1,1.25,1.5,0.25,0.5,0.75,1,1.25,1.5
PUMA S2,1020,496,11711,10619,9740,9457,10721,11022,0,0,0,0,0,0,5990,12471,10952,10413,11486,10519,0,0,0,0,0,0,0,0,0,0,0,0,8944,11217,10762,9882,11111,8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13121,11882,12445,13237,10974,13169,13087,13370,12022,13646,15668,14918
PUMA S2,1020,497,12231,11134,10217,9873,11213,11466,0,0,0,0,0,0,6252,12987,11370,10844,11948,10940,0,0,0,0,0,0,0,0,0,0,0,0,9315,11678,11265,10375,11622,9430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13638,12345,12871,13686,11377,13607,13506,13773,12319,13977,16016,15264
PUMA S2,1020,498,12756,11605,10614,10300,11631,11948,0,0,0,0,0,0,6550,13492,11868,11385,12491,11462,0,0,0,0,0,0,0,0,0,0,0,0,9782,12224,11840,10841,12191,9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14161,12745,13283,14169,11653,13918,13925,14100,12583,14161,16260,15440
PUMA S2,1020,499,13504,12311,11336,10966,12377,12743,0,0,0,0,0,0,6962,14285,12586,12064,13275,12205,0,0,0,0,0,0,0,0,0,0,0,0,10341,12947,12480,11578,12962,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14977,13483,14016,14811,12224,14529,14702,14858,13202,14796,16907,15977
PUMA S2,1020,500,14234,12992,11943,11617,12999,13398,0,0,0,0,0,0,7302,15032,13287,12699,13996,12893,0,0,0,0,0,0,0,0,0,0,0,0,10832,13664,13270,12201,13786,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,14028,14594,15413,12637,15073,15360,15348,13573,15205,17332,16314
PUMA S2,1020,501,15031,13703,12532,12226,13673,14170,0,0,0,0,0,0,7698,15923,13980,13396,14790,13588,0,0,0,0,0,0,0,0,0,0,0,0,11492,14467,13995,12955,14590,11963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16492,14717,15235,16030,13117,15596,15998,15931,14021,15603,17718,16632
PUMA S2,1020,502,16433,14953,13738,13348,14966,15345,0,0,0,0,0,0,8402,17222,15238,14576,16075,14820,0,0,0,0,0,0,0,0,0,0,0,0,12489,15738,15328,14185,16001,13121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17741,15840,16311,17243,14041,16551,17210,16980,14951,16529,18648,17454
PUMA S2,1020,503,17323,15866,14560,14094,15786,16223,0,0,0,0,0,0,8887,18187,16085,15487,17066,15698,0,0,0,0,0,0,0,0,0,0,0,0,13223,16647,16286,15060,17018,13994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18699,16638,17107,17865,14573,17145,18046,17713,15478,17062,19147,17851
PUMA S2,1020,504,18595,17029,15563,15125,16930,17467,0,0,0,0,0,0,9495,19499,17269,16546,18313,16928,0,0,0,0,0,0,0,0,0,0,0,0,14174,17949,17618,16293,18353,15227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19952,17671,18072,18912,15324,18033,19155,18712,16318,17850,19982,18449
PUMA S2,1020,505,20027,18342,16779,16266,18198,18686,0,0,0,0,0,0,10199,20866,18548,17894,19686,18241,0,0,0,0,0,0,0,0,0,0,0,0,15235,19251,18876,17589,19884,16481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21256,18855,19212,20057,16129,18889,20402,19783,17149,18630,20811,19110
PUMA S2,1020,506,21434,19597,17880,17446,19398,20036,0,0,0,0,0,0,10924,22304,19802,19140,21099,19497,0,0,0,0,0,0,0,0,0,0,0,0,16278,20616,20320,18863,21425,17752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22576,19989,20306,21135,16953,19802,21606,20917,17987,19519,21702,19789
PUMA S2,1020,507,22833,20966,19133,18614,20707,21298,0,0,0,0,0,0,11627,23735,21122,20376,22551,20917,0,0,0,0,0,0,0,0,0,0,0,0,17363,22050,21711,20209,22881,19125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23978,21120,21465,22240,17798,20750,22849,21992,18874,20328,22512,20404
PUMA S2,1020,508,24552,22560,20572,20088,22302,22988,0,0,0,0,0,0,12527,25564,22775,21959,24434,22600,0,0,0,0,0,0,0,0,0,0,0,0,18698,23842,23451,21930,24858,20750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25669,22653,22899,23735,18894,21971,24559,23515,20024,21428,23625,21380
PUMA S2,1020,509,26144,24063,21980,21412,23748,24508,0,0,0,0,0,0,13364,27265,24295,23537,26008,24178,0,0,0,0,0,0,0,0,0,0,0,0,19995,25476,25239,23481,26714,22282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27292,23966,24131,25067,19793,22939,26046,24794,21063,22406,24771,22178
PUMA S2,1020,510,27552,25250,23136,22573,24991,25856,0,0,0,0,0,0,14060,28743,25530,24794,27379,25421,0,0,0,0,0,0,0,0,0,0,0,0,21048,26805,26544,24814,28192,23600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28553,25058,25286,26188,20615,23810,27288,25902,21900,23250,25465,22767
PUMA S2,1020,511,28801,26512,24223,23567,26095,27023,0,0,0,0,0,0,14668,30067,26807,25899,28665,26658,0,0,0,0,0,0,0,0,0,0,0,0,21981,28166,27935,26022,29623,24790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29855,26127,26251,27014,21267,24511,28499,26905,22635,24004,26235,23358
PUMA S2,1020,512,30412,28031,25488,24993,27608,28506,0,0,0,0,0,0,15530,31756,28320,27335,30420,28293,0,0,0,0,0,0,0,0,0,0,0,0,23193,29643,29554,27575,31428,26416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31404,27446,27474,28380,22294,25610,29851,28196,23765,25052,27327,24144
PUMA S2,1020,513,31459,28900,26466,25822,28578,29546,0,0,0,0,0,0,16054,32853,29349,28402,31460,29361,0,0,0,0,0,0,0,0,0,0,0,0,24062,30787,30644,28749,32711,27554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32523,28313,28330,29263,22819,26246,30916,29138,24430,25695,27976,24640
PUMA S2,1020,514,32168,29647,27011,26435,29177,30236,0,0,0,0,0,0,16384,33612,30105,29120,32286,29937,0,0,0,0,0,0,0,0,0,0,0,0,24649,31634,31431,29422,33531,28268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33202,28961,28894,29728,23211,26673,31851,29776,24910,26101,28398,24914
PUMA S2,1020,515,32768,30262,27623,27005,29790,30927,0,0,0,0,0,0,16809,34373,30733,29810,33137,30829,0,0,0,0,0,0,0,0,0,0,0,0,25188,32219,32147,30188,34408,28957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33927,29586,29424,30346,23593,27070,32438,30387,25313,26608,28846,25279
PUMA S2,1020,516,33170,30594,27864,27313,30114,31273,0,0,0,0,0,0,16950,34794,31166,30097,33431,31181,0,0,0,0,0,0,0,0,0,0,0,0,25411,32637,32575,30556,34897,29369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34297,29733,29684,30588,23789,27202,32833,30773,25687,26807,29015,25361
PUMA S2,1020,517,32904,30430,27694,27184,30009,31100,0,0,0,0,0,0,16952,34745,30945,30021,33398,31050,0,0,0,0,0,0,0,0,0,0,0,0,25264,32613,32428,30357,34873,29316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34177,29656,29516,30367,23480,26988,32686,30628,25467,26550,28792,25100
PUMA S2,1020,518,32868,30373,27634,27122,29934,31150,0,0,0,0,0,0,16880,34613,30884,30027,33356,31150,0,0,0,0,0,0,0,0,0,0,0,0,25275,32555,32503,30426,34777,29357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34093,29511,29349,30225,23420,26885,32628,30550,25390,26523,28760,25007
PUMA S2,1020,519,32060,29613,26996,26476,29294,30494,0,0,0,0,0,0,16524,33978,30330,29381,32676,30494,0,0,0,0,0,0,0,0,0,0,0,0,24713,31823,31715,29820,34106,28737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33410,28920,28747,29510,22869,26235,32065,29978,24960,25907,28111,24430
PUMA S2,1020,520,31447,29091,26462,26006,28652,29897,0,0,0,0,0,0,16266,33342,29815,28859,32192,29921,0,0,0,0,0,0,0,0,0,0,0,0,24266,31279,31219,29340,33615,28297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32649,28466,28248,29073,22478,25665,31601,29462,24476,25523,27695,23996
PUMA S2,1020,521,30498,28148,25620,25157,27769,28905,0,0,0,0,0,0,15737,32240,28819,27975,31089,29035,0,0,0,0,0,0,0,0,0,0,0,0,23468,30312,30255,28337,32504,27372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31798,27487,27335,28113,21732,24901,30627,28586,23805,24662,26724,23296
PUMA S2,1020,522,29291,27076,24617,24189,26698,27869,0,0,0,0,0,0,15111,31076,27780,26915,30047,27939,0,0,0,0,0,0,0,0,0,0,0,0,22586,29175,29094,27228,31211,26310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30540,26414,26309,26988,20925,24023,29440,27546,22868,23803,25837,22318
PUMA S2,1020,523,28197,26064,23694,23399,25627,26824,0,0,0,0,0,0,14610,30032,26746,25888,28910,26917,0,0,0,0,0,0,0,0,0,0,0,0,21822,28117,28062,26322,30194,25451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29525,25615,25445,26118,20210,23163,28553,26590,22175,23033,24881,21675
PUMA S2,1020,524,26516,24519,22431,21977,24227,25362,0,0,0,0,0,0,13818,28351,25277,24509,27276,25401,0,0,0,0,0,0,0,0,0,0,0,0,20562,26560,26432,24727,28470,23997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27900,24170,23916,24633,19057,21896,26998,25184,20899,21864,23567,20520
PUMA S2,1020,525,25404,23352,21357,20959,23208,24207,0,0,0,0,0,0,13162,27058,24100,23396,26087,24274,0,0,0,0,0,0,0,0,0,0,0,0,19685,25299,25227,23654,27140,22896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26650,23093,22923,23622,18243,20963,25827,24086,20005,20930,22665,19703
PUMA S2,1020,526,23911,22131,20139,19828,21834,22798,0,0,0,0,0,0,12451,25559,22799,22170,24615,22952,0,0,0,0,0,0,0,0,0,0,0,0,18541,23849,23871,22404,25653,21631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25201,21876,21775,22301,17236,19865,24424,22859,18959,19734,21489,18690
PUMA S2,1020,527,22688,21014,19099,18751,20723,21638,0,0,0,0,0,0,11832,24227,21621,20942,23333,21735,0,0,0,0,0,0,0,0,0,0,0,0,17569,22603,22637,21184,24260,20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23951,20790,20680,21193,16411,18773,23213,21692,18044,18741,20437,17791
PUMA S2,1020,528,21568,20004,18181,17895,19765,20637,0,0,0,0,0,0,11237,23120,20634,20018,22274,20697,0,0,0,0,0,0,0,0,0,0,0,0,16729,21602,21543,20159,23159,19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22865,19799,19793,20269,15611,18069,22144,20697,17194,17983,19578,17026
PUMA S2,1020,529,20743,19200,17462,17151,18976,19837,0,0,0,0,0,0,10820,22259,19797,19241,21340,19907,0,0,0,0,0,0,0,0,0,0,0,0,16116,20757,20683,19323,22121,18698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21988,19095,18973,19499,15111,17354,21257,19899,16578,17285,18862,16443
PUMA S2,1020,530,20095,18609,16994,16674,18424,19227,0,0,0,0,0,0,10513,21512,19267,18645,20716,19333,0,0,0,0,0,0,0,0,0,0,0,0,15653,20143,20100,18740,21517,18089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21332,18507,18426,18965,14749,16871,20680,19308,16179,16886,18317,15979
PUMA S2,1020,531,19287,17792,16234,15961,17669,18402,0,0,0,0,0,0,10099,20669,18525,17905,19894,18533,0,0,0,0,0,0,0,0,0,0,0,0,15015,19292,19246,18045,20646,17391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20454,17790,17711,18242,14160,16230,19795,18569,15464,16210,17596,15411
PUMA S2,1020,532,18533,17209,15688,15448,17020,17813,0,0,0,0,0,0,9753,19946,17804,17285,19204,17835,0,0,0,0,0,0,0,0,0,0,0,0,14534,18613,18578,17382,19914,16728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19822,17169,17089,17617,13694,15691,19198,18001,15017,15724,17046,14923
PUMA S2,1020,533,17734,16474,15043,14785,16327,17047,0,0,0,0,0,0,9344,19137,17071,16539,18411,17067,0,0,0,0,0,0,0,0,0,0,0,0,13871,17807,17750,16628,19104,16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18955,16480,16363,16870,13195,15133,18381,17230,14350,15107,16457,14343
PUMA S2,1020,534,17112,15792,14440,14174,15687,16354,0,0,0,0,0,0,8989,18355,16362,15861,17638,16439,0,0,0,0,0,0,0,0,0,0,0,0,13350,17102,17096,15971,18238,15376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18195,15826,15758,16239,12645,14544,17691,16558,13799,14505,15823,13830
PUMA S2,1020,535,16575,15379,13965,13716,15167,15898,0,0,0,0,0,0,8708,17772,15863,15387,17113,15893,0,0,0,0,0,0,0,0,0,0,0,0,12936,16563,16489,15421,17639,14869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17643,15322,15347,15762,12310,14120,17128,16035,13368,14024,15358,13452
PUMA S2,1020,536,16070,14902,13543,13312,14705,15362,0,0,0,0,0,0,8502,17338,15387,14941,16608,15479,0,0,0,0,0,0,0,0,0,0,0,0,12604,16087,16017,14942,17143,14419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17170,14911,14919,15365,11984,13774,16673,15665,13045,13692,14946,13125
PUMA S2,1020,537,15407,14268,13042,12744,14104,14763,0,0,0,0,0,0,8108,16572,14745,14275,15868,14756,0,0,0,0,0,0,0,0,0,0,0,0,12038,15432,15358,14384,16471,13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16417,14304,14310,14718,11490,13221,15912,14989,12512,13175,14360,12624
PUMA S2,1020,538,14898,13836,12558,12338,13626,14326,0,0,0,0,0,0,7847,16021,14277,13816,15400,14282,0,0,0,0,0,0,0,0,0,0,0,0,11695,14936,14847,13853,15849,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15892,13792,13837,14258,11100,12829,15400,14548,12153,12732,13884,12248
PUMA S2,1020,539,14309,13323,12121,11902,13165,13767,0,0,0,0,0,0,7586,15465,13758,13280,14813,13802,0,0,0,0,0,0,0,0,0,0,0,0,11213,14400,14321,13323,15295,12839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15314,13316,13339,13702,10741,12370,14818,13970,11623,12329,13427,11819
PUMA S2,1020,540,13980,12930,11818,11562,12800,13372,0,0,0,0,0,0,7410,15034,13422,12973,14389,13396,0,0,0,0,0,0,0,0,0,0,0,0,10891,14031,13929,12953,14865,12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14929,12993,12993,13422,10466,12053,14446,13533,11350,11989,13095,11517
PUMA S2,1020,541,13625,12703,11606,11313,12573,13113,0,0,0,0,0,0,7232,14726,13165,12680,14060,13079,0,0,0,0,0,0,0,0,0,0,0,0,10654,13691,13608,12725,14580,12209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14561,12681,12671,13066,10193,11758,14146,13266,11093,11700,12860,11327
PUMA S2,1020,542,13222,12287,11193,10921,12128,12654,0,0,0,0,0,0,7021,14215,12659,12221,13564,12698,0,0,0,0,0,0,0,0,0,0,0,0,10306,13227,13173,12227,14015,11788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14085,12265,12264,12670,9955,11437,13586,12825,10791,11341,12403,10903
PUMA S2,1020,543,12901,11970,10928,10661,11815,12332,0,0,0,0,0,0,6828,13842,12342,11932,13310,12327,0,0,0,0,0,0,0,0,0,0,0,0,10090,12910,12835,12013,13700,11494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13788,11992,11973,12344,9697,11136,13317,12528,10497,11075,12133,10674
PUMA S2,1020,544,12412,11594,10573,10323,11405,11891,0,0,0,0,0,0,6587,13362,11890,11552,12812,11934,0,0,0,0,0,0,0,0,0,0,0,0,9735,12454,12341,11581,13221,11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13309,11571,11578,11926,9359,10752,12869,12083,10137,10685,11701,10264
PUMA S2,1020,545,12117,11250,10237,10077,11114,11579,0,0,0,0,0,0,6423,13036,11594,11261,12480,11625,0,0,0,0,0,0,0,0,0,0,0,0,9495,12114,12070,11221,12871,10811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12990,11270,11267,11612,9122,10455,12499,11761,9848,10392,11382,10014
PUMA S2,1020,546,11742,10864,9920,9715,10742,11213,0,0,0,0,0,0,6210,12586,11241,10870,12031,11176,0,0,0,0,0,0,0,0,0,0,0,0,9159,11715,11674,10909,12445,10463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12520,10891,10879,11225,8815,10123,12063,11388,9523,10052,11018,9669
PUMA S2,1020,547,11339,10508,9598,9408,10404,10891,0,0,0,0,0,0,6001,12180,10839,10485,11674,10855,0,0,0,0,0,0,0,0,0,0,0,0,8902,11365,11235,10544,12051,10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12092,10527,10517,10822,8492,9766,11661,11008,9241,9685,10594,9332
PUMA S2,1020,548,10944,10182,9254,9092,10039,10433,0,0,0,0,0,0,5822,11780,10426,10153,11248,10480,0,0,0,0,0,0,0,0,0,0,0,0,8550,10954,10879,10195,11631,9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11684,10186,10191,10525,8197,9433,11283,10615,8882,9387,10203,8985
PUMA S2,1020,549,10590,9809,8977,8781,9689,10084,0,0,0,0,0,0,5619,11407,10137,9794,10918,10116,0,0,0,0,0,0,0,0,0,0,0,0,8260,10568,10522,9816,11238,9437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11300,9843,9794,10119,7904,9100,10878,10219,8585,9010,9827,8659
PUMA S2,1020,550,10310,9546,8685,8539,9448,9867,0,0,0,0,0,0,5463,11066,9900,9536,10638,9856,0,0,0,0,0,0,0,0,0,0,0,0,8010,10334,10200,9555,10946,9197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11005,9557,9530,9818,7695,8824,10556,9969,8317,8743,9549,8375
