Q,I(Q),Error
1.50369746E-01,7.80694187E-04,1.26122394E-04
1.50655348E-01,8.41081142E-04,1.24894985E-04
1.50940951E-01,6.51597977E-04,1.25883918E-04
1.51226553E-01,6.79943711E-04,1.25267502E-04
1.51512156E-01,7.92574137E-04,1.25662659E-04
1.51797758E-01,8.77745450E-04,1.25374219E-04
1.52083361E-01,8.21847469E-04,1.24289934E-04
1.52368963E-01,6.27182424E-04,1.25393973E-04
1.52654566E-01,6.48066401E-04,1.24248359E-04
1.52940169E-01,6.84693456E-04,1.24525622E-04
1.53225771E-01,7.09559768E-04,1.24096187E-04
1.53511374E-01,6.11253083E-04,1.24445601E-04
1.53796976E-01,6.59521669E-04,1.24438568E-04
1.54082579E-01,4.55163419E-04,1.23270481E-04
1.54368181E-01,6.70302659E-04,1.24413773E-04
1.54653784E-01,6.31570816E-04,1.23641045E-04
1.54939386E-01,6.54704869E-04,1.23798897E-04
1.55224989E-01,6.52939081E-04,1.23303045E-04
1.55510592E-01,6.95437193E-04,1.23214494E-04
1.55796194E-01,4.37285751E-04,1.23288563E-04
1.56081797E-01,6.06507063E-04,1.23308941E-04
1.56367399E-01,5.79517335E-04,1.23376686E-04
1.56653002E-01,5.98188490E-04,1.22915525E-04
1.56938604E-01,6.54593110E-04,1.22514312E-04
1.57224207E-01,6.84421510E-04,1.22921554E-04
1.57509809E-01,5.92939556E-04,1.22545937E-04
1.57795412E-01,5.29255718E-04,1.22141142E-04
1.58081015E-01,6.13417476E-04,1.22862460E-04
1.58366617E-01,6.14587218E-04,1.21984374E-04
1.58652220E-01,7.09116459E-04,1.22643728E-04
1.58937822E-01,6.54216856E-04,1.21361613E-04
1.59223425E-01,7.32541084E-04,1.22089189E-04
1.59509027E-01,7.52381980E-04,1.22296346E-04
1.59794630E-01,4.35970724E-04,1.21530379E-04
1.60080232E-01,2.25279480E-04,1.21703918E-04
1.60365835E-01,5.67361712E-04,1.20756474E-04
1.60651438E-01,5.98389655E-04,1.21448895E-04
1.60937040E-01,5.08766621E-04,1.21419812E-04
1.61222643E-01,5.06244600E-04,1.21115181E-04
1.61508245E-01,5.90790063E-04,1.20961038E-04
1.61793848E-01,5.97465783E-04,1.21166106E-04
1.62079450E-01,4.94211912E-04,1.20945862E-04
1.62365053E-01,5.27448952E-04,1.20589266E-04
1.62650655E-01,4.66901809E-04,1.19965855E-04
1.62936258E-01,5.61974943E-04,1.20613575E-04
1.63221861E-01,5.30622900E-04,1.20844350E-04
1.63507463E-01,3.80370766E-04,1.20315331E-04
1.63793066E-01,5.31371683E-04,1.19659902E-04
1.64078668E-01,6.41427934E-04,1.20214665E-04
1.64364271E-01,4.49012965E-04,1.19524136E-04
1.64649873E-01,5.58257103E-04,1.20297417E-04
1.64935476E-01,2.85014510E-04,1.19597606E-04
1.65221078E-01,2.69491225E-04,1.19254750E-04
1.65506681E-01,1.65063888E-04,1.19632848E-04
1.65792284E-01,3.40376049E-04,1.18752934E-04
1.66077886E-01,4.38749790E-04,1.19487034E-04
1.66363489E-01,5.49379736E-04,1.19134139E-04
1.66649091E-01,3.61528248E-04,1.19323983E-04
1.66934694E-01,4.84813005E-04,1.19190075E-04
1.67220296E-01,5.00984490E-04,1.18533676E-04
1.67505899E-01,7.11027533E-04,1.18945055E-04
1.67791501E-01,3.61517072E-04,1.18490847E-04
1.68077104E-01,4.55200672E-04,1.18900012E-04
1.68362707E-01,2.55335122E-04,1.17717701E-04
1.68648309E-01,3.21134925E-04,1.17233470E-04
1.68933912E-01,5.21641225E-04,1.18117145E-04
1.69219514E-01,3.16698104E-04,1.17306975E-04
1.69505117E-01,3.38006765E-04,1.17065560E-04
1.69790719E-01,2.78335065E-04,1.16687541E-04
1.70076322E-01,3.53462994E-04,1.16936274E-04
1.70361924E-01,3.52066010E-04,1.17021073E-04
1.70647527E-01,5.58227301E-04,1.16556962E-04
1.70933130E-01,3.12104821E-04,1.17051932E-04
1.71218732E-01,4.91879880E-04,1.15875291E-04
1.71504335E-01,2.51848251E-04,1.16861490E-04
1.71789937E-01,5.45751303E-04,1.17479827E-04
1.72075540E-01,3.40756029E-04,1.15186862E-04
1.72361142E-01,1.89650804E-04,1.16106247E-04
1.72646745E-01,3.71851027E-04,1.15905396E-04
1.72932347E-01,5.74424863E-04,1.16811187E-04
1.73217950E-01,1.98431313E-04,1.16239173E-04
1.73503553E-01,2.88438052E-04,1.15532843E-04
1.73789155E-01,2.08735466E-04,1.16354780E-04
1.74074758E-01,2.56489962E-04,1.15505681E-04
1.74360360E-01,2.48428434E-04,1.16531681E-04
1.74645963E-01,2.19047070E-04,1.16162190E-04
1.74931565E-01,2.93683261E-04,1.15319329E-04
1.75217168E-01,2.77232379E-04,1.16895355E-04
1.75502770E-01,3.97745520E-04,1.15409433E-04
1.75788373E-01,1.74630433E-04,1.16431091E-04
1.76073976E-01,2.02786177E-04,1.15134704E-04
1.76359578E-01,3.85001302E-04,1.16717719E-04
1.76645181E-01,2.75708735E-04,1.15524328E-04
1.76930783E-01,1.28474087E-04,1.15050361E-04
1.77216386E-01,3.98520380E-04,1.15737231E-04
1.77501988E-01,2.07927078E-04,1.15066459E-04
1.77787591E-01,5.30365855E-04,1.16430820E-04
1.78073193E-01,2.35848129E-04,1.15154951E-04
1.78358796E-01,3.01267952E-04,1.15026420E-04
1.78644399E-01,2.96860933E-04,1.14988222E-04
1.78930001E-01,7.97137618E-05,1.14775503E-04
1.79215604E-01,2.84802169E-04,1.14911295E-04
1.79501206E-01,3.40588391E-04,1.15133459E-04
1.79786809E-01,3.11817974E-04,1.14793239E-04
1.80072411E-01,2.33460218E-04,1.15292869E-04
1.80358014E-01,2.41782516E-04,1.13523216E-04
1.80643616E-01,1.66807324E-04,1.14597780E-04
1.80929219E-01,1.92988664E-04,1.14315456E-04
1.81214822E-01,2.63590366E-04,1.14387771E-04
1.81500424E-01,4.28538769E-04,1.14547737E-04
1.81786027E-01,4.52391803E-04,1.14198013E-04
1.82071629E-01,2.84612179E-04,1.14006568E-04
1.82357232E-01,4.92319465E-04,1.14290193E-04
1.82642834E-01,2.31374055E-04,1.13646154E-04
1.82928437E-01,2.44572759E-04,1.14248158E-04
1.83214039E-01,2.37233937E-04,1.14248395E-04
1.83499642E-01,3.48683447E-04,1.13748073E-04
1.83785245E-01,1.77465379E-04,1.13512433E-04
1.84070847E-01,1.08052045E-04,1.12810959E-04
1.84356450E-01,2.72069126E-04,1.13957777E-04
1.84642052E-01,2.81948596E-04,1.13340242E-04
1.84927655E-01,1.32042915E-04,1.13178233E-04
1.85213257E-01,2.93575227E-04,1.13237538E-04
1.85498860E-01,2.67349184E-04,1.13173239E-04
1.85784462E-01,1.35403126E-04,1.12819165E-04
1.86070065E-01,2.48275697E-04,1.13449273E-04
1.86355668E-01,3.06781381E-04,1.12792565E-04
1.86641270E-01,1.50375068E-04,1.12355028E-04
1.86926873E-01,1.74771994E-04,1.12771497E-04
1.87212475E-01,3.11538577E-04,1.14222531E-04
1.87498078E-01,2.70999968E-04,1.16545473E-04
1.87783680E-01,2.29634345E-04,1.17828136E-04
1.88069283E-01,-2.61552632E-05,1.19581019E-04
1.88354885E-01,3.21645290E-04,1.20073321E-04
1.88640488E-01,3.74324620E-04,1.20352493E-04
1.88926091E-01,2.83554196E-04,1.22187711E-04
1.89211693E-01,2.52876431E-04,1.22136569E-04
1.89497296E-01,-1.58399343E-05,1.22449745E-04
1.89782898E-01,1.63637102E-04,1.22614669E-04
1.90068501E-01,1.01432204E-04,1.22919663E-04
1.90354103E-01,2.47646123E-04,1.24404469E-04
1.90639706E-01,1.24424696E-04,1.22754722E-04
1.90925308E-01,1.92061067E-04,1.24513140E-04
1.91210911E-01,2.78722495E-04,1.23836070E-04
1.91496514E-01,1.84688717E-04,1.24731352E-04
1.91782116E-01,1.27296895E-04,1.25385657E-04
1.92067719E-01,1.12954527E-04,1.23093147E-04
1.92353321E-01,5.66579401E-05,1.25281573E-04
1.92638924E-01,6.93760812E-05,1.24925073E-04
1.92924526E-01,1.94150954E-04,1.25576728E-04
1.93210129E-01,1.75386667E-04,1.25552383E-04
1.93495731E-01,2.80912966E-04,1.25199258E-04
1.93781334E-01,3.01670283E-04,1.27077690E-04
1.94066937E-01,1.79909170E-04,1.23097534E-04
1.94352539E-01,2.69625336E-04,1.21935087E-04
1.94638142E-01,1.44369900E-04,1.19146747E-04
1.94923744E-01,-6.06849790E-05,1.17794372E-04
1.95209347E-01,1.51868910E-04,1.18155193E-04
1.95494949E-01,7.07730651E-05,1.15661121E-04
1.95780552E-01,3.00951302E-04,1.16148282E-04
1.96066154E-01,8.82707536E-05,1.15318109E-04
1.96351757E-01,7.80448318E-05,1.15358602E-04
1.96637360E-01,2.01389194E-04,1.15997824E-04
1.96922962E-01,2.66015530E-04,1.13322616E-04
1.97208565E-01,2.69919634E-04,1.14711072E-04
1.97494167E-01,-2.84612179E-05,1.14284453E-04
1.97779770E-01,8.30776989E-05,1.13982748E-04
1.98065372E-01,2.22500414E-04,1.13988886E-04
1.98350975E-01,1.56581402E-04,1.13310269E-04
1.98636577E-01,9.53413546E-05,1.14049402E-04
1.98922180E-01,7.64802098E-05,1.13418949E-04
1.99207783E-01,1.21094286E-04,1.12896521E-04
1.99493385E-01,-1.22718513E-04,1.12321237E-04
1.99778988E-01,2.67490745E-04,1.13431980E-04
2.00064590E-01,1.82844698E-04,1.13337678E-04
2.00350193E-01,1.37597322E-04,1.12645330E-04
2.00635795E-01,4.73264605E-04,1.12526107E-04
2.00921398E-01,-1.49421394E-05,1.12307460E-04
2.01207000E-01,2.82865018E-04,1.13047404E-04
2.01492603E-01,5.49107790E-06,1.11935213E-04
2.01778206E-01,2.52798200E-05,1.11875024E-04
2.02063808E-01,9.48384404E-05,1.11967557E-04
2.02349411E-01,1.69750303E-04,1.11590136E-04
2.02635013E-01,-2.00308859E-05,1.12214747E-04
2.02920616E-01,2.34387815E-04,1.11265068E-04
2.03206218E-01,2.87756324E-04,1.12122000E-04
2.03491821E-01,1.11054629E-04,1.11577443E-04
2.03777423E-01,-4.14177775E-05,1.10404955E-04
2.04063026E-01,-2.55927444E-05,1.11208202E-04
2.04348629E-01,8.75592232E-05,1.10638960E-04
2.04634231E-01,3.38517129E-04,1.11725813E-04
2.04919834E-01,9.15974379E-05,1.11353044E-04
2.05205436E-01,2.53468752E-05,1.10457244E-04
2.05491039E-01,-1.45211816E-05,1.10401503E-04
2.05776641E-01,3.43956053E-05,1.09768625E-04
2.06062244E-01,1.88130885E-04,1.11149312E-04
2.06347846E-01,7.53179193E-05,1.10186032E-04
2.06633449E-01,6.72563910E-05,1.10164072E-04
2.06919052E-01,-7.63013959E-05,1.10567608E-04
2.07204654E-01,-1.13610178E-04,1.09277100E-04
2.07490257E-01,8.29026103E-05,1.10500569E-04
2.07775859E-01,1.77510083E-05,1.08918445E-04
2.08061462E-01,8.51489604E-05,1.09697322E-04
2.08347064E-01,9.95025039E-06,1.10450472E-04
2.08632667E-01,1.77681446E-04,1.09258245E-04
2.08918269E-01,1.73635781E-04,1.09770743E-04
2.09203872E-01,4.46885824E-05,1.09092382E-04
2.09489475E-01,1.32046640E-04,1.09745096E-04
2.09775077E-01,2.12341547E-05,1.09233733E-04
2.10060680E-01,3.14787030E-05,1.09411083E-04
2.10346282E-01,-4.66406345E-06,1.09282737E-04
2.10631885E-01,1.78478658E-04,1.08712853E-04
2.10917487E-01,2.86597759E-04,1.09460916E-04
2.11203090E-01,1.59308314E-04,1.08338946E-04
2.11488692E-01,5.55850565E-05,1.09023353E-04
2.11774295E-01,1.96702778E-04,1.09482741E-04
2.12059898E-01,8.99769366E-05,1.08162754E-04
2.12345500E-01,1.91312283E-04,1.08802136E-04
2.12631103E-01,2.23819166E-04,1.08523244E-04
2.12916705E-01,1.39251351E-04,1.08933099E-04
2.13202308E-01,9.39145684E-06,1.08449439E-04
2.13487910E-01,-8.64788890E-05,1.07609353E-04
2.13773513E-01,7.03744590E-05,1.08431492E-04
2.14059115E-01,-1.60925090E-04,1.07452939E-04
2.14344718E-01,-7.43716955E-05,1.08137386E-04
2.14630321E-01,-9.24617052E-06,1.07448899E-04
2.14915923E-01,9.32961702E-05,1.07668048E-04
2.15201526E-01,-1.31316483E-05,1.08556655E-04
2.15487128E-01,8.46758485E-06,1.07254220E-04
2.15772731E-01,1.13964081E-04,1.07646179E-04
2.16058333E-01,1.63406134E-04,1.07669545E-04
2.16343936E-01,-5.64754009E-05,1.07389005E-04
2.16629538E-01,2.11391598E-04,1.07846416E-04
2.16915141E-01,5.15207648E-05,1.06932120E-04
2.17200744E-01,6.23501837E-05,1.07662491E-04
2.17486346E-01,5.11594117E-05,1.06851667E-04
2.17771949E-01,1.71583146E-04,1.06895956E-04
2.18057551E-01,1.10100955E-04,1.06810530E-04
2.18343154E-01,-1.24596059E-04,1.05555813E-04
2.18628756E-01,2.08839774E-05,1.06908212E-04
2.18914359E-01,2.01299787E-04,1.05340078E-04
2.19199961E-01,3.05660069E-04,1.06844388E-04
2.19485564E-01,5.58383763E-05,1.05555321E-04
2.19771167E-01,4.02331352E-06,1.06161150E-04
2.20056769E-01,-1.18076801E-04,1.05732769E-04
2.20342372E-01,7.94641674E-05,1.05548118E-04
2.20627974E-01,-1.33935362E-04,1.05505794E-04
2.20913577E-01,1.66367739E-04,1.05421163E-04
2.21199179E-01,9.28752124E-05,1.05593220E-04
2.21484782E-01,-2.72206962E-05,1.05539635E-04
2.21770384E-01,1.05537474E-05,1.05015006E-04
2.22055987E-01,-1.60675496E-04,1.05471922E-04
2.22341590E-01,1.01458281E-04,1.05043139E-04
2.22627192E-01,6.39110804E-05,1.05379184E-04
2.22912795E-01,-1.46497041E-04,1.04426725E-04
2.23198397E-01,1.08476728E-04,1.05313763E-04
2.23484000E-01,-2.00718641E-05,1.05398873E-04
2.23769602E-01,1.70618296E-04,1.04847864E-04
2.24055205E-01,1.22074038E-04,1.05387464E-04
2.24340807E-01,7.27586448E-05,1.05195360E-04
2.24626410E-01,8.24742019E-05,1.06092736E-04
2.24912013E-01,-2.79918313E-05,1.05054486E-04
2.25197615E-01,-3.32295895E-06,1.05121167E-04
2.25483218E-01,3.22498381E-04,1.05899295E-04
2.25768820E-01,2.71454453E-04,1.04942540E-04
2.26054423E-01,2.83908099E-04,1.05635932E-04
2.26340025E-01,1.06140971E-04,1.04335732E-04
2.26625628E-01,3.01089138E-04,1.05442447E-04
2.26911230E-01,7.05718994E-05,1.05137290E-04
2.27196833E-01,1.21414661E-04,1.04622179E-04
2.27482436E-01,4.40701842E-05,1.04992967E-04
2.27768038E-01,1.01968646E-04,1.04003366E-04
2.28053641E-01,1.11810863E-04,1.05177029E-04
2.28339243E-01,-3.55988741E-05,1.04320853E-04
2.28624846E-01,2.04958022E-04,1.04402935E-04
2.28910448E-01,4.42676246E-05,1.04552328E-04
2.29196051E-01,5.73955476E-05,1.03774769E-04
2.29481654E-01,1.06059015E-05,1.04669534E-04
2.29767256E-01,1.44992024E-04,1.03936502E-04
2.30052859E-01,7.13579357E-05,1.04158420E-04
2.30338461E-01,-6.50063157E-05,1.04114989E-04
2.30624064E-01,5.84833324E-05,1.03891666E-04
2.30909666E-01,4.03784215E-05,1.04333625E-04
2.31195269E-01,4.44427133E-06,1.02993444E-04
2.31480871E-01,1.14981085E-04,1.03921300E-04
2.31766474E-01,1.27270818E-04,1.03949286E-04
2.32052077E-01,2.11335719E-05,1.03998097E-04
2.32337679E-01,3.77371907E-06,1.03667551E-04
2.32623282E-01,4.42266464E-05,1.03161292E-04
2.32908884E-01,7.22557306E-05,1.03788411E-04
2.33194487E-01,2.86407769E-04,1.03631393E-04
2.33480089E-01,1.89840794E-04,1.03307453E-04
2.33765692E-01,1.64464116E-04,1.03819001E-04
2.34051294E-01,7.59921968E-05,1.02851920E-04
2.34336897E-01,2.65099108E-04,1.04127624E-04
2.34622500E-01,5.29251993E-05,1.02615625E-04
2.34908102E-01,-2.06362456E-04,1.02632281E-04
2.35193705E-01,3.97525728E-05,1.03404225E-04
2.35479307E-01,1.66222453E-04,1.03278138E-04
2.35764910E-01,-4.58247960E-05,1.03392998E-04
2.36050512E-01,5.78053296E-05,1.02069782E-04
2.36336115E-01,4.30695713E-04,1.03530478E-04
2.36621717E-01,2.08653510E-04,1.02613530E-04
2.36907320E-01,-6.83218241E-05,1.02825643E-04
2.37192923E-01,-7.83354044E-05,1.02797365E-04
2.37478525E-01,5.15095890E-05,1.02082735E-04
2.37764128E-01,-7.24643469E-05,1.03138674E-04
2.38049730E-01,1.18788332E-04,1.02362373E-04
2.38335333E-01,-2.50712037E-06,1.01641841E-04
2.38620935E-01,1.53679401E-04,1.02714847E-04
2.38906538E-01,7.93337822E-05,1.02355286E-04
2.39192140E-01,-9.94652510E-06,1.02921829E-04
2.39477743E-01,2.57845968E-04,1.01823327E-04
2.39763346E-01,1.28880143E-04,1.02215969E-04
2.40048948E-01,7.22892582E-05,1.02029007E-04
2.40334551E-01,-3.59080732E-05,1.02006613E-04
2.40620153E-01,3.36665660E-04,1.02536783E-04
2.40905756E-01,-4.52511013E-05,1.01022243E-04
2.41191358E-01,1.55061483E-04,1.02388094E-04
2.41476961E-01,2.37420201E-04,1.01946603E-04
2.41762563E-01,9.63583589E-05,1.01468100E-04
2.42048166E-01,1.09013170E-04,1.01844053E-04
2.42333769E-01,1.11680478E-04,1.01534400E-04
2.42619371E-01,1.14750117E-04,1.02077917E-04
2.42904974E-01,-2.03959644E-05,1.00860075E-04
2.43190576E-01,-4.06578183E-05,1.00950019E-04
2.43476179E-01,3.78452241E-05,1.01383914E-04
2.43761781E-01,6.48424029E-05,1.01525661E-04
2.44047384E-01,-3.96482646E-05,1.01337113E-04
2.44332986E-01,1.06710941E-04,1.00857478E-04
2.44618589E-01,-6.07892871E-05,1.01321372E-04
2.44904192E-01,1.82669610E-04,1.01200202E-04
2.45189794E-01,2.26683915E-04,1.01564870E-04
2.45475397E-01,1.15297735E-04,1.01183965E-04
2.45760999E-01,9.97893512E-05,1.00554014E-04
2.46046602E-01,-8.46572220E-05,1.00836266E-04
2.46332204E-01,8.22134316E-05,1.00546170E-04
2.46617807E-01,1.21507794E-04,1.00863869E-04
2.46903409E-01,6.87316060E-05,1.00984752E-04
2.47189012E-01,3.36132944E-05,1.00622391E-04
2.47474615E-01,1.38986856E-04,1.00920662E-04
2.47760217E-01,1.40137970E-04,9.99617850E-05
2.48045820E-01,1.65805221E-04,1.02992997E-04
2.48331422E-01,-6.23315573E-05,1.04020303E-04
2.48617025E-01,-6.28605485E-05,1.05468892E-04
2.48902627E-01,9.28044319E-05,1.06579652E-04
2.49188230E-01,-2.09733844E-05,1.06463109E-04
2.49473832E-01,4.62867320E-05,1.07801287E-04
2.49759435E-01,1.11985952E-04,1.08574634E-04
2.50045038E-01,1.74023211E-04,1.10941953E-04
2.50330640E-01,9.79453325E-05,1.12588890E-04
2.50616243E-01,-2.94297934E-05,1.13931441E-04
2.50901845E-01,6.26035035E-05,1.15936156E-04
2.51187448E-01,-5.53019345E-05,1.15790089E-04
2.51473050E-01,-9.83849168E-06,1.17942266E-04
2.51758653E-01,1.70517713E-04,1.19317298E-04
2.52044255E-01,2.45548785E-04,1.20808855E-04
2.52329858E-01,9.01259482E-05,1.22022943E-04
2.52615461E-01,6.78077340E-05,1.21763353E-04
2.52901063E-01,3.04736197E-04,1.23188804E-04
2.53186666E-01,1.58961862E-04,1.23972206E-04
2.53472268E-01,1.69314444E-04,1.25866729E-04
2.53757871E-01,3.54308635E-04,1.26894980E-04
2.54043473E-01,4.81568277E-05,1.27273452E-04
2.54329076E-01,-8.99620354E-05,1.28350564E-04
2.54614678E-01,3.32966447E-05,1.27627857E-04
2.54900281E-01,3.97387892E-04,1.29912103E-04
2.55185884E-01,-9.88245010E-05,1.29476511E-04
2.55471486E-01,-2.70381570E-05,1.29986773E-04
2.55757089E-01,9.15713608E-05,1.31827925E-04
2.56042691E-01,1.62485987E-04,1.29953840E-04
2.56328294E-01,2.12449580E-04,1.32409408E-04
2.56613896E-01,1.01305544E-04,1.31786414E-04
2.56899499E-01,-7.99074769E-06,1.33131636E-04
2.57185101E-01,1.79514289E-04,1.34281324E-04
2.57470704E-01,1.08696520E-04,1.33569537E-04
2.57756307E-01,-2.31448561E-04,1.34799421E-04
2.58041909E-01,2.00137496E-04,1.34060397E-04
2.58327512E-01,3.80475074E-04,1.36152573E-04
2.58613114E-01,-4.81493771E-05,1.35858397E-04
2.58898717E-01,-6.30319118E-05,1.36347001E-04
2.59184319E-01,-5.57266176E-05,1.36592350E-04
2.59469922E-01,6.56135380E-05,1.34728416E-04
2.59755524E-01,3.57329845E-05,1.37500857E-04
2.60041127E-01,6.18398190E-06,1.36468195E-04
2.60326730E-01,6.86794519E-05,1.36782748E-04
2.60612332E-01,-1.83086842E-04,1.36566008E-04
2.60897935E-01,-9.03755426E-05,1.37340535E-04
2.61183537E-01,8.81887972E-05,1.39156901E-04
2.61469140E-01,-1.17719173E-05,1.37534028E-04
2.61754742E-01,2.06679106E-05,1.39766811E-04
2.62040345E-01,1.19876117E-04,1.38743137E-04
2.62325947E-01,-9.10460949E-05,1.40907297E-04
2.62611550E-01,1.63190067E-04,1.41600867E-04
2.62897153E-01,-9.14931297E-05,1.38564710E-04
2.63182755E-01,-4.35411930E-05,1.42580783E-04
2.63468358E-01,-3.57106328E-05,1.40723390E-04
2.63753960E-01,-2.06343830E-05,1.43928140E-04
2.64039563E-01,8.34539533E-05,1.42167217E-04
2.64325165E-01,1.84744596E-04,1.41490163E-04
2.64610768E-01,-1.53221190E-04,1.45437158E-04
2.64896370E-01,3.21045518E-05,1.43141555E-04
2.65181973E-01,-1.04103237E-04,1.44045805E-04
2.65467576E-01,1.49834901E-04,1.44561113E-04
2.65753178E-01,1.77685171E-04,1.45481733E-04
2.66038781E-01,1.73904002E-04,1.48441378E-04
2.66324383E-01,-2.27339566E-04,1.43554554E-04
2.66609986E-01,-2.60356814E-04,1.46391008E-04
2.66895588E-01,1.81384385E-05,1.47327987E-04
2.67181191E-01,2.44073570E-04,1.48266897E-04
2.67466793E-01,-1.18836761E-05,1.49877398E-04
2.67752396E-01,-5.27277589E-05,1.46905954E-04
2.68037999E-01,-7.76462257E-05,1.48783825E-04
2.68323601E-01,1.10331923E-04,1.50357237E-04
2.68609204E-01,2.96287239E-04,1.49900447E-04
2.68894806E-01,-6.01969659E-05,1.50436291E-04
2.69180409E-01,-1.15234405E-04,1.49786710E-04
2.69466011E-01,1.56175345E-04,1.51999699E-04
2.69751614E-01,-6.98752701E-05,1.52703552E-04
2.70037216E-01,1.80687755E-04,1.50581834E-04
2.70322819E-01,-7.74674118E-05,1.53181890E-04
2.70608422E-01,-4.47444618E-05,1.52611011E-04
2.70894024E-01,-8.80062580E-05,1.54986581E-04
2.71179627E-01,-1.02970749E-04,1.52298537E-04
2.71465229E-01,5.61475754E-05,1.53711527E-04
2.71750832E-01,1.48784369E-04,1.54623901E-04
2.72036434E-01,-2.28498131E-04,1.54848376E-04
2.72322037E-01,-1.58052891E-04,1.53347304E-04
2.72607639E-01,-1.69254839E-04,1.54231683E-04
2.72893242E-01,-3.15122306E-05,1.55521061E-04
2.73178845E-01,2.41681933E-04,1.56294646E-04
2.73464447E-01,1.92224979E-05,1.55702874E-04
2.73750050E-01,1.53165311E-04,1.55136692E-04
2.74035652E-01,7.55786896E-05,1.57536550E-04
2.74321255E-01,-2.68679112E-04,1.58334263E-04
2.74606857E-01,4.10042703E-04,1.56267808E-04
2.74892460E-01,-1.11922622E-04,1.59157021E-04
2.75178062E-01,1.21183693E-04,1.57361313E-04
2.75463665E-01,-1.03399158E-04,1.60077052E-04
2.75749268E-01,-8.21352005E-05,1.59055561E-04
2.76034870E-01,1.24108046E-04,1.58814994E-04
2.76320473E-01,2.32841820E-04,1.63151784E-04
2.76606075E-01,9.06959176E-05,1.59953031E-04
2.76891678E-01,-1.12529844E-04,1.62116397E-04
2.77177280E-01,4.36242670E-04,1.61893451E-04
2.77462883E-01,2.73395330E-04,1.62693944E-04
2.77748485E-01,2.96004117E-04,1.65228547E-04
2.78034088E-01,4.33772802E-05,1.61609060E-04
2.78319691E-01,1.29271299E-04,1.65234092E-04
2.78605293E-01,9.38996673E-05,1.63641249E-04
2.78890896E-01,-5.62109053E-05,1.65092777E-04
2.79176498E-01,4.38578427E-05,1.64620465E-04
2.79462101E-01,-1.41847879E-04,1.65349281E-04
2.79747703E-01,3.75285745E-05,1.67590912E-04
2.80033306E-01,-1.18136406E-04,1.65349589E-04
2.80318908E-01,5.06602228E-05,1.67989021E-04
2.80604511E-01,-5.07049263E-05,1.66647515E-04
2.80890114E-01,2.54284590E-04,1.68947885E-04
2.81175716E-01,5.68006188E-04,1.69321046E-04
2.81461319E-01,9.77776945E-05,1.66093740E-04
2.81746921E-01,2.41320580E-04,1.69582438E-04
2.82032524E-01,-2.53845006E-04,1.65907943E-04
2.82318126E-01,-4.11458313E-05,1.68180135E-04
2.82603729E-01,1.32288784E-04,1.68520342E-04
2.82889331E-01,-2.94670463E-06,1.68311580E-04
2.83174934E-01,-8.56816769E-06,1.69897225E-04
2.83460537E-01,-7.72103667E-05,1.66254865E-04
2.83746139E-01,-1.80788338E-05,1.69991747E-04
2.84031742E-01,9.02637839E-06,1.68057565E-04
2.84317344E-01,3.27348709E-04,1.70570945E-04
2.84602947E-01,-3.69846821E-05,1.72291227E-04
2.84888549E-01,2.54031271E-04,1.69465578E-04
2.85174152E-01,2.82209367E-04,1.72744097E-04
2.85459754E-01,1.77085400E-04,1.71013153E-04
2.85745357E-01,7.18571246E-05,1.73111207E-04
2.86030960E-01,1.86420977E-04,1.73574516E-04
2.86316562E-01,2.94487923E-04,1.74725720E-04
2.86602165E-01,4.37084585E-04,1.75809085E-04
2.86887767E-01,5.39354980E-04,1.73710902E-04
2.87173370E-01,1.24208629E-04,1.76381118E-04
2.87458972E-01,-1.54823065E-04,1.74103597E-04
2.87744575E-01,-1.97097659E-04,1.77078134E-04
2.88030177E-01,1.16232783E-04,1.78065126E-04
2.88315780E-01,-4.32953238E-05,1.74831936E-04
2.88601383E-01,2.55145133E-04,1.80381751E-04
2.88886985E-01,2.15671957E-04,1.76146549E-04
2.89172588E-01,-1.80043280E-05,1.80576788E-04
2.89458190E-01,2.75555998E-04,1.78721787E-04
2.89743793E-01,2.76792794E-04,1.80140016E-04
2.90029395E-01,1.12712383E-04,1.83825613E-04
2.90314998E-01,-5.06117940E-05,1.76940981E-04
2.90600600E-01,7.79628754E-05,1.84318982E-04
2.90886203E-01,8.40574503E-05,1.79971488E-04
2.91171806E-01,1.88332051E-04,1.83096423E-04
2.91457408E-01,1.08778477E-04,1.85899286E-04
2.91743011E-01,3.64784151E-04,1.82038250E-04
2.92028613E-01,1.45595521E-04,1.86925540E-04
2.92314216E-01,1.11863017E-04,1.82419723E-04
2.92599818E-01,-6.45220280E-06,1.86950079E-04
2.92885421E-01,1.40577555E-04,1.86437946E-04
2.93171023E-01,2.15455890E-04,1.86990571E-04
2.93456626E-01,-2.03594565E-04,1.88059949E-04
2.93742229E-01,1.64851546E-04,1.85779717E-04
2.94027831E-01,9.61907208E-05,1.89999150E-04
2.94313434E-01,3.95588577E-05,1.88612978E-04
2.94599036E-01,-1.00992620E-04,1.88511203E-04
2.94884639E-01,-2.59835273E-04,1.90138064E-04
2.95170241E-01,1.76955014E-04,1.90970481E-04
2.95455844E-01,2.38504261E-04,1.92582778E-04
2.95741446E-01,1.48549676E-04,1.89780230E-04
2.96027049E-01,-2.03948468E-04,1.93884808E-04
2.96312652E-01,5.57675958E-05,1.92234630E-04
2.96598254E-01,-2.59049237E-04,1.95009527E-04
2.96883857E-01,1.27956271E-04,1.96234682E-04
