,,Well,,,,,,,,,,,,,E01,E02,E03,E04,E05,E06,,,,,,,,,,,,,D01,D02,D03,D04,D05,D06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F01,F02,F03,F04,F05,F06,G01,G02,G03,G04,G05,G06
PUMA S1,1020,458,2841,4136,4245,4134,4014,4232,0,0,0,0,0,0,3442,3916,3872,3253,3487,3587,0,0,0,0,0,0,0,0,0,0,0,0,4298,3793,3596,3277,2950,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506,4402,4728,5267,6052,5975,4522,5504,5364,5411,5539,5914
PUMA S1,1020,459,3355,4908,5029,4882,4759,4997,0,0,0,0,0,0,4055,4598,4520,3853,4117,4183,0,0,0,0,0,0,0,0,0,0,0,0,5069,4464,4229,3849,3445,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,5169,5610,6173,7145,6999,5340,6502,6357,6385,6538,7007
PUMA S1,1020,460,3924,5751,5823,5725,5553,5836,0,0,0,0,0,0,4689,5357,5264,4462,4768,4836,0,0,0,0,0,0,0,0,0,0,0,0,5878,5177,4901,4471,3992,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157,6001,6496,7152,8265,8159,6188,7565,7393,7435,7591,8203
PUMA S1,1020,461,4484,6565,6692,6567,6357,6676,0,0,0,0,0,0,5322,6082,6004,5088,5435,5487,0,0,0,0,0,0,0,0,0,0,0,0,6705,5888,5570,5114,4544,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6990,6856,7411,8163,9475,9301,7071,8657,8478,8468,8698,9335
PUMA S1,1020,462,5156,7518,7711,7506,7308,7651,0,0,0,0,0,0,6110,6965,6860,5787,6218,6300,0,0,0,0,0,0,0,0,0,0,0,0,7669,6705,6346,5827,5208,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024,7790,8481,9357,10808,10675,8142,9927,9716,9707,10058,10762
PUMA S1,1020,463,5902,8606,8850,8631,8410,8824,0,0,0,0,0,0,6990,7962,7834,6629,7037,7166,0,0,0,0,0,0,0,0,0,0,0,0,8762,7721,7246,6687,5943,4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9117,8940,9692,10677,12347,12151,9296,11419,11169,11174,11501,12324
PUMA S1,1020,464,6545,9579,9841,9578,9344,9767,0,0,0,0,0,0,7758,8809,8656,7353,7839,7920,0,0,0,0,0,0,0,0,0,0,0,0,9690,8540,8097,7401,6611,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10138,9906,10712,11874,13671,13482,10272,12614,12362,12451,12799,13765
PUMA S1,1020,465,7248,10606,10911,10618,10317,10821,0,0,0,0,0,0,8541,9732,9571,8110,8634,8748,0,0,0,0,0,0,0,0,0,0,0,0,10674,9475,8899,8161,7276,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11141,10866,11817,13076,15080,14887,11409,13967,13681,13751,14164,15210
PUMA S1,1020,466,7981,11741,12014,11748,11411,11976,0,0,0,0,0,0,9426,10663,10603,8916,9522,9662,0,0,0,0,0,0,0,0,0,0,0,0,11804,10397,9860,8990,7986,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12278,12015,13019,14340,16668,16448,12567,15464,15152,15288,15653,16840
PUMA S1,1020,467,8582,12569,12926,12637,12269,12885,0,0,0,0,0,0,10081,11485,11335,9601,10203,10351,0,0,0,0,0,0,0,0,0,0,0,0,12661,11210,10509,9661,8635,6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13197,12879,14035,15436,17815,17570,13524,16637,16308,16384,16904,18142
PUMA S1,1020,468,9164,13466,13773,13429,13104,13650,0,0,0,0,0,0,10757,12288,12106,10228,10871,11009,0,0,0,0,0,0,0,0,0,0,0,0,13501,11890,11234,10297,9188,6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14033,13737,14902,16462,19000,18712,14424,17692,17430,17526,18125,19448
PUMA S1,1020,469,9767,14362,14722,14328,13930,14602,0,0,0,0,0,0,11438,13018,12815,10850,11557,11702,0,0,0,0,0,0,0,0,0,0,0,0,14361,12648,11946,10927,9752,7112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14983,14638,15918,17528,20275,19947,15406,18978,18604,18780,19373,20843
PUMA S1,1020,470,10182,15029,15378,14998,14691,15290,0,0,0,0,0,0,11977,13630,13414,11332,12075,12270,0,0,0,0,0,0,0,0,0,0,0,0,15073,13258,12566,11521,10256,7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15602,15290,16595,18356,21246,20842,16126,19761,19544,19711,20307,21860
PUMA S1,1020,471,10468,15423,15767,15350,14944,15685,0,0,0,0,0,0,12241,13945,13799,11626,12363,12538,0,0,0,0,0,0,0,0,0,0,0,0,15398,13607,12858,11802,10500,7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15960,15673,17030,18867,21710,21319,16557,20377,19993,20218,20961,22424
PUMA S1,1020,472,10664,15803,16190,15755,15314,16034,0,0,0,0,0,0,12585,14317,14068,11989,12643,12840,0,0,0,0,0,0,0,0,0,0,0,0,15766,13952,13141,12069,10755,7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16373,16074,17473,19237,22237,21871,16956,20946,20671,20827,21412,23106
PUMA S1,1020,473,10970,16150,16495,16119,15647,16349,0,0,0,0,0,0,12863,14654,14360,12214,12960,13167,0,0,0,0,0,0,0,0,0,0,0,0,16136,14285,13467,12365,11029,8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16781,16466,17906,19701,22806,22352,17432,21506,21125,21441,22055,23830
PUMA S1,1020,474,11014,16201,16588,16107,15748,16442,0,0,0,0,0,0,12968,14771,14496,12267,13013,13213,0,0,0,0,0,0,0,0,0,0,0,0,16251,14331,13540,12403,11108,8089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16798,16534,17920,19765,22912,22496,17523,21655,21322,21573,22224,23937
PUMA S1,1020,475,11077,16241,16642,16179,15788,16404,0,0,0,0,0,0,13052,14824,14601,12377,13194,13321,0,0,0,0,0,0,0,0,0,0,0,0,16442,14522,13687,12501,11196,8168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16975,16689,18054,19988,23010,22647,17663,21797,21537,21827,22513,24272
PUMA S1,1020,476,10912,16058,16426,16005,15557,16258,0,0,0,0,0,0,12898,14637,14388,12209,12980,13185,0,0,0,0,0,0,0,0,0,0,0,0,16213,14266,13530,12393,11072,8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16767,16443,17867,19732,22792,22404,17462,21609,21320,21588,22287,24010
PUMA S1,1020,477,10729,15845,16200,15845,15435,16064,0,0,0,0,0,0,12711,14540,14293,12098,12889,13029,0,0,0,0,0,0,0,0,0,0,0,0,15995,14111,13353,12276,10944,8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16602,16180,17666,19527,22543,22125,17343,21381,21145,21438,22109,23818
PUMA S1,1020,478,10557,15520,15884,15463,15008,15703,0,0,0,0,0,0,12481,14200,13990,11850,12605,12746,0,0,0,0,0,0,0,0,0,0,0,0,15602,13832,13092,11971,10666,7841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16220,15894,17312,19084,22039,21653,16948,20987,20780,21017,21720,23290
PUMA S1,1020,479,10368,15219,15569,15191,14821,15443,0,0,0,0,0,0,12347,13980,13734,11669,12422,12603,0,0,0,0,0,0,0,0,0,0,0,0,15424,13638,12892,11831,10588,7715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15979,15723,17093,18833,21737,21322,16760,20750,20474,20714,21350,23020
PUMA S1,1020,480,10051,14829,15110,14760,14315,15003,0,0,0,0,0,0,11955,13578,13403,11355,12060,12306,0,0,0,0,0,0,0,0,0,0,0,0,14993,13298,12560,11543,10276,7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15612,15286,16639,18320,21216,20781,16365,20238,19987,20188,20813,22465
PUMA S1,1020,481,9872,14485,14789,14431,14049,14683,0,0,0,0,0,0,11762,13350,13130,11176,11896,12045,0,0,0,0,0,0,0,0,0,0,0,0,14698,13006,12264,11320,10114,7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15274,15026,16270,17999,20764,20479,16054,19790,19577,19776,20480,22059
PUMA S1,1020,482,9613,14135,14402,14061,13669,14321,0,0,0,0,0,0,11475,13047,12820,10877,11634,11760,0,0,0,0,0,0,0,0,0,0,0,0,14349,12683,12006,11029,9846,7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,14584,15896,17544,20248,19889,15622,19331,19104,19315,19914,21468
PUMA S1,1020,483,9304,13580,13894,13564,13228,13806,0,0,0,0,0,0,11067,12621,12366,10524,11252,11358,0,0,0,0,0,0,0,0,0,0,0,0,13888,12282,11591,10674,9563,7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14429,14123,15370,16911,19582,19253,15107,18720,18412,18621,19245,20659
PUMA S1,1020,484,9174,13427,13723,13367,13052,13609,0,0,0,0,0,0,10971,12458,12302,10446,11112,11298,0,0,0,0,0,0,0,0,0,0,0,0,13717,12184,11509,10539,9438,6941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14376,13993,15189,16750,19362,19033,14926,18372,18201,18434,18971,20429
PUMA S1,1020,485,8978,13078,13365,13055,12672,13237,0,0,0,0,0,0,10723,12129,11980,10202,10818,10985,0,0,0,0,0,0,0,0,0,0,0,0,13407,11876,11203,10314,9251,6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13961,13665,14804,16373,18823,18500,14589,17950,17769,17932,18527,19938
PUMA S1,1020,486,8807,12841,13151,12795,12489,13078,0,0,0,0,0,0,10570,11947,11811,10027,10683,10868,0,0,0,0,0,0,0,0,0,0,0,0,13190,11675,11036,10144,9072,6707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13744,13410,14565,16043,18509,18251,14293,17651,17307,17594,18096,19532
PUMA S1,1020,487,8759,12774,13069,12748,12441,12994,0,0,0,0,0,0,10514,11921,11770,10043,10625,10804,0,0,0,0,0,0,0,0,0,0,0,0,13129,11646,10992,10133,9079,6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13676,13301,14438,15935,18413,18120,14175,17476,17260,17414,17915,19259
PUMA S1,1020,488,8642,12552,12818,12563,12230,12771,0,0,0,0,0,0,10355,11721,11576,9862,10484,10655,0,0,0,0,0,0,0,0,0,0,0,0,12931,11453,10832,9964,8969,6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13422,13124,14183,15649,18035,17769,13917,17221,16915,17043,17594,18902
PUMA S1,1020,489,8600,12520,12776,12529,12179,12710,0,0,0,0,0,0,10276,11662,11499,9840,10477,10608,0,0,0,0,0,0,0,0,0,0,0,0,12815,11405,10799,9945,8934,6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13342,13004,14104,15500,17863,17550,13837,17007,16695,16856,17315,18629
PUMA S1,1020,490,8673,12619,12887,12627,12311,12861,0,0,0,0,0,0,10389,11781,11640,9947,10598,10768,0,0,0,0,0,0,0,0,0,0,0,0,12958,11514,10898,10120,9110,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13435,13095,14207,15588,17969,17580,13936,17013,16743,16890,17407,18718
PUMA S1,1020,491,8627,12548,12866,12467,12211,12746,0,0,0,0,0,0,10362,11707,11607,9924,10562,10775,0,0,0,0,0,0,0,0,0,0,0,0,12886,11458,10921,10131,9093,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13372,12993,14009,15468,17804,17419,13796,16818,16546,16701,17146,18486
PUMA S1,1020,492,8768,12722,12967,12683,12371,12904,0,0,0,0,0,0,10479,11880,11777,10050,10723,10948,0,0,0,0,0,0,0,0,0,0,0,0,13087,11601,11090,10326,9299,6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13488,13109,14202,15556,17894,17583,13851,16911,16587,16706,17201,18507
PUMA S1,1020,493,8998,12968,13226,12949,12661,13172,0,0,0,0,0,0,10685,12113,11966,10316,11024,11266,0,0,0,0,0,0,0,0,0,0,0,0,13362,11911,11331,10581,9596,7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13715,13338,14333,15740,18127,17762,13989,17083,16836,16923,17379,18658
PUMA S1,1020,494,9142,13287,13531,13251,12869,13479,0,0,0,0,0,0,10930,12369,12254,10541,11310,11573,0,0,0,0,0,0,0,0,0,0,0,0,13574,12133,11642,10861,9854,7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13943,13548,14563,15943,18340,17933,14245,17270,16906,16973,17464,18738
PUMA S1,1020,495,9463,13697,13995,13663,13351,13893,0,0,0,0,0,0,11281,12783,12714,10960,11731,12063,0,0,0,0,0,0,0,0,0,0,0,0,14112,12628,12137,11351,10386,7786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14339,13918,14966,16352,18726,18352,14573,17581,17249,17267,17719,19024
PUMA S1,1020,496,9729,14081,14373,13973,13635,14225,0,0,0,0,0,0,11542,13113,12990,11260,12135,12456,0,0,0,0,0,0,0,0,0,0,0,0,14427,12983,12479,11773,10815,8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14633,14144,15185,16547,18940,18521,14714,17834,17383,17415,17884,19095
PUMA S1,1020,497,10148,14644,14887,14537,14157,14821,0,0,0,0,0,0,11929,13606,13550,11758,12670,13067,0,0,0,0,0,0,0,0,0,0,0,0,14901,13504,13051,12346,11365,8627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15031,14509,15563,16933,19343,18918,15089,18137,17750,17684,18125,19288
PUMA S1,1020,498,10537,15148,15381,14980,14653,15338,0,0,0,0,0,0,12369,14086,14098,12204,13319,13777,0,0,0,0,0,0,0,0,0,0,0,0,15452,14021,13581,12999,12083,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15452,14937,15884,17269,19665,19194,15380,18430,17918,17866,18287,19482
PUMA S1,1020,499,11111,16044,16284,15890,15525,16180,0,0,0,0,0,0,13032,14878,14898,12963,14130,14683,0,0,0,0,0,0,0,0,0,0,0,0,16241,14868,14506,13935,12990,9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16194,15575,16543,17948,20434,19959,16115,19074,18564,18426,18801,20102
PUMA S1,1020,500,11621,16755,17005,16521,16218,16879,0,0,0,0,0,0,13589,15496,15559,13612,14870,15549,0,0,0,0,0,0,0,0,0,0,0,0,16957,15585,15272,14720,13875,10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16816,16097,17038,18427,20814,20277,16533,19536,18906,18792,19096,20352
PUMA S1,1020,501,12180,17528,17755,17296,16907,17686,0,0,0,0,0,0,14185,16236,16344,14428,15813,16500,0,0,0,0,0,0,0,0,0,0,0,0,17767,16397,16178,15662,14864,11456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17476,16658,17527,18814,21311,20749,17055,20016,19260,19083,19361,20561
PUMA S1,1020,502,13197,18931,19202,18713,18258,19123,0,0,0,0,0,0,15285,17505,17721,15623,17149,18127,0,0,0,0,0,0,0,0,0,0,0,0,19101,17684,17623,17290,16451,12739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18629,17636,18530,19880,22430,21742,18108,21053,20204,19907,20161,21366
PUMA S1,1020,503,13847,19875,20050,19556,19091,20021,0,0,0,0,0,0,15970,18360,18620,16540,18259,19298,0,0,0,0,0,0,0,0,0,0,0,0,20046,18682,18672,18461,17662,13784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19358,18290,19096,20331,22956,22209,18638,21509,20562,20184,20406,21537
