,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,C02,C03,C04,C05,C06,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S3,1020,502,17656,15364,16723,16820,15313,15417,15974,14077,12365,12769,14873,14175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18991,17510,15716,16028,15379,13970,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,503,18606,16220,17588,17693,16114,16228,16772,14824,13074,13494,15833,15142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19918,18502,16708,17059,16415,15039,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,504,19868,17309,18846,18862,17215,17288,17865,15849,14009,14586,17073,16314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21259,19692,17889,18279,17728,16302,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,505,21225,18442,20119,20217,18396,18396,19076,16986,15056,15692,18402,17660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22650,21162,19214,19665,19148,17739,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,506,22599,19645,21400,21484,19588,19560,20337,18206,16122,16882,19772,19120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24084,22581,20647,21167,20590,19230,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,507,23931,20821,22717,22751,20712,20723,21494,19247,17161,18007,21185,20492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25586,24036,21961,22524,22125,20710,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,508,25691,22389,24435,24507,22311,22178,23122,20753,18489,19494,22937,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27506,25842,23741,24308,23850,22531,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,509,27330,23775,25928,25990,23665,23615,24559,22092,19760,20817,24550,23898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29145,27510,25210,25926,25466,24208,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,510,28601,24946,27175,27249,24768,24690,25736,23239,20723,21917,25897,25280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30576,28975,26502,27271,26992,25648,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,511,29944,26046,28398,28434,25836,25832,26905,24268,21727,22984,27137,26605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31871,30188,27804,28465,28290,27032,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,512,31398,27449,29913,30000,27305,27183,28369,25580,22841,24315,28797,28247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33510,31928,29373,30134,29966,28685,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,513,32636,28402,30947,31029,28217,28130,29322,26506,23734,25203,29983,29366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34761,32983,30375,31239,31010,29853,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,514,33348,29016,31605,31749,28816,28647,30014,27106,24365,25821,30702,30196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35508,33786,31057,31928,31652,30696,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,515,34113,29653,32363,32363,29397,29258,30696,27837,24925,26512,31470,31002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36371,34566,31797,32680,32558,31458,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,516,34504,30024,32751,32918,29778,29643,31116,28211,25256,26868,31950,31354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36812,35044,32165,33152,32917,31931,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,517,34291,29848,32607,32760,29629,29447,31051,28035,25121,26766,31739,31413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36632,34760,32017,32834,32786,31948,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,518,34400,29878,32567,32653,29532,29479,30990,28088,25188,26816,31814,31439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36628,34723,31942,32862,32758,31896,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,519,33625,29250,31891,32029,28968,28889,30476,27565,24661,26257,31168,30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35948,33974,31296,32023,32004,31246,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,520,33061,28828,31347,31451,28448,28290,29954,27143,24241,25829,30761,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35346,33426,30669,31511,31350,30674,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,521,32097,27784,30378,30524,27595,27526,28997,26376,23550,25121,29754,29459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34262,32411,29772,30529,30404,29806,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,522,30863,26795,29182,29329,26534,26392,27961,25340,22644,24091,28769,28312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33004,31147,28597,29283,29218,28602,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,523,29846,25891,28266,28377,25703,25549,27130,24477,21900,23298,27837,27426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31883,30101,27601,28311,28250,27619,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,524,28186,24482,26712,26783,24242,24198,25581,23087,20662,22012,26251,25818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30185,28513,26068,26787,26655,26074,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,525,26948,23344,25532,25604,23264,23043,24454,22117,19815,21065,25055,24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28803,27182,25005,25574,25481,24920,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,526,25504,22065,24155,24238,21950,21873,23199,20973,18699,19911,23737,23395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27326,25754,23558,24238,24080,23528,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,527,24193,20930,22928,23015,20878,20713,22048,19868,17751,18900,22440,22241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25934,24430,22325,22961,22749,22335,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,528,23107,19970,21809,21906,19831,19770,20983,18942,16936,18016,21427,21128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24755,23317,21377,21893,21729,21212,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,529,22181,19196,21055,21072,19070,18955,20214,18222,16236,17299,20566,20329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23876,22410,20487,21029,20869,20370,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,530,21604,18658,20433,20493,18576,18455,19659,17632,15816,16811,19950,19705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23140,21774,19940,20416,20186,19743,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,531,20693,17854,19550,19652,17844,17670,18846,16992,15233,16147,19187,18848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22232,20916,19158,19604,19435,18912,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,532,19999,17296,18916,18945,17211,17076,18178,16417,14611,15545,18506,18254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21467,20234,18436,18876,18795,18233,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,533,19168,16536,18117,18141,16485,16390,17519,15689,13988,14913,17756,17448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20612,19366,17703,18131,17988,17452,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,534,18419,15885,17434,17435,15800,15679,16763,15093,13468,14300,16989,16686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19824,18615,16921,17291,17131,16702,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,535,17773,15367,16841,16849,15280,15244,16275,14634,13068,13825,16429,16168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19192,17979,16424,16765,16668,16142,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,536,17262,14931,16365,16389,14840,14813,15758,14124,12627,13402,15923,15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18579,17452,15917,16238,16139,15705,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,537,16571,14313,15753,15756,14297,14201,15153,13645,12090,12902,15290,14993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17874,16733,15320,15679,15459,15025,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,538,16049,13825,15180,15201,13798,13730,14625,13156,11670,12451,14752,14523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17301,16196,14828,15137,14981,14541,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,539,15441,13375,14602,14668,13308,13268,14111,12668,11294,11965,14239,13988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16632,15597,14203,14587,14423,14010,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,540,15028,12989,14262,14258,12962,12899,13759,12330,11016,11719,13871,13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16220,15207,13855,14201,14037,13601,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,541,14699,12679,13949,13951,12648,12586,13424,12078,10749,11416,13580,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15772,14823,13539,13885,13779,13241,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,542,14237,12272,13456,13517,12228,12183,12957,11647,10396,11015,13060,12885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15253,14293,13058,13394,13242,12844,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,543,13859,11968,13194,13155,11898,11868,12654,11378,10135,10760,12715,12569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14909,13988,12789,13099,12915,12530,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,544,13421,11576,12693,12689,11478,11455,12200,10970,9764,10393,12333,12123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14351,13462,12313,12601,12501,12089,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,545,12986,11207,12358,12356,11178,11139,11841,10646,9512,10070,11987,11818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14009,13161,11999,12317,12195,11780,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,546,12570,10834,11916,11926,10847,10793,11491,10315,9193,9802,11578,11416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13538,12713,11626,11854,11785,11401,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,547,12137,10492,11516,11512,10440,10417,11079,9955,8902,9457,11160,11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13085,12248,11224,11455,11403,11061,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,548,11713,10124,11109,11135,10131,9978,10666,9596,8596,9110,10810,10640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12649,11879,10834,11130,11008,10628,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,549,11322,9756,10672,10730,9762,9683,10293,9284,8289,8833,10501,10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12192,11478,10474,10728,10606,10277,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,550,10950,9492,10410,10434,9493,9443,10056,8985,8082,8592,10188,10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875,11137,10191,10456,10338,9985,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,551,10568,9122,10021,10031,9108,9032,9641,8708,7829,8297,9781,9665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11389,10675,9793,10043,9982,9676,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,552,10253,8872,9783,9756,8868,8824,9334,8424,7544,8034,9528,9369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11054,10410,9528,9794,9650,9386,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,553,9917,8581,9396,9407,8561,8507,9068,8170,7279,7782,9202,9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10695,10051,9205,9422,9365,9109,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,554,9810,8504,9314,9280,8439,8376,8959,8071,7238,7656,9090,8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,9956,9097,9349,9262,9010,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,555,9537,8244,9023,9012,8215,8140,8657,7840,7009,7443,8853,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10221,9692,8858,9076,8993,8706,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,556,9300,8044,8824,8800,7988,7912,8477,7651,6834,7318,8640,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9985,9400,8615,8824,8744,8534,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,557,9004,7789,8556,8562,7774,7668,8221,7404,6631,7050,8410,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9699,9168,8367,8578,8502,8269,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,558,8691,7482,8219,8242,7485,7416,7952,7146,6372,6814,8106,7989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320,8800,8049,8237,8174,7956,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,559,8433,7316,7971,7999,7264,7165,7680,6919,6196,6618,7843,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9025,8512,7825,8000,7897,7720,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,560,8021,6932,7610,7622,6923,6835,7370,6584,5935,6297,7478,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8648,8157,7445,7612,7555,7369,0,0,0,0,0,0,0,0,0,0,0,0
