Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
16,1.17972820E-02,3.40983570E-02,7.61869795E-05,2.20373608E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0017.tif
17,1.17912110E-02,3.40807028E-02,7.01159765E-05,2.02718467E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0018.tif
18,1.17947578E-02,3.40870842E-02,7.36628295E-05,2.09102553E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0019.tif
19,1.17775148E-02,3.40370424E-02,5.64197966E-05,1.59061485E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0020.tif
20,1.17868973E-02,3.40666808E-02,6.58023425E-05,1.88698308E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0021.tif
21,1.17781211E-02,3.40395235E-02,5.70261532E-05,1.61541393E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0022.tif
22,1.17899752E-02,3.40773873E-02,6.88802601E-05,1.99404560E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0023.tif
23,1.17872805E-02,3.40671763E-02,6.61855596E-05,1.89193510E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0024.tif
24,1.17956735E-02,3.40917967E-02,7.45785446E-05,2.13812382E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0025.tif
25,1.17882300E-02,3.40745635E-02,6.71350323E-05,1.96581357E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0026.tif
26,1.17896451E-02,3.40741575E-02,6.85500593E-05,1.96172143E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0027.tif
27,1.17922863E-02,3.40801701E-02,7.11913520E-05,2.02185154E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0028.tif
28,1.17849001E-02,3.40629518E-02,6.38051288E-05,1.84965727E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0029.tif
29,1.17753938E-02,3.40315290E-02,5.42988298E-05,1.53549176E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0030.tif
30,1.17843089E-02,3.40526216E-02,6.32138559E-05,1.74642075E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0031.tif
31,1.17783500E-02,3.40388976E-02,5.72550493E-05,1.60915806E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0032.tif
32,1.17755385E-02,3.40356529E-02,5.44435542E-05,1.57672475E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0033.tif
33,1.17880755E-02,3.40671390E-02,6.69804475E-05,1.89158818E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0034.tif
34,1.17879768E-02,3.40696611E-02,6.68817861E-05,1.91677100E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0035.tif
35,1.17833318E-02,3.40561718E-02,6.22367736E-05,1.78185364E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0036.tif
36,1.17753564E-02,3.40373218E-02,5.42614436E-05,1.59340212E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0037.tif
37,1.17879290E-02,3.40781622E-02,6.68340684E-05,2.00179667E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0038.tif
38,1.17809706E-02,3.40505019E-02,5.98756030E-05,1.72521366E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0039.tif
39,1.17734209E-02,3.40302549E-02,5.23258809E-05,1.52270251E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0040.tif
40,1.17884377E-02,3.40749659E-02,6.73426632E-05,1.96979992E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0041.tif
41,1.18013964E-02,3.41103896E-02,8.03013920E-05,2.32408289E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0042.tif
42,1.17963009E-02,3.40940654E-02,7.52059605E-05,2.16081215E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0043.tif
43,1.17872048E-02,3.40716131E-02,6.61098110E-05,1.93628337E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0044.tif
44,1.17726108E-02,3.40219960E-02,5.15157553E-05,1.44012462E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0045.tif
45,1.17876283E-02,3.40663567E-02,6.65333311E-05,1.88373102E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0046.tif
46,1.17980774E-02,3.40978540E-02,7.69824270E-05,2.19869355E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0047.tif
47,1.17773015E-02,3.40479538E-02,5.62065354E-05,1.69969979E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0048.tif
48,1.17759917E-02,3.40366848E-02,5.48967503E-05,1.58701019E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0049.tif
49,1.17729504E-02,3.40304449E-02,5.18553694E-05,1.52464301E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0050.tif
50,1.17876904E-02,3.40662673E-02,6.65953978E-05,1.88282371E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0051.tif
51,1.17944245E-02,3.40917781E-02,7.33295139E-05,2.13795225E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0052.tif
52,1.17793706E-02,3.40470485E-02,5.82756164E-05,1.69065897E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0053.tif
53,1.17802708E-02,3.40471677E-02,5.91757968E-05,1.69184394E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0054.tif
54,1.17838964E-02,3.40540893E-02,6.28013631E-05,1.76104048E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0055.tif
55,1.17756418E-02,3.40378471E-02,5.45468478E-05,1.59865551E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0056.tif
56,1.17788361E-02,3.40466648E-02,5.77411553E-05,1.68680242E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0057.tif
57,1.17874473E-02,3.40642668E-02,6.63522897E-05,1.86279765E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0058.tif
58,1.17857700E-02,3.40727754E-02,6.46750001E-05,1.94791763E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0059.tif
59,1.17948093E-02,3.40917595E-02,7.37142796E-05,2.13778723E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0060.tif
60,1.17954605E-02,3.40942740E-02,7.43655722E-05,2.16290151E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0061.tif
61,1.17854299E-02,3.40647958E-02,6.43349628E-05,1.86812336E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0062.tif
62,1.17742964E-02,3.40308920E-02,5.32013757E-05,1.52909503E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0063.tif
63,1.17958522E-02,3.40932235E-02,7.47571899E-05,2.15238222E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0064.tif
64,1.17852069E-02,3.40661854E-02,6.41119253E-05,1.88201710E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0065.tif
65,1.17861067E-02,3.40666436E-02,6.50116711E-05,1.88659265E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0066.tif
66,1.17904379E-02,3.40813100E-02,6.93428677E-05,2.03324409E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0067.tif
67,1.17914237E-02,3.40798236E-02,7.03287478E-05,2.01839634E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0068.tif
68,1.17874462E-02,3.40718180E-02,6.63511824E-05,1.93835513E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0069.tif
69,1.17862479E-02,3.40640955E-02,6.51528698E-05,1.86112680E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0070.tif
70,1.17986034E-02,3.41019183E-02,7.75083866E-05,2.23933748E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0071.tif
71,1.17960464E-02,3.40913869E-02,7.49514562E-05,2.13400912E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0072.tif
72,1.17871577E-02,3.40659842E-02,6.60626976E-05,1.88001984E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0073.tif
73,1.17990060E-02,3.41066085E-02,7.79109830E-05,2.28623903E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0074.tif
74,1.17901486E-02,3.40760089E-02,6.90536354E-05,1.98024543E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0075.tif
75,1.17875332E-02,3.40727903E-02,6.64381791E-05,1.94806780E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0076.tif
76,1.17835872E-02,3.40570807E-02,6.24921828E-05,1.79097900E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0077.tif
77,1.17861080E-02,3.40640768E-02,6.50130058E-05,1.86093966E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0078.tif
78,1.17855515E-02,3.40589248E-02,6.44564906E-05,1.80944699E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0079.tif
79,1.17934893E-02,3.40863392E-02,7.23942747E-05,2.08355952E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0080.tif
80,1.17953079E-02,3.40934545E-02,7.42128886E-05,2.15475040E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0081.tif
81,1.17918657E-02,3.40833887E-02,7.07706562E-05,2.05406395E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0082.tif
82,1.17940404E-02,3.40858959E-02,7.29453994E-05,2.07911216E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0083.tif
83,1.17892278E-02,3.40736695E-02,6.81327851E-05,1.95687098E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0084.tif
84,1.17795279E-02,3.40460055E-02,5.84328760E-05,1.68023384E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0085.tif
85,1.18005981E-02,3.41058783E-02,7.95031053E-05,2.27892117E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0086.tif
86,1.17776912E-02,3.40395011E-02,5.65961734E-05,1.61516087E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0087.tif
87,1.17859958E-02,3.40672359E-02,6.49008509E-05,1.89254177E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0088.tif
88,1.17807036E-02,3.40480581E-02,5.96086419E-05,1.70071056E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0089.tif
89,1.17954535E-02,3.40911262E-02,7.43585145E-05,2.13144274E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0090.tif
90,1.17833191E-02,3.40597369E-02,6.22241232E-05,1.81754629E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0091.tif
91,1.17817226E-02,3.40491198E-02,6.06276003E-05,1.71132880E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0092.tif
92,1.17841235E-02,3.40491310E-02,6.30284733E-05,1.71146399E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0093.tif
93,1.17831701E-02,3.40558514E-02,6.20751379E-05,1.77867681E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0094.tif
94,1.17842403E-02,3.40601951E-02,6.31452629E-05,1.82211355E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0095.tif
95,1.17757224E-02,3.40353586E-02,5.46274539E-05,1.57375674E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0096.tif
96,1.17946151E-02,3.40948589E-02,7.35201577E-05,2.16875706E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0097.tif
97,1.17809387E-02,3.40465978E-02,5.98437275E-05,1.68615748E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0098.tif
98,1.17862711E-02,3.40645202E-02,6.51761102E-05,1.86535923E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0099.tif
99,1.17934171E-02,3.40913832E-02,7.23220723E-05,2.13398162E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0100.tif
100,1.17705481E-02,3.40248607E-02,4.94531425E-05,1.46875158E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0101.tif
101,1.17814697E-02,3.40586454E-02,6.03746983E-05,1.80661751E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0102.tif
102,1.17827505E-02,3.40602100E-02,6.16555135E-05,1.82228032E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0103.tif
103,1.17827740E-02,3.40482593E-02,6.16789624E-05,1.70274652E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0104.tif
104,1.17916968E-02,3.40845957E-02,7.06017931E-05,2.06613229E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0105.tif
105,1.17891057E-02,3.40761095E-02,6.80107492E-05,1.98125636E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0106.tif
106,1.17798032E-02,3.40484716E-02,5.87082158E-05,1.70490064E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0107.tif
107,1.17806949E-02,3.40512171E-02,5.95999265E-05,1.73233871E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0108.tif
108,1.17787243E-02,3.40419933E-02,5.76293403E-05,1.64008146E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0109.tif
109,1.17865630E-02,3.40665914E-02,6.54680104E-05,1.88607301E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0110.tif
110,1.17801864E-02,3.40447314E-02,5.90913950E-05,1.66748767E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0111.tif
111,1.17734903E-02,3.40352841E-02,5.23953593E-05,1.57302478E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0112.tif
112,1.17759626E-02,3.40422019E-02,5.48676113E-05,1.64217141E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0113.tif
113,1.17674763E-02,3.40099782E-02,4.63812911E-05,1.31997047E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS04_022_0114.tif
