Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
25,1.13133865E-02,3.27006541E-02,-3.00864750E-05,-8.55787293E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0026.tif
26,1.13063599E-02,3.26802991E-02,-3.71130318E-05,-1.05936277E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0027.tif
27,1.13018312E-02,3.26627344E-02,-4.16417541E-05,-1.23500431E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0028.tif
28,1.13166997E-02,3.27136293E-02,-2.67731904E-05,-7.26021171E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0029.tif
29,1.13264032E-02,3.27362865E-02,-1.70697698E-05,-4.99472371E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0030.tif
30,1.13100055E-02,3.26890834E-02,-3.34674544E-05,-9.71500922E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0031.tif
31,1.13127651E-02,3.26933898E-02,-3.07078043E-05,-9.28412264E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0032.tif
32,1.13121839E-02,3.27015594E-02,-3.12890152E-05,-8.46733092E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0033.tif
33,1.13155412E-02,3.27133164E-02,-2.79317516E-05,-7.29200910E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0034.tif
34,1.13128092E-02,3.26994285E-02,-3.06637586E-05,-8.68027419E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0035.tif
