Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
60,1.13883115E-02,3.29125412E-02,7.36882175E-06,1.85379849E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0061.tif
61,1.13866984E-02,3.29171643E-02,5.75573581E-06,2.31612885E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0062.tif
62,1.13856949E-02,3.29010971E-02,4.75217970E-06,7.09542019E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0063.tif
63,1.13669539E-02,3.28514986E-02,-1.39887380E-05,-4.25011458E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0064.tif
64,1.13802106E-02,3.28943469E-02,-7.32059385E-07,3.44727567E-07,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0065.tif
65,1.13777466E-02,3.28883082E-02,-3.19605565E-06,-5.69629901E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0066.tif
66,1.13912709E-02,3.29274423E-02,1.03282475E-05,3.34422657E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0067.tif
67,1.13640674E-02,3.28458995E-02,-1.68753016E-05,-4.81032694E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0068.tif
68,1.13894357E-02,3.29245627E-02,8.49298272E-06,3.05582835E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0069.tif
69,1.13949543E-02,3.29362787E-02,1.40116247E-05,4.22762605E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0070.tif
70,1.13840517E-02,3.28976847E-02,3.10900093E-06,3.68464680E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0071.tif
71,1.13902399E-02,3.29183042E-02,9.29721425E-06,2.43021605E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0072.tif
72,1.13966043E-02,3.29376198E-02,1.56616346E-05,4.36157934E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0073.tif
73,1.14079621E-02,3.29776406E-02,2.70193874E-05,8.36368781E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0074.tif
74,1.13860862E-02,3.29034664E-02,5.14354423E-06,9.46021191E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0075.tif
75,1.13839650E-02,3.29088606E-02,3.02227125E-06,1.48618874E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0076.tif
76,1.14007943E-02,3.29477116E-02,1.98516330E-05,5.37082378E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0077.tif
77,1.13882148E-02,3.29075903E-02,7.27208666E-06,1.35876526E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0078.tif
78,1.13943203E-02,3.29381451E-02,1.33777006E-05,4.41428856E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0079.tif
