,wavelength,50uM,20uM,10uM,2uM_10mm,1uM_10mm
60,254.0,0.10357167076382792,-0.12002193444541996,-0.18896047702663157,0.24368683786947615,0.646818773778168
61,253.9,0.11356319081065261,-0.16593834503950836,-0.19480422885572138,0.2513017851916886,0.6533000877963125
62,253.8,0.09321452414398594,-0.14805932835820898,-0.27751002341235,0.2524916739830261,0.7167153643546972
63,253.7,0.08581934825870646,-0.2070611062335382,-0.27321074041556925,0.2198191688615745,0.6685981709101552
64,253.6,0.06139382938249927,-0.2354786508633304,-0.3501989318115306,0.1725918349429324,0.5719376060872111
65,253.5,0.08186291688615743,-0.14503857916300852,-0.19788634767339774,0.21010572139303477,0.651312393912789
66,253.4,0.07789052941176472,-0.1607014705882353,-0.0872641937371964,0.202187335381914,0.5781870793093357
67,253.3,0.06724883230904304,-0.17053083845478492,-0.10828669885864789,0.14976574480538493,0.3802325431665204
68,253.2,0.07019927919227392,-0.1403369841966638,-0.13408239683933276,0.22549244951712022,0.47628623061164754
69,253.1,0.06103154404448347,-0.1581273558677202,-0.22746309628328942,0.17357715832601692,0.5029956540825284
70,253.0,0.07534894059116183,-0.16349378841088674,-0.08501738366988591,0.15776766169154235,0.5585010681884696
71,252.9,0.10235430201931518,-0.09256925665788701,0.020565642376353558,0.14114331284752715,0.553478987415862
72,252.8,0.11983448434299093,-0.02873803043605504,0.037827553409423446,0.11834961223295291,0.6017155106818846
73,252.7,0.11224469856599358,0.03076493268949372,0.11759101551068195,0.09263403570383377,0.578865554580041
74,252.6,0.11388217647058824,0.007343898156277447,0.04961733977172962,0.08434913666959325,0.5822817968978636
75,252.5,0.10164118700614574,0.020023544044483477,0.08225916008194317,0.09251129645888213,0.6203923324553703
76,252.4,0.09655991864208369,0.01139770266315481,-0.003712862159789217,0.08678857916300846,0.7020412057360257
77,252.3,0.08730728884986833,-0.013436537898741586,0.06254928299678081,0.1760438762071993,0.7192485659935617
78,252.2,0.1008259256657887,-0.0006102868012877219,0.007207521217442123,0.14931399619549315,0.7049801287679252
79,252.1,0.10368990956979808,0.03932599502487563,0.01937575358501617,0.1513511267193445,0.7321975563359674
80,252.0,0.10505831577407082,0.06494099356160374,0.07506527655838457,0.13806289874158625,0.743799824407375
81,251.9,0.12069713666959321,0.020528138718173834,0.08894503950834065,0.07955548726953467,0.7519142522680714
82,251.8,0.10900758735733099,-0.0013722929470295583,0.17588533801580333,0.08516569359086915,0.6583903570383377
83,251.7,0.10900199590283875,-0.005073222124670775,0.18652614866842251,0.09186350599941467,0.7504584284460052
84,251.6,0.10745493590869182,0.0006597234416154496,0.10358169446883228,0.03420163154814164,0.7166505853087504
85,251.5,0.10601718203102138,0.034907382206613984,0.1411092186128183,0.051927224173251414,0.7734583991805679
86,251.4,0.10281859730757975,-0.036431394498097756,0.08030556043312845,0.09709526631548138,0.7527734269827334
87,251.3,0.0829278844015218,-0.02907897278314309,-0.10352373426982735,0.09516553263096277,0.7010558823529413
88,251.2,0.09524810886742757,0.03935838454784899,0.06289022534386886,0.1505192273924495,0.7643825139010828
89,251.1,0.07822281182323676,-0.040737496341820265,0.014626426690079072,0.1938734562481709,0.6838348844015217
90,251.0,0.07831779836113549,-0.048403585016096,0.036470602868012916,0.20709179104477607,0.6856214223002635
91,250.9,0.07608633069944394,-0.08033113110916013,-0.03198039215686284,0.22459747585601397,0.6896786362306117
92,250.8,0.0418401038923032,-0.1651234928299678,-0.05669530289727833,0.19964901960784323,0.6348073748902547
93,250.7,0.03288777611940298,-0.20406251829089844,-0.1330357038337723,0.17580862598770858,0.5589374743927424
94,250.6,0.026310384547848984,-0.19008388206028684,-0.1264009657594381,0.1704200321919813,0.5073222124670763
95,250.5,0.028931412935323378,-0.22571747146619836,-0.24158151887620716,0.14547498536728126,0.5819579016681299
96,250.4,0.006730883816213056,-0.2532281094527363,-0.3297901229148375,0.03035409716125254,0.46474874158618656
97,250.3,0.039312016388645,-0.14037448785484344,-0.3035477904594674,0.08072321480831145,0.5685895522388061
98,250.2,0.031357831431079904,-0.14635973075797482,-0.1874535118525021,0.055825899912203686,0.49573358208955226
99,250.1,0.004894568334796598,-0.2047682689493708,-0.31364991220368743,0.03218666227685101,0.45632405618964006
100,250.0,-0.003065071700321919,-0.18328378694761488,-0.2702343137254902,0.046165298507462725,0.43234558091893477
101,249.9,-0.007476865671641793,-0.18989295434591752,-0.21835993561603756,0.004686252560725785,0.4287077260755049
102,249.8,-0.011041758852794856,-0.22479181299385428,-0.24736390108282122,0.011324400058530894,0.34416084284460047
103,249.7,-0.028279803921568616,-0.2579126573017267,-0.3515183786947615,0.02843118232367569,0.39189618086040373
104,249.6,-0.04459730465320457,-0.28017619256657894,-0.4491404009364941,-0.007626880304360513,0.32548743049458595
105,249.5,-0.06724133157740708,-0.31332431226221835,-0.5024842405618963,-0.02520757243195785,0.3931644863915716
106,249.4,-0.0880797278314311,-0.31565124378109455,-0.445621875914545,-0.043250241439859484,0.260851580333626
107,249.3,-0.06849804506877379,-0.27943805238513314,-0.5113794263974247,-0.003450336552531504,0.3014748609891718
108,249.2,-0.06823483757682176,-0.332899517120281,-0.46459531752999705,0.0025263827919228057,0.3524661984196665
109,249.1,-0.07637108574773192,-0.3844960272168569,-0.5075267778753292,0.06772649253731336,0.37367281240854544
110,249.0,-0.08047398595259,-0.3892845624817091,-0.6137098624524436,0.04358266022827037,0.31943229441030135
111,248.9,-0.09036540532630963,-0.4313534386889084,-0.651452180275095,-0.06550525314603446,0.2448647936786655
112,248.8,-0.09550852063213346,-0.4634028716710565,-0.6843104989757096,-0.04131709833187008,0.26872734855136077
113,248.7,-0.10865798507462684,-0.4788663118232368,-0.7126564457126136,0.017096553994732144,0.3413617061750072
114,248.6,-0.1339081752999707,-0.49288927055896986,-0.8116149619549312,0.013688835235586741,0.31326805677494873
115,248.5,-0.12769293268949372,-0.510163455516535,-0.789645318993269,0.05502298068481124,0.3860626573017265
116,248.4,-0.13488211120866256,-0.5246843605501902,-0.8327475914544923,0.05527868744512737,0.31542622183201635
117,248.3,-0.12439411091600819,-0.5272944446883231,-0.8898762320749195,0.07040970880889676,0.22529129353233832
118,248.2,-0.1501673748902546,-0.5589698639157156,-0.9109911325724321,0.07131320602868015,0.18039259584430772
119,248.1,-0.1641001202809482,-0.5254564244951712,-0.9342287401229149,0.027394717588527996,0.24652177348551374
120,248.0,-0.15427095697980683,-0.5348959247878257,-0.8234337284167398,0.02959209101551061,0.2892554872695346
121,247.9,-0.183933827626573,-0.5556359591747146,-1.0153818832309043,0.01192445858940596,0.2115479075212174
122,247.8,-0.1947852042727539,-0.5193388959613697,-1.0619436976880305,-0.07033811091600818,0.17566031606672525
123,247.7,-0.19091816798361136,-0.4682809043020193,-1.1671411179397133,-0.04692048580626279,0.22094427860696508
124,247.6,-0.19105931811530585,-0.4850399253731343,-1.166694483465028,-0.07654667105648225,0.200426368159204
125,247.5,-0.17155196078431373,-0.40623280655545807,-1.089863125548727,-0.07041311823236764,0.24401243781094514
126,247.4,-0.17513253731343278,-0.37122996049165935,-1.138034869768803,-0.0775899546385718,0.20748046532045653
127,247.3,-0.17818942639742463,-0.36845298507462687,-1.1270906204272755,-0.04119606379865373,0.19619527363184083
128,247.2,-0.20383442786069653,-0.4056157009072286,-1.2410096868598186,-0.04004026924202509,0.17592966052092482
129,247.1,-0.20802392742171497,-0.41378638425519465,-1.1161872841673983,-0.04714380304360548,0.03149966344746853
130,247.0,-0.1868439069359087,-0.4082443664032777,-1.0924542873865963,-0.02021447175885276,0.09117821188176768
131,246.9,-0.20195038045068775,-0.5062380158033363,-1.054824480538484,-0.05482864354697102,-0.07242979221539357
132,246.8,-0.21682023997658767,-0.5084217515364355,-1.0916564822944104,-0.04180294117647057,0.008554243488440095
133,246.7,-0.24700045654082528,-0.5244460418495757,-1.1403635059994148,0.004374290313140203,-0.016191352063213357
134,246.6,-0.251353608428446,-0.5716307579748318,-1.1041247439274218,-0.054332572431957875,-0.04390314603453312
135,246.5,-0.2584697570968686,-0.5505400643839625,-1.1346152180275095,-0.03374135937957273,0.05631003804506869
136,246.4,-0.25621953760608723,-0.5615081796897864,-1.1029962247585603,-0.08419571261340356,-0.0298801872988001
137,246.3,-0.2834540122914837,-0.6010114647351479,-1.1146121305238514,-0.0612315408252854,-0.018598405033655212
138,246.2,-0.2857806028680129,-0.6075217588527948,-1.0306516681299385,-0.09959437371963711,-0.07974300556043311
139,246.1,-0.32124051624231786,-0.6806620749195202,-1.1518696283289434,-0.08205629938542579,-0.06442787532923616
140,246.0,-0.32760945566286215,-0.6931238586479368,-1.100623266022827,-0.08186878109452733,-0.11198592332455365
141,245.9,-0.3740205736025754,-0.7046698712320748,-1.1243187591454493,-0.09083897424641493,-0.13070365817968974
142,245.8,-0.40248271349136666,-0.6466268232367575,-1.1008905648229441,-0.13454266900790166,-0.11898887913374301
143,245.7,-0.38693001463271876,-0.639132228563067,-1.006308384547849,-0.16886703980099504,-0.13763842551946157
144,245.6,-0.38331329821480836,-0.5979668495756512,-0.865025285338016,-0.11950540678958156,-0.13535752121744216
145,245.5,-0.4064707843137255,-0.6292329675153644,-0.9658521656423765,-0.10795768949370797,-0.10831738366988594
146,245.4,-0.41193063505999417,-0.5974537313432836,-0.8893106087211006,-0.1792095258999121,-0.09597527070529707
147,245.3,-0.4398844980977465,-0.6442651155984781,-0.8714315920398011,-0.19404051799824412,-0.04828425519461519
148,245.2,-0.4571382265144864,-0.6605144278606965,-0.9187612086625694,-0.15321437664618093,-0.018288147497805024
149,245.1,-0.45793875914544924,-0.6291767120280948,-0.8321652619256658,-0.18920254609306406,-0.0512504536142815
150,245.0,-0.4688400497512437,-0.6349812554872697,-0.8746023558677202,-0.23874146912496333,0.004718642083699139
151,244.9,-0.5001958355282412,-0.6223697980684811,-0.870572417325139,-0.21576365964296165,0.08107268071407665
152,244.8,-0.5223666344746853,-0.6716257389522973,-0.8410672666081359,-0.16300965027802167,0.022652209540532573
153,244.7,-0.5351819754170325,-0.6713018437225637,-0.9109297629499561,-0.17225089259584436,-0.02976085747731943
154,244.6,-0.5627226163301141,-0.7451823456248171,-0.8875615744805385,-0.1652274802458297,-0.006501770558969829
155,244.5,-0.5778188615744805,-0.7840651155984782,-0.8903538923031901,-0.1852561384255194,-0.028850541410593983
156,244.4,-0.6128881913959613,-0.8566790166812994,-0.8834088966930056,-0.2562522680714076,-0.21951573017266598
157,244.3,-0.6495096953467955,-0.9240736018437226,-0.9821331855428739,-0.26270289727831436,-0.10535118525021944
158,244.2,-0.6795368287971906,-0.9645835191688616,-0.9712895141937373,-0.2387687445127305,-0.12747152472929482
159,244.1,-0.7025958507462686,-1.0268900512145156,-0.956054846356453,-0.3325006145741879,-0.16617870939420556
160,244.0,-0.7364315829675154,-1.0202312767047117,-1.0091290005853086,-0.31998121158911325,-0.1623908399180568
161,243.9,-0.7610144126426691,-1.0064287371963712,-1.006235422885572,-0.3118258706467661,-0.09076908106526195
162,243.8,-0.7952094980977465,-1.0747619366403278,-1.1216406570090722,-0.3317266754462979,0.05447235879426404
163,243.7,-0.8502389566871523,-1.1006701455955517,-1.1941352282704127,-0.3084914544922446,0.09659578577699744
164,243.6,-0.8969519449809773,-1.1272375665788705,-1.3466684021071116,-0.283002604623939,0.30261019900497527
165,243.5,-0.9269593719637109,-1.1622431401814457,-1.4266146093064094,-0.28369983172373436,0.31567170032191966
166,243.4,-0.9526988144571262,-1.1730944827333918,-1.5275693429909276,-0.33058963271875913,0.3404684372256367
167,243.3,-0.9903816719344454,-1.219179318846942,-1.5530745580918934,-0.3219279923909862,0.3882480977465613
168,243.2,-1.0088900681884694,-1.2171950343868891,-1.598999492244659,-0.3764242171495465,0.24806624231782254
169,243.1,-1.052275663740123,-1.231565754316652,-1.5638381079894643,-0.4158899985367281,0.13720542873865973
170,243.0,-1.0724053090430201,-1.2153549685396547,-1.5725853248463564,-0.42941859086918344,0.14078532338308467
171,242.9,-1.1057348782557799,-1.2082558669885866,-1.5807768056774947,-0.4117799385425813,0.0961014193737197
172,242.8,-1.1183993181153058,-1.172972936786655,-1.5446836259877088,-0.3874144937079309,0.13616896400351186
173,242.7,-1.1539124184957563,-1.244831309628329,-1.491567535850161,-0.4159002268071407,0.19556793971319872
174,242.6,-1.170507105355575,-1.223085154375183,-1.4878393312847527,-0.4025813140181445,0.19028674275680413
175,242.5,-1.1965212110038046,-1.2892301858355282,-1.5573244044483463,-0.47970929177641203,-0.007425724319578623
176,242.4,-1.2697182598770853,-1.3380517661691542,-1.556445455077553,-0.5513071846649108,-0.0347590722856307
177,242.3,-1.3255408867427567,-1.4341859160081945,-1.773694600526778,-0.6061085528241149,-0.03471815920398009
178,242.2,-1.3303545153643546,-1.4015224458589406,-1.6813002472929468,-0.6500304506877377,-0.1493941176470587
179,242.1,-1.3919893227977758,-1.4611820719929765,-1.8043630465320455,-0.6298858721100381,-0.2591570968685983
180,242.0,-1.4189471568627448,-1.4283089223002634,-1.7686196736903717,-0.6868624524436641,-0.37910743342112957
181,241.9,-1.4700821673983027,-1.4576345668715247,-1.759788244073749,-0.7258355721393036,-0.34655084869768804
182,241.8,-1.5447297895815042,-1.4987479521510096,-1.7975629514193736,-0.7523336113549899,-0.3252726368159204
183,241.7,-1.5700940591161836,-1.5282058823529412,-1.780305472636816,-0.8185718905472638,-0.41295618964003494
184,241.6,-1.6164788563067016,-1.5391235381913964,-1.8462859994146912,-0.8544560725782848,-0.44571393034825857
185,241.5,-1.6814077805092187,-1.6005269139596137,-1.8148367954345919,-0.9384267632426104,-0.5900655106818846
186,241.4,-1.707414044483465,-1.6062015583845481,-1.7090860257535854,-0.9736767925080481,-0.6730542873865963
187,241.3,-1.7372785484342992,-1.6363868890839919,-1.6747224465905766,-1.00168691103307,-0.7161357623646474
188,241.2,-1.7786478109452735,-1.5960857989464443,-1.6826050336552534,-0.9889237342698273,-0.6351108135791631
189,241.1,-1.82866950834065,-1.574313220661399,-1.5911302019315186,-1.0679524656131112,-0.7865335381913962
190,241.0,-1.8867497190517994,-1.590637540239977,-1.710466842259292,-1.123273770851624,-0.8291104184957564
191,240.9,-1.9663883962540238,-1.6449360184372255,-1.7376740415569214,-1.0914962393912788,-0.8374089552238808
192,240.8,-2.004895788703541,-1.6887334723441614,-1.8051465320456541,-1.1616724026924206,-0.8245520193151886
193,240.7,-2.0409538513315773,-1.7348118305531168,-1.7692453028972785,-1.2058704638571844,-0.8613840210711151
194,240.6,-2.069848033362599,-1.7073386962247585,-1.6503689347380748,-1.2002790093649403,-0.9016322651448639
195,240.5,-2.1231189113257245,-1.722856687152473,-1.590080099502488,-1.2751925665788706,-1.0488409423470881
196,240.4,-2.170528990342405,-1.6710300409716128,-1.509123339186421,-1.318661011120866,-1.1506088235294116
197,240.3,-2.2366083904009364,-1.7011471832016387,-1.5205721832016388,-1.3586024070822358,-1.316415905765291
198,240.2,-2.2996506760316064,-1.7543733977172962,-1.6410134767339772,-1.3905214296166226,-1.3351540971612526
199,240.1,-2.3660819285923322,-1.8105999048873282,-1.706061867134914,-1.46724198127012,-1.3458869622475855
200,240.0,-2.4381455487269537,-1.9279232806555457,-1.7471726953467954,-1.4796505779923907,-1.2806953760608724
201,239.9,-2.521443219198127,-2.0460904887328066,-1.8682345039508343,-1.5012339332748026,-1.2293017266608137
202,239.8,-2.6081850892595844,-2.1343758047995314,-1.9584205736025755,-1.5210699590283874,-1.1481506292069066
203,239.7,-2.65825247292947,-2.1724675885279483,-2.0024055458004093,-1.527938242610477,-1.1596983465027804
204,239.6,-2.7155246502780215,-2.2952937737781682,-2.1316601990049757,-1.5918529997073458,-1.242318905472637
205,239.5,-2.774189918056775,-2.3248432470002927,-2.2340826894937083,-1.6437086259877087,-1.3482667398302606
206,239.4,-2.863711832016389,-2.4289090796019903,-2.265336874451273,-1.6828317603160667,-1.4368128767925084
207,239.3,-2.9423795054141055,-2.4544592990927714,-2.3042145302897277,-1.6453621963710858,-1.3631727392449515
208,239.2,-3.0185330699443957,-2.533696005267779,-2.370394849282997,-1.5913245390693591,-1.346971158911326
209,239.1,-3.087863014340064,-2.5645581065261926,-2.3055612525607256,-1.6603074041556922,-1.4297144571261342
210,239.0,-3.1762209511267194,-2.560857177348552,-2.2174106087211003,-1.7402532704126428,-1.5683041117939711
211,238.9,-3.2680353614281534,-2.6255475782850453,-2.286754872695347,-1.818993905472637,-1.5599373865964297
212,238.8,-3.354752001755926,-2.6922052165642376,-2.3335253438688905,-1.8884830699443962,-1.533282513901083
213,238.7,-3.438259692712906,-2.7688081431079894,-2.379828724026924,-1.959223492829968,-1.625592654375183
214,238.6,-3.538743585016096,-2.86228089698566,-2.5476098624524437,-2.01535283143108,-1.7565861135498977
215,238.5,-3.5917751214515654,-2.8755128694761485,-2.5775514193737195,-2.0573228343576235,-1.8423126573017268
216,238.4,-3.6880245098039213,-2.9537625475563365,-2.6557192712906064,-2.1320983099209836,-1.8259951565700905
217,238.3,-3.776132876792508,-3.0259792508047996,-2.6452625695054146,-2.172494863915716,-1.7530744073748898
218,238.2,-3.8544139215686273,-3.072417303189933,-2.8265791191103316,-2.191495580918935,-1.6211263096283293
219,238.1,-3.942229078138718,-3.1243138425519463,-2.822736698858648,-2.2208438981562773,-1.6926798800117062
220,238.0,-4.07514067895815,-3.195703760608721,-2.9179209833187003,-2.32550978928885,-1.7036070822358795
221,237.9,-4.1670369154228855,-3.2680142230026337,-2.899605560433129,-2.3815163886450104,-1.8001517266608136
222,237.8,-4.262502818261633,-3.3308209174714665,-2.9333008925958444,-2.4192484781972494,-1.8620634474685398
223,237.7,-4.326541337430494,-3.4058520997951423,-3.0227096136962244,-2.4131336772022243,-1.8954962540239975
224,237.6,-4.4108011472051505,-3.457861150131695,-3.0226721100380454,-2.5191633377231493,-1.9700501170617502
225,237.5,-4.5206623178226515,-3.5140211735440454,-3.0425967808018726,-2.5305235367281242,-1.9408245390693593
226,237.4,-4.634455917471466,-3.6097424422007616,-3.085968056774949,-2.6100585674568335,-2.024464515657009
227,237.3,-4.749095736025754,-3.6691209613696234,-3.1312861135498977,-2.6545447249048877,-2.0974125402399766
228,237.2,-4.855552938249926,-3.7605651082821185,-3.29013797190518,-2.7579593576236467,-2.224699956101844
229,237.1,-4.962650430201932,-3.9396126865671635,-3.4459861281826165,-2.8289026412057363,-2.36638195785777
230,237.0,-5.07200836991513,-4.101468247000293,-3.532878694761487,-2.8740723880597017,-2.303842903131402
231,236.9,-5.197777228563066,-4.19618714515657,-3.547208501609599,-2.9304250438981563,-2.2699430055604335
232,236.8,-5.331329119110331,-4.357788703541118,-3.5848383084577113,-2.9795906350599943,-2.261866081357916
233,236.7,-5.413725338015803,-4.3764143839625405,-3.650831109160082,-3.0137615817968975,-2.302489362013462
234,236.6,-5.484423143107989,-4.339660798946444,-3.545582206613989,-3.084369037167106,-2.4213384547848995
235,236.5,-5.592316394498098,-4.3889235586772015,-3.474966227685104,-3.166539552238806,-2.483601346210125
236,236.4,-5.720210005853088,-4.471071912496342,-3.5760522241732513,-3.2623000292654383,-2.7007611647644127
237,236.3,-5.864432028094821,-4.581869651741293,-3.72509517120281,-3.327104645888206,-2.693584328358209
238,236.2,-5.982858352355868,-4.624615298507463,-3.7424320895522394,-3.4400094088381628,-2.770129294702956
239,236.1,-6.099671337430494,-4.671390883816214,-3.6983789288849866,-3.4948380523851337,-2.7618887181738363
240,236.0,-6.220229233245537,-4.765543817676325,-3.7690255926251095,-3.590852531460346,-2.8815356160374597
241,235.9,-6.348704492244659,-4.857857367573895,-3.8326863476733974,-3.702749809774656,-2.962066198419666
242,235.8,-6.487770784313725,-4.993644476148669,-3.9401991074041556,-3.8570262218320166,-3.1837469124963422
243,235.7,-6.585956043312847,-5.07359716125256,-4.035495902838747,-3.8381380158033367,-3.133014691249634
244,235.6,-6.701405258999122,-5.20369905618964,-4.148242127597308,-3.8815331577407077,-3.130478080187299
245,235.5,-6.82492594381036,-5.300298251390109,-4.186516315481416,-3.9166297629499565,-3.195761720807726
246,235.4,-6.9384331518876206,-5.33879234708809,-4.163881153058239,-3.9393416374012293,-3.2458563798653794
247,235.3,-7.084206461808604,-5.466543444541996,-4.290882177348552,-3.9178247658765,-3.183627582674861
248,235.2,-7.200803289435178,-5.539150526777876,-4.373635703833772,-3.9982803409423475,-3.10598137254902
249,235.1,-7.3637798683055316,-5.642215693590869,-4.48358620134621,-4.051745215100966,-3.086114661984197
250,235.0,-7.539648841088674,-5.7757389449809775,-4.600481694468833,-4.116468005560433,-3.2807143254316653
251,234.9,-7.719763909862452,-5.921309394205444,-4.853607521217443,-4.2245944615159505,-3.4862275534094236
252,234.8,-7.8815696927129055,-6.014543488440152,-4.890811150131694,-4.343469124963418,-3.635365964296166
253,234.7,-7.9879566608135795,-6.062018005560433,-5.005500746268657,-4.389579872695347,-3.6977890986245243
254,234.6,-8.12242091308165,-6.145659686859819,-5.070944629792215,-4.423716725197542,-3.759550804799532
255,234.5,-8.298417398302606,-6.290752816798362,-5.155576748609892,-4.462751214515658,-3.7330527655838455
256,234.4,-8.43780349429324,-6.436578972783143,-5.198852560725783,-4.5428266388645016,-3.7256986391571556
257,234.3,-8.62056086625695,-6.558667017851918,-5.419640005853087,-4.616136062335382,-3.6644108428446005
258,234.2,-8.76105025168276,-6.660099070822359,-5.416199897570968,-4.740387386596429,-3.780184635645303
