dateImaged,cellline,location,mag,Area,Round,passage,construct,well,trial,ch1,ch2_uncorrected,ch2,ch3,D/A_before,Efret_before,Ef_GS_calculated,Norm_Ef_IDR/Ef_GS,FPorder
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,C1,Trial2,8439.072,8796.402,2690.71224,8594.64,3.1363710598796697,0.2417578078764265,0.10850186161949626,2.2281443310552933,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,C1,Trial2,4238.103,4513.351,1487.7214999999997,4102.289,2.848720677895696,0.2598265978986956,0.10850186161949626,2.394674100706936,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,C2,Trial2,1341.247,1428.948,470.81881,1301.412,2.8487540674086493,0.2598243437968734,0.10850186161949626,2.394653325931383,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,C2,Trial2,4532.083,4500.546,1238.8214600000006,4524.845,3.658382701894749,0.214666776860832,0.10850186161949626,1.9784616932531909,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,C2,Trial2,3032.083,2976.165,800.5713799999997,2992.577,3.787398695166946,0.2088817045903314,0.10850186161949626,1.9251439696293495,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,D1,Trial2,7033.381,6392.917,1490.00059,6185.392,4.720388063738955,0.1748133149110833,0.10850186161949626,1.611154982060435,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,D3,Trial2,9944.433,10153.072,3192.79361,8893.31,3.114649493425916,0.2430340668379472,0.10850186161949626,2.2399068846416674,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,E2,Trial2,5383.711,5292.145,1433.77621,5289.484,3.754917233561854,0.2103086028378482,0.10850186161949626,1.9382948799106934,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,E2,Trial2,5071.206,5064.598,1492.98072,4651.99,3.396698920532611,0.2274433655964009,0.10850186161949626,2.096216251054005,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,E2,Trial2,6675.948,7034.33,2158.94572,7037.536,3.0922259592520005,0.2443657828178152,0.10850186161949626,2.25218055405149,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,E2,Trial2,3337.113,3360.557,981.78134,3211.083,3.399038934677655,0.2273223799218945,0.10850186161949626,2.0951011948448253,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,E3,Trial2,4335.206,4506.052,1395.0478499999997,4280.763,3.107567959048861,0.2434530627294984,0.10850186161949626,2.2437685316705505,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,F1,Trial2,2994.165,3082.113,985.9272699999996,2680.412,3.0369025090461297,0.2477146767253212,0.10850186161949626,2.2830454061150443,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,F1,Trial2,9104.402,8152.804,2024.0337,6860.196,4.498147436972023,0.181879444206161,0.10850186161949626,1.6762794802912377,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,F3,Trial2,3446.876,3426.66,941.8869499999996,3462.783,3.659543218005093,0.2146133114799466,0.10850186161949626,1.977968933220438,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,F3,Trial2,2892.361,2898.887,816.64377,2891.01,3.5417658301611725,0.2201786788211653,0.10850186161949626,2.029261761363201,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,G2,Trial2,2877.783,3094.907,1087.4443400000002,2538.093,2.6463726869919606,0.2742451432809903,0.10850186161949626,2.527561639842982,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,G2,Trial2,4260.505,4365.495,1351.94422,3976.227,3.1513911128670684,0.2408831094956436,0.10850186161949626,2.2200827331460298,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,G2,Trial2,8068.299,6961.381,1486.73891,6307.598,5.426843237727598,0.1555973847517681,0.10850186161949626,1.4340526736530153,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,G3,Trial2,3351.722,3318.144,949.0645299999996,3119.299,3.531606012080129,0.2206723173493569,0.10850186161949626,2.033811347156694,O
3/31/2021,U2-OS,nucleus,40X,10.246,1,15.0,FUS,H3,Trial2,5641.66,5831.917,1651.5772600000005,6264.526,3.4159225466691145,0.2264532471825824,0.10850186161949626,2.087090892290201,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E1,Trial01,2237.423,2663.402,1037.04198,2318.557,2.157504752121992,0.3167057782978641,0.3110143949028502,1.0182994211467018,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E1,Trial01,1218.381,1417.021,543.7510299999999,1197.516,2.240696445209493,0.3085756462868448,0.3110143949028502,0.9921587275188108,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E1,Trial01,3483.948,4062.783,1530.0477999999998,3611.804,2.2770190578359712,0.3051553812629839,0.3110143949028502,0.9811615997976671,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E1,Trial01,1726.526,2073.072,812.02322,1821.0,2.1262027457786243,0.3198768862161357,0.3110143949028502,1.0284954376984827,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E1,Trial01,1393.206,1644.33,606.37321,1576.619,2.29760480348398,0.3032504073694585,0.3110143949028502,0.9750365653145512,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E1,Trial01,1452.516,1757.68,704.5977499999999,1490.783,2.0614825976949263,0.3266391260080744,0.3110143949028502,1.0502379676352434,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E10,Trial01,3643.619,4219.505,1607.2468099999996,3584.948,2.266994077903941,0.3060917700351592,0.3110143949028502,0.9841723568157394,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E10,Trial01,2825.711,3172.423,1147.3424899999998,2776.072,2.462831303319029,0.2887810327466796,0.3110143949028502,0.9285133983489237,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E10,Trial01,2762.33,3077.835,1013.01611,3162.021,2.726837187219066,0.2683240371834411,0.3110143949028502,0.8627383220228632,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E11,Trial01,2650.711,3005.773,998.25341,3171.804,2.6553488056704952,0.2735717035946646,0.3110143949028502,0.8796110664913713,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E11,Trial01,2566.433,2973.887,1083.1739500000003,2792.124,2.36936366499582,0.2967919463217813,0.3110143949028502,0.9542707706969271,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E11,Trial01,4311.804,5103.381,1916.2967200000005,4746.464,2.2500711685192467,0.3076855699918739,0.3110143949028502,0.9892968783261106,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E11,Trial01,3339.412,3761.247,1231.92674,3997.01,2.710722879511488,0.2694892700075864,0.3110143949028502,0.866484877948383,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E12,Trial01,1469.134,1769.113,707.97523,1486.825,2.075120622511045,0.3251904958392924,0.3110143949028502,1.0455802084044061,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E12,Trial01,1745.206,2002.247,714.11555,1911.433,2.4438706032938224,0.2903709561687856,0.3110143949028502,0.9336254556947022,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E12,Trial01,3305.227,3733.052,1295.38948,3609.959,2.551531451374763,0.2815686735965437,0.3110143949028502,0.9053236062739015,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E12,Trial01,2750.732,3009.186,1046.1585300000002,2658.629,2.6293644042648103,0.2755303377155833,0.3110143949028502,0.8859086339127458,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E2,Trial01,3979.959,4735.299,1778.19355,4461.722,2.238203484654412,0.3088132060690194,0.3110143949028502,0.9929225499851273,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E5,Trial01,3702.01,4135.021,1547.5560699999996,3291.577,2.39216534493642,0.2947969507125376,0.3110143949028502,0.9478562907180602,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E5,Trial01,4926.103,6144.268,2465.9547,5618.309,1.997645374426384,0.3335951639013856,0.3110143949028502,1.0726036137510253,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E6,Trial01,3166.557,3584.351,1275.1445,3320.691,2.48329267781024,0.2870846904052422,0.3110143949028502,0.9230591738202896,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E7,Trial01,3969.072,4527.773,1642.92987,4111.763,2.4158499230402333,0.2927529085089203,0.3110143949028502,0.9412841119471844,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,p53,E8,Trial01,5208.216,6384.392,2648.2092999999995,5135.938,1.966693493599619,0.3370756035827133,0.3110143949028502,1.0837942201614292,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F1,Trial01,2280.237,5088.402,3106.18461,4072.062,0.7340957754600427,0.5766694170826335,0.35270815175530545,1.6349761529830003,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F10,Trial01,1275.608,2203.887,1170.7498500000002,1879.289,1.0895649484815222,0.4785685176843609,0.35270815175530545,1.3568399689734765,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F10,Trial01,1451.268,2762.567,1522.85312,2476.536,0.9529927613767504,0.5120346679088846,0.35270815175530545,1.45172337344818,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F2,Trial01,1578.825,3069.876,1701.90568,2795.753,0.927680669119102,0.5187581200661068,0.35270815175530545,1.4707857402343227,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F2,Trial01,1219.814,2020.484,1019.6874899999998,1864.711,1.1962625921791,0.4553189602923639,0.35270815175530545,1.2909227020311276,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F3,Trial01,3248.247,7369.278,4525.075559999999,5908.587,0.7178326542684296,0.5821288805491175,0.35270815175530545,1.650454852410031,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F4,Trial01,1726.32,3451.093,1933.83561,3170.041,0.8926922180319143,0.5283479217977839,0.35270815175530545,1.4979747963532473,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F4,Trial01,968.907,1602.804,829.8413300000001,1365.484,1.1675810362446035,0.4613437667514054,0.35270815175530545,1.308004264872979,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F4,Trial01,997.701,1749.227,932.64639,1514.732,1.0697527065965482,0.4831495070946789,0.35270815175530545,1.3698280141533796,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F4,Trial01,622.351,889.289,428.35475,689.938,1.4528868887294937,0.4076828836236976,0.35270815175530545,1.155864647853479,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F5,Trial01,2233.67,4922.711,2953.55486,4133.216,0.7562649437295368,0.56939017291801,0.35270815175530545,1.6143380017851974,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F5,Trial01,1616.052,3165.763,1762.62943,2876.979,0.9168416074841096,0.5216915138400604,0.35270815175530545,1.4791025136328255,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F5,Trial01,1253.577,2350.505,1307.3373500000002,1993.536,0.9588779820296572,0.5104963194102919,0.35270815175530545,1.4473618397242305,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F6,Trial01,1860.186,3544.783,1924.53902,3338.66,0.966561852302688,0.5085016770914575,0.35270815175530545,1.4417066193702133,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F6,Trial01,1250.65,2386.794,1316.0058199999996,2147.072,0.9503377424273096,0.5127317070506164,0.35270815175530545,1.4536996224752095,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F8,Trial01,1987.402,4176.124,2373.3704499999994,3944.371,0.8373753873947494,0.5442545964534333,0.35270815175530545,1.543073483685784,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,E1A,F9,Trial01,1453.722,2874.052,1639.6384800000003,2441.794,0.886611297387946,0.5300508914499354,0.35270815175530545,1.5028030648343595,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G1,Trial01,5267.557,5159.083,1535.2345399999997,4379.175,3.4311089691872105,0.2256771401817789,0.2673352210574209,0.8441728676421044,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G1,Trial01,2554.103,2700.948,808.7721799999997,2834.217,3.15800056327358,0.240500207920295,0.2673352210574209,0.8996203604187193,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G1,Trial01,2486.536,2551.804,737.36998,2613.526,3.372168744922325,0.2287194429907041,0.2673352210574209,0.8555529723544264,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G1,Trial01,2497.701,2530.217,759.0246100000002,2354.794,3.2906719585811577,0.2330637274658211,0.2673352210574209,0.8718032982857928,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G10,Trial01,4166.804,4447.969,1425.1328199999998,4286.474,2.923800463735023,0.2548549573920257,0.2673352210574209,0.9533160515998205,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,2435.959,2412.99,687.9874999999997,2283.917,3.540702411017643,0.2202302440198639,0.2673352210574209,0.823798088215846,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,2418.866,2466.938,718.2304300000001,2456.361,3.3678133074924155,0.2289475143739843,0.2673352210574209,0.8564061011803928,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,1275.32,1343.165,436.52669,1214.309,2.9215166660256213,0.2550033788364541,0.2673352210574209,0.9538712401149788,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,3442.598,3819.928,1316.9532099999997,3570.515,2.614062499608472,0.2766969304234043,0.2673352210574209,1.0350186156876524,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,4354.206,4387.67,1350.1390399999998,3841.062,3.225005626087222,0.2366860753570404,0.2673352210574209,0.8853531323738394,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,1783.041,1897.567,644.88257,1619.33,2.764908035892488,0.2656107374912135,0.2673352210574209,0.9935493588933536,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G12,Trial01,1643.773,1717.783,578.4364999999998,1411.299,2.841751860403001,0.2602979152055644,0.2673352210574209,0.9736760991536354,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G3,Trial01,1689.381,1852.309,650.9175599999999,1610.629,2.595383968439875,0.2781344103377989,0.2673352210574209,1.040395684630191,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G3,Trial01,2344.423,2386.392,678.86879,2447.258,3.4534258085424723,0.2245462354131554,0.2673352210574209,0.8399425804238684,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G3,Trial01,2539.67,2407.691,595.7055299999997,2452.423,4.263297673264844,0.1899949541291469,0.2673352210574209,0.7106992987218018,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G4,Trial01,3383.237,3511.196,1094.4044399999998,3282.505,3.0913955356394576,0.2444153813262903,0.2673352210574209,0.9142655440593528,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G4,Trial01,5366.907,5568.701,1849.9817,4601.361,2.901059507777834,0.2563406166981624,0.2673352210574209,0.9588733414333871,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G4,Trial01,5366.907,5568.701,1849.9817,4601.361,2.901059507777834,0.2563406166981624,0.2673352210574209,0.9588733414333871,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,2593.959,2644.175,784.2421300000001,2553.34,3.3075996567539665,0.2321478502376796,0.2673352210574209,0.8683773478086397,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,2792.134,2855.959,833.5584699999997,2855.629,3.3496558435786765,0.2299032465927811,0.2673352210574209,0.8599811341110202,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,1858.629,1876.175,533.4688100000001,1882.278,3.4840443624061166,0.2230129586548971,0.2673352210574209,0.8342071717029614,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,2530.938,2516.031,698.7112199999999,2504.856,3.6222947729392416,0.2163427581153844,0.2673352210574209,0.809256473051548,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,2694.052,2686.959,804.9291699999997,2390.433,3.346942936606461,0.2300467281451531,0.2673352210574209,0.8605178443574458,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,1707.783,1796.309,598.1903299999999,1542.072,2.8549157590026577,0.2594090409536523,0.2673352210574209,0.9703511566024959,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G5,Trial01,1129.278,1199.052,382.0169899999999,1150.093,2.95609365436862,0.2527746022634535,0.2673352210574209,0.9455342295101477,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G6,Trial01,4075.423,4036.505,1158.1448000000005,3780.979,3.5189235404761123,0.221291639710868,0.2673352210574209,0.8277683682515473,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G6,Trial01,4393.907,4466.897,1341.0802799999997,4194.979,3.276393714476214,0.2338418926711202,0.2673352210574209,0.8747141201454085,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G7,Trial01,1516.742,1564.32,479.5934899999999,1478.175,3.1625575234559595,0.2402369202984013,0.2673352210574209,0.898635500957058,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G8,Trial01,1692.969,1916.66,708.38778,1636.835,2.389890181335426,0.2949948070606984,0.2673352210574209,1.1034640549564418,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G9,Trial01,4356.0,4415.454,1149.6284799999994,5037.608,3.78905018080276,0.208809672533516,0.2673352210574209,0.7810780476571241,O
11/16/2020,U2-OS,cytoplasm,40X,10.246,1,23.0,Ash1,G9,Trial01,2144.959,2167.887,645.7151700000002,2028.124,3.3218346101424245,0.2313832180558721,0.2673352210574209,0.8655171478739545,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,1738.742,1821.041,556.4853499999999,1805.381,3.124506332466794,0.2424532584974642,0.10850186161949626,2.23455390422443,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,942.247,1072.917,404.20473999999984,891.165,2.331113187836442,0.3001999462676619,0.10850186161949626,2.7667723095888355,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,2623.938,2595.598,800.3539299999998,2129.247,3.2784720629784387,0.2337282995611883,0.10850186161949626,2.154140915856789,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,2222.196,2237.309,672.1351200000001,2039.0,3.3061745084827576,0.2322246806370931,0.10850186161949626,2.140282914697618,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,6045.577,6027.557,1757.8557299999995,5608.134,3.439177002312927,0.2252669806765925,0.10850186161949626,2.0761577480262807,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,6045.577,6027.557,1757.8557299999995,5608.134,3.439177002312927,0.2252669806765925,0.10850186161949626,2.0761577480262807,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,894.062,1041.144,410.95439,822.825,2.175574763905065,0.3149036235475939,0.10850186161949626,2.9022877473929913,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,1087.65,1184.629,417.0521699999998,1005.907,2.607947106473515,0.2771659257991233,0.10850186161949626,2.5544808325143102,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,1690.258,1758.01,579.49829,1487.763,2.916760979570794,0.2553130010270838,0.10850186161949626,2.353074843291054,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A1,Trial1,829.753,966.588,386.88676,736.485,2.144692157467472,0.3179961503148639,0.10850186161949626,2.9307898092112037,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,B2,Trial1,4589.248,4790.752,1444.7073100000007,4809.175,3.176593603586042,0.2394295674689046,0.10850186161949626,2.2066862622925028,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,B2,Trial1,2420.093,2636.072,929.02142,2233.691,2.604991605037481,0.2773931563675869,0.10850186161949626,2.5565750875351174,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,C1,Trial1,6334.32,6490.907,1940.67605,6279.165,3.263975973733483,0.2345228974459752,0.10850186161949626,2.1614642730133093,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,C1,Trial1,2710.083,2811.845,904.3264699999996,2479.866,2.996797163307628,0.2502003377055117,0.10850186161949626,2.3059543308384507,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,C1,Trial1,1708.433,2067.01,846.4401400000003,1658.423,2.018374270388452,0.3313041758308204,0.10850186161949626,3.053442317816321,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D1,Trial1,1108.258,1361.763,579.6166899999998,1025.103,1.912053291633132,0.3434003089411808,0.10850186161949626,3.164925502803323,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D1,Trial1,8501.598,8585.804,2395.90669,8863.423,3.5483844322835463,0.2198582848235507,0.10850186161949626,2.026308871958057,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D2,Trial1,6126.557,5545.186,1221.7254499999997,5665.186,5.014675760417369,0.1662600013422183,0.10850186161949626,1.5323239515030007,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D2,Trial1,1769.608,1916.577,650.62924,1726.608,2.719840872814139,0.2688287037513727,0.10850186161949626,2.4776413947082725,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D2,Trial1,1697.701,1625.505,419.0439,1614.103,4.051367887708185,0.1979661791083091,0.10850186161949626,1.824541774246732,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D2,Trial1,1511.711,1901.907,838.2651399999997,1381.237,1.803380491284656,0.3567121919799576,0.10850186161949626,3.287613564004154,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,E1,Trial1,696.505,818.887,328.7642599999999,636.711,2.118554492510835,0.3206613841128914,0.10850186161949626,2.9553537545504476,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,E2,Trial1,2295.021,2523.959,817.9756599999996,2576.959,2.8057326302349894,0.2627614961848368,0.10850186161949626,2.4217233903904027,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,E2,Trial1,2080.124,2311.495,777.25523,2272.495,2.67624316918395,0.2720168264119426,0.10850186161949626,2.5070245095505803,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,E2,Trial1,2184.856,2432.113,808.5414699999995,2450.515,2.7022188484654985,0.270108289361252,0.10850186161949626,2.4894346081221275,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,F1,Trial1,1922.887,2168.948,746.5320599999998,2122.557,2.575759438918136,0.2796608712309111,0.10850186161949626,2.577475326751997,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,G1,Trial1,2719.814,3015.68,1022.1090699999996,2905.629,2.6609821591740697,0.2731507438500065,0.10850186161949626,2.5174751822039254,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,G2,Trial1,1844.041,1613.691,448.1571200000001,990.485,4.114719855393572,0.195514129468006,0.10850186161949626,1.8019426261426914,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,H1,Trial1,5588.371,5652.814,1722.58461,5096.804,3.24417794490803,0.2356168881184056,0.10850186161949626,2.171546963357065,O
3/7/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,H2,Trial1,4819.113,4870.33,1367.5341,4992.979,3.5239435711328886,0.2210460816489758,0.10850186161949626,2.0372561203065747,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,A3,Trial1,3708.608,4130.309,1364.5686,4211.464,2.71778787816164,0.2689771532889274,0.10850186161949626,2.47900956973623,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,B3,Trial1,1754.412,2028.814,781.1742300000001,1672.639,2.245865176581669,0.3080842689384696,0.10850186161949626,2.839437631207529,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D3,Trial1,3074.856,3326.155,1132.0422400000002,2970.732,2.716202533219961,0.2690918998791851,0.10850186161949626,2.480067123851385,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D3,Trial1,6699.031,7500.711,2691.47058,6625.021,2.4889854081184124,0.2866162746548412,0.10850186161949626,2.6415793275508213,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D4,Trial1,1625.443,1702.093,537.0058799999999,1597.907,3.026862573646308,0.2483322889001658,0.10850186161949626,2.2887375865590123,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D4,Trial1,2427.887,2518.495,787.3263599999997,2338.887,3.083711054714339,0.2448753074352738,0.10850186161949626,2.2568765529021406,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D4,Trial1,2140.938,2267.175,744.63694,2041.268,2.8751434222427914,0.2580549649492035,0.10850186161949626,2.3783459665804907,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,D4,Trial1,1547.866,1669.464,564.7003599999998,1496.814,2.741039513415576,0.267305383012915,0.10850186161949626,2.4636018131221076,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,E3,Trial1,444.608,570.371,255.42827,417.371,1.740637400864047,0.3648786226462237,0.10850186161949626,3.3628789147029727,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,E4,Trial1,1852.299,1876.897,565.6636199999999,1734.289,3.274559180595705,0.2339422517623535,0.10850186161949626,2.156112791711929,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,F3,Trial1,2578.217,3188.289,1304.62264,2722.165,1.976216662927144,0.3359970436481894,0.10850186161949626,3.096693813664626,O
