GS0, 0.000000000000000000e+00, 3.308592302903991111e+01, 3.039849113888108079e+01, 3.573640527298496750e+01
GS8, 8.000000000000000000e+00, 3.352528029883643512e+01, 2.951312192488980202e+01, 3.677394322931591830e+01
GS16, 1.600000000000000000e+01, 3.540453058757845639e+01, 3.046711731201103035e+01, 3.925144491480988052e+01
GS24, 2.400000000000000000e+01, 3.639449144909464451e+01, 3.117872038120929190e+01, 4.053393272175138407e+01
GS32, 3.200000000000000000e+01, 3.818007486845017695e+01, 3.258283854033909677e+01, 4.249469113039953072e+01
GS48, 4.800000000000000000e+01, 4.271997562374604485e+01, 3.469359357537747002e+01, 4.912610576241225147e+01
