,,Well,A07,A08,A09,A10,A11,A12,B07,B08,B09,B10,B11,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C07,C08,C09,C10,C11,C12,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S3,1020,502,17675,19356,19049,18747,17507,18034,17289,17762,15630,17863,15236,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21081,20969,19824,17733,16667,14551,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,503,18464,20361,20064,19635,18374,18883,18186,18687,16537,18959,16160,16430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22222,22194,20963,18838,17810,15724,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,504,19722,21618,21351,20891,19489,20097,19394,19994,17673,20386,17413,17797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23665,23706,22487,20216,19249,17091,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,505,21151,23140,22853,22357,20933,21471,20807,21523,19059,21976,18886,19291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25402,25477,24278,21891,20891,18684,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,506,22433,24660,24282,23726,22260,22790,22171,22878,20359,23593,20245,20759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26934,27129,25865,23490,22516,20299,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,507,23903,26279,25897,25239,23677,24270,23554,24373,21880,25236,21741,22385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28655,28964,27679,25144,24267,22017,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,508,25570,28027,27562,27025,25271,25842,25239,26140,23381,27162,23406,24135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30727,31054,29774,27062,26245,23971,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,509,27151,29679,29211,28622,26744,27360,26797,27770,24985,29022,25118,25921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32544,33058,31712,28847,28118,25845,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,510,28559,31284,30783,30107,28299,28982,28242,29382,26338,30768,26644,27579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34324,34877,33524,30567,29798,27710,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,511,29685,32466,32029,31352,29376,29994,29410,30458,27586,32058,27855,28869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35703,36320,34973,31866,31320,29191,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,512,31466,34427,33861,33176,31055,31759,31096,32245,29183,34115,29599,30774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37846,38432,37096,33808,33376,31247,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,513,32569,35691,35071,34265,32151,32744,32244,33558,30210,35377,30766,31941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38946,39722,38346,35060,34595,32591,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,514,33105,36231,35720,34858,32647,33415,32838,34203,30808,36151,31433,32677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39766,40570,39173,35796,35546,33640,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,515,33994,37244,36730,35900,33548,34367,33665,35057,31836,37221,32358,33643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40766,41673,40243,36863,36452,34657,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,516,34153,37492,36844,36103,33668,34510,33902,35427,31991,37448,32625,34073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41127,41894,40495,37039,36805,35094,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,517,34360,37612,36967,36213,33865,34718,34067,35462,32052,37740,32801,34285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41180,42056,40627,37227,37009,35406,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,518,34306,37637,36959,36209,33896,34584,33965,35439,32063,37647,32708,34219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41223,41976,40507,37017,36910,35501,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,519,33562,36878,36251,35422,33206,33996,33373,34711,31485,36952,32182,33630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40390,41219,39745,36377,36349,34955,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,520,33039,36290,35722,34970,32761,33494,32870,34188,30914,36302,31655,33117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39801,40542,39135,35825,35726,34451,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,521,31931,34967,34427,33690,31534,32306,31755,32963,29853,35088,30582,32019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38256,39148,37829,34523,34342,33253,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,522,30883,33901,33301,32657,30625,31368,30709,31932,28932,34069,29566,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37145,37991,36573,33319,33323,32344,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,523,29676,32705,32139,31463,29456,30168,29612,30760,27846,32718,28498,29906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35785,36507,35208,32032,32064,31079,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,524,28287,30985,30497,29831,27962,28695,28030,29248,26449,31109,27030,28414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33937,34595,33446,30447,30400,29508,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,525,26688,29344,28916,28233,26426,27146,26602,27708,25021,29391,25619,26804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32156,32854,31602,28828,28773,27938,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,526,25433,27882,27538,26850,25120,25863,25269,26271,23778,27887,24256,25506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30675,31183,30056,27326,27279,26604,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,527,24306,26704,26311,25703,24074,24639,24171,25108,22721,26684,23152,24307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29288,29809,28676,26159,25977,25280,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,528,23164,25493,25060,24488,22933,23484,22994,24014,21657,25482,22111,23201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27949,28454,27317,24855,24807,24104,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,529,22305,24531,24034,23577,22033,22623,22156,23053,20827,24522,21263,22292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26901,27311,26274,23876,23789,23135,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,530,21572,23772,23365,22849,21312,21959,21446,22278,20174,23685,20573,21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26042,26509,25394,23139,23079,22390,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,531,20616,22656,22238,21815,20404,20962,20492,21300,19251,22648,19663,20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24824,25269,24287,22074,22020,21295,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,532,19773,21753,21440,20924,19591,20174,19681,20461,18488,21687,18804,19718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23847,24272,23275,21175,21130,20421,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,533,18942,20892,20514,20067,18779,19303,18867,19669,17724,20773,18033,18853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22945,23298,22317,20362,20245,19590,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,534,18350,20232,19920,19381,18170,18670,18248,19031,17161,20128,17481,18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22187,22544,21630,19677,19585,18925,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,535,17837,19673,19320,18892,17649,18137,17792,18467,16691,19541,17007,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21518,21899,21034,19103,19006,18306,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,536,17387,19138,18784,18367,17218,17675,17275,18009,16200,19023,16487,17275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995,21348,20392,18643,18399,17781,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,537,16677,18337,17989,17648,16511,17006,16608,17210,15542,18280,15866,16606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20140,20493,19637,17809,17669,17092,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,538,16122,17749,17500,17051,15971,16424,16050,16699,15077,17629,15238,15987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19483,19758,18964,17189,17080,16499,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,539,15456,17103,16808,16416,15394,15817,15413,16073,14493,16952,14684,15429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18743,19053,18242,16540,16430,15862,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,540,15152,16672,16385,16066,14924,15379,15027,15613,14120,16473,14239,14978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18206,18452,17746,16111,16042,15369,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,541,14641,16067,15806,15479,14432,14834,14473,15087,13594,15922,13778,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17610,17861,17177,15629,15468,14831,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,542,14078,15505,15233,14924,13879,14329,13974,14545,13063,15315,13343,13941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16937,17236,16551,15029,14869,14316,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,543,13816,15194,14973,14618,13654,14048,13707,14212,12881,15045,12995,13683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16671,16894,16235,14763,14551,14032,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,544,13420,14786,14548,14192,13265,13613,13311,13884,12519,14613,12664,13305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16189,16406,15811,14370,14191,13648,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,545,13075,14349,14140,13826,12910,13240,12948,13548,12157,14205,12350,12924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15743,15989,15317,13944,13796,13236,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,546,12604,13883,13650,13385,12456,12799,12551,13064,11830,13737,11958,12523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15240,15490,14869,13499,13355,12805,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,547,12182,13425,13190,12908,12067,12383,12102,12592,11346,13303,11558,12065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14733,14955,14401,12995,12894,12402,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,548,11777,12959,12756,12426,11619,11960,11681,12208,10989,12868,11156,11670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14253,14490,13871,12609,12519,11994,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,549,11342,12446,12301,12007,11220,11494,11309,11780,10581,12453,10772,11273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13736,13917,13433,12119,12055,11570,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,550,10994,12164,11948,11669,10867,11207,10949,11397,10257,12065,10440,10963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13347,13514,13034,11817,11681,11228,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,551,10565,11648,11449,11163,10415,10750,10497,10918,9882,11596,10054,10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12775,13014,12506,11360,11224,10817,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,552,10240,11239,11094,10831,10129,10405,10157,10600,9587,11256,9772,10228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12369,12614,12088,11027,10914,10496,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,553,9985,10941,10806,10552,9872,10125,9927,10345,9338,10956,9476,9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12031,12246,11802,10676,10633,10207,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,554,9826,10827,10619,10358,9734,9943,9814,10151,9184,10746,9391,9797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11868,12048,11611,10583,10460,10099,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,555,9581,10506,10387,10088,9424,9698,9507,9889,8999,10509,9126,9562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11575,11754,11276,10235,10193,9805,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,556,9348,10242,10092,9885,9195,9459,9308,9654,8783,10238,8948,9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11260,11424,11045,10099,9967,9649,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,557,8946,9872,9680,9497,8826,9098,8914,9285,8383,9822,8562,8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10839,10970,10579,9643,9558,9251,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,558,8678,9583,9400,9148,8584,8833,8648,9050,8169,9608,8358,8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10516,10704,10314,9366,9308,9005,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,559,8345,9167,9027,8812,8225,8477,8320,8655,7831,9221,7983,8376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10097,10284,9869,8971,8917,8615,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,560,8026,8865,8687,8504,7913,8147,8027,8338,7561,8843,7700,8096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9715,9890,9490,8667,8592,8307,0,0,0,0,0,0,0,0,0,0,0,0
