2.600000000000000000e+02,-1.545632352941176679e-01
2.598999999999999773e+02,-1.623441176470588609e-01
2.598000000000000114e+02,-1.991955882352941520e-01
2.596999999999999886e+02,-2.054397058823529965e-01
2.596000000000000227e+02,-2.209176470588235519e-01
2.595000000000000000e+02,-2.138073529411765039e-01
2.593999999999999773e+02,-2.199955882352941094e-01
2.593000000000000114e+02,-1.999499999999999889e-01
2.591999999999999886e+02,-2.006279411764706477e-01
2.591000000000000227e+02,-2.403352941176471191e-01
2.590000000000000000e+02,-1.887705882352941344e-01
2.588999999999999773e+02,-1.510867647058823648e-01
2.588000000000000114e+02,-1.250338235294117528e-01
2.586999999999999886e+02,-1.042191176470588510e-01
2.586000000000000227e+02,-7.817941176470591391e-02
2.585000000000000000e+02,-7.512205882352944453e-02
2.583999999999999773e+02,-9.844411764705883472e-02
2.583000000000000114e+02,-1.099294117647059144e-01
2.581999999999999886e+02,-5.884999999999999953e-02
2.581000000000000227e+02,-5.010147058823528204e-02
2.580000000000000000e+02,-9.719117647058789569e-03
2.578999999999999773e+02,-4.964705882352927514e-03
2.578000000000000114e+02,5.711617647058826047e-02
2.576999999999999886e+02,5.548529411764703892e-03
2.576000000000000227e+02,-3.955882352941173657e-03
2.575000000000000000e+02,5.045588235294116985e-02
2.573999999999999773e+02,2.325441176470587415e-02
2.573000000000000114e+02,8.542941176470589260e-02
2.571999999999999886e+02,1.096294117647058919e-01
2.571000000000000227e+02,1.339230882352941410e-01
2.570000000000000000e+02,1.076147058823529595e-01
2.568999999999999773e+02,6.349411764705881200e-02
2.568000000000000114e+02,1.456750000000000267e-01
2.566999999999999886e+02,1.288558823529412090e-01
2.566000000000000227e+02,1.366176470588235659e-01
2.565000000000000000e+02,1.385470588235294398e-01
2.563999999999999773e+02,1.665250000000000341e-01
2.563000000000000114e+02,2.021985294117647214e-01
2.561999999999999886e+02,2.291730882352941423e-01
2.561000000000000227e+02,2.234761764705882614e-01
2.560000000000000000e+02,2.244582352941176806e-01
2.559000000000000057e+02,2.620058823529411995e-01
2.558000000000000114e+02,2.499927941176471047e-01
2.556999999999999886e+02,2.136808823529411649e-01
2.555999999999999943e+02,2.138411764705882290e-01
2.555000000000000000e+02,1.770676470588235518e-01
2.554000000000000057e+02,1.723794117647058921e-01
2.553000000000000114e+02,1.513029411764705567e-01
2.551999999999999886e+02,1.559647058823529775e-01
2.550999999999999943e+02,1.460161764705882326e-01
2.550000000000000000e+02,1.423308823529411959e-01
2.549000000000000057e+02,1.517661764705882377e-01
2.548000000000000114e+02,1.228573529411764870e-01
2.546999999999999886e+02,9.467058823529410361e-02
2.545999999999999943e+02,6.908529411764705030e-02
2.545000000000000000e+02,7.621617647058825940e-02
2.544000000000000057e+02,6.539264705882358308e-02
2.543000000000000114e+02,3.111176470588236653e-02
2.541999999999999886e+02,3.802205882352944349e-02
2.540999999999999943e+02,3.408382352941177057e-02
2.540000000000000000e+02,3.621176470588236690e-02
2.539000000000000057e+02,4.199558823529411788e-02
2.538000000000000114e+02,7.626470588235292891e-02
2.536999999999999886e+02,9.516029411764705126e-02
2.535999999999999943e+02,6.267941176470591402e-02
2.535000000000000000e+02,6.399705882352942077e-02
2.534000000000000057e+02,6.621617647058826439e-02
2.533000000000000114e+02,3.055588235294116536e-02
2.531999999999999886e+02,4.011029411764705649e-02
2.530999999999999943e+02,4.022647058823528021e-02
2.530000000000000000e+02,-3.161764705882658274e-04
2.529000000000000057e+02,-3.970588235294129388e-03
2.528000000000000114e+02,1.376764705882354417e-02
2.526999999999999886e+02,-1.361029411764707979e-02
2.525999999999999943e+02,-1.102058823529411882e-02
2.525000000000000000e+02,-1.157647058823532173e-02
2.524000000000000057e+02,-1.773235294117649075e-02
2.523000000000000114e+02,5.233823529411775130e-03
2.521999999999999886e+02,1.322941176470588884e-02
2.520999999999999943e+02,2.443529411764704812e-02
2.520000000000000000e+02,-1.385147058823531056e-02
2.519000000000000057e+02,3.055588235294116536e-02
2.518000000000000114e+02,-8.764705882353136107e-04
2.516999999999999886e+02,4.810294117647053239e-03
2.515999999999999943e+02,2.100000000000018519e-03
2.515000000000000000e+02,-1.108529411764704389e-02
2.514000000000000057e+02,-1.103235294117644281e-02
2.513000000000000114e+02,3.777941176470611499e-03
2.511999999999999886e+02,1.200147058823529747e-02
2.510999999999999943e+02,6.813676470588234113e-02
2.510000000000000000e+02,7.199558823529413065e-02
2.509000000000000057e+02,7.409852941176468810e-02
2.508000000000000114e+02,5.257794117647056342e-02
2.506999999999999886e+02,7.779117647058823859e-02
2.505999999999999943e+02,4.982058823529410957e-02
2.505000000000000000e+02,6.562647058823530000e-02
2.504000000000000057e+02,7.553970588235293937e-02
2.503000000000000114e+02,8.264558823529412346e-02
2.501999999999999886e+02,9.730882352941178093e-02
2.500999999999999943e+02,6.906764705882355304e-02
2.500000000000000000e+02,1.206308823529411711e-01
2.499000000000000057e+02,1.566838235294117920e-01
2.498000000000000114e+02,1.203911764705882376e-01
2.496999999999999886e+02,1.550617647058823712e-01
2.495999999999999943e+02,1.538941176470588201e-01
2.495000000000000000e+02,1.559058823529412274e-01
2.494000000000000057e+02,1.733999999999999986e-01
2.493000000000000114e+02,1.678058823529412213e-01
2.491999999999999886e+02,1.516411764705882792e-01
2.490999999999999943e+02,1.145573529411765129e-01
2.490000000000000000e+02,1.348500000000000254e-01
2.489000000000000057e+02,1.690220588235293864e-01
2.488000000000000114e+02,1.716000000000000303e-01
2.486999999999999886e+02,2.137558823529411844e-01
2.485999999999999943e+02,2.073750000000000315e-01
2.485000000000000000e+02,2.096602941176470281e-01
2.484000000000000057e+02,2.198750000000000426e-01
2.483000000000000114e+02,2.342764705882353360e-01
2.481999999999999886e+02,2.138220588235293929e-01
2.480999999999999943e+02,2.443529411764706616e-01
2.480000000000000000e+02,2.525294117647058911e-01
2.479000000000000057e+02,2.654926470588235277e-01
2.478000000000000114e+02,2.270176470588235740e-01
2.476999999999999886e+02,1.943558823529411561e-01
2.475999999999999943e+02,2.099455882352941338e-01
2.475000000000000000e+02,2.257338235294118201e-01
