q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.992962385064225e-06,-0.017987878563251097,0.09845134766616456,4.504638074514029e-05,-0.1277319205929637,0.489098128737646,
1.0787476421086113e-05,-0.12474802708003466,0.058771720329646004,4.896168409646078e-05,-0.12995811977382232,-0.7210210664676722,
1.2745128096746354e-05,-0.02226970854696407,0.0456140233760282,5.30401250874196e-05,-0.13227707725388338,-1.2281584353287534,
1.4865917412044946e-05,-0.15307456197540328,0.041778463418196674,5.72817037180168e-05,-0.13468879303314685,0.9546150276746731,
1.7149844366981893e-05,-0.11361962255955399,0.03266948679868477,6.168641998825232e-05,-0.13719326711161278,1.9174956624481037,
1.959690896155719e-05,-0.0013140367199811303,0.024827327735280496,6.625427389812625e-05,-0.13979049948928118,0.137851281189284,
2.2207111195770842e-05,-0.08461123488186327,0.024550446476464437,7.098526544763845e-05,-0.14248049016615197,-1.5224114126906712,
2.4980451069622847e-05,-0.06886950500042656,0.02309025402503501,7.587939463678908e-05,-0.14526323914222525,0.8352546033290942,
2.7916928583113205e-05,-0.07574554246181388,0.02215885747613366,8.0936661465578e-05,-0.14813874641750094,0.2099252978900678,
3.101654373624192e-05,-0.12931607556825606,0.023142397454629707,8.615706593400533e-05,-0.1511070119919791,-0.14645475470330588,
3.4279296529008984e-05,-0.11643852351054444,0.02260364187633925,9.154060804207099e-05,-0.1541680358656597,-0.383914431955105,
3.770518696141441e-05,-0.05301278528889871,0.02072458325139063,9.7087287789775e-05,-0.1573218180385427,0.12466472535954783,
4.129421503345817e-05,-0.09871899627780016,0.02103522173720951,0.00010279710517711737,-0.16056835851062817,-0.18367686081370696,
4.504638074514029e-05,-0.11762696170774437,0.020660391629998803,0.00010867006020409808,-0.16390765728191609,0.10043112975632057,
4.896168409646078e-05,-0.14493028465487595,0.020765225285861912,0.00011470615287071715,-0.16733971435240644,-0.3797091550437026,
5.30401250874196e-05,-0.1576840526846201,0.020687050383638644,0.00012090538317697457,-0.17086452972209923,1.0856908331310617,
5.72817037180168e-05,-0.11585637748223851,0.019727759363669172,0.00012726775112287036,-0.17448210339099446,0.703571149782785,
6.168641998825232e-05,-0.10122269310219695,0.01875914230934505,0.00013379325670840448,-0.17819243535909213,0.020536824515440356,
6.625427389812625e-05,-0.1371714034005033,0.018999432331583486,0.00014048189993357696,-0.18199552562639226,0.12397987166800355,
7.098526544763845e-05,-0.17227826536562774,0.019572748175088847,0.00014733368079838783,-0.18589137419289486,-0.8501290196546635,
7.587939463678908e-05,-0.1299668400652966,0.018313456778282243,0.000154348599302837,-0.18987998105859982,1.3960843419388118,
8.0936661465578e-05,-0.14426310176570167,0.018462018111932536,0.00016152665544692457,-0.1939613462235073,0.39546771932619207,
8.615706593400533e-05,-0.1537570352914939,0.018094484572271693,0.00016886784923065052,-0.1981354696876172,-0.0076184209224566275,
9.154060804207099e-05,-0.1610039427786385,0.017805808648991343,0.00017637218065401472,-0.20240235145092952,-2.1049798255572605,
9.7087287789775e-05,-0.1550597125225395,0.018145513973411635,0.00018403964971701732,-0.2067619915134443,0.07412613332087337,
0.00010279710517711737,-0.16376366556487287,0.017396350526076985,0.00019187025641965834,-0.21121438987516156,-1.9122221552883176,
0.00010867006020409808,-0.1621912316068738,0.017090574199522746,0.00019986400076193764,-0.2157595465360812,1.148548989380697,
0.00011470615287071715,-0.1739417173828285,0.01738699987273731,0.00020802088274385526,-0.22039746149620326,1.0724916770685589,
0.00012090538317697457,-0.15266026836316565,0.016767445025241367,0.00021634090236541127,-0.2251281347555278,0.8568916244441024,
0.00012726775112287036,-0.1625653168874692,0.01693757128501411,0.0002248240596266057,-0.22995156631405483,0.21709276275595904,
0.00013379325670840448,-0.1778535236410099,0.01650263495349163,0.0002334703545274384,-0.23486775617178424,-2.0401623272676677,
0.00014048189993357696,-0.17994625226934755,0.01652908112804241,0.00024227978706790944,-0.23987670432871605,-1.2665753026251494,
0.00014733368079838783,-0.20007252084026705,0.016681169939514365,0.00025125235724801886,-0.2449784107848504,-0.05220194067687503,
0.000154348599302837,-0.16905182596427645,0.01491898051474331,0.00026038806506776673,-0.2501728755401872,0.3325117338980254,
0.00016152665544692457,-0.1880661554781041,0.014906882299894366,0.00026968691052715275,-0.2554600985947263,-0.6271443272078044,
0.00016886784923065052,-0.19824522085156507,0.014406025220313513,0.00027914889362617724,-0.2608400799484679,-0.3726767199850526,
0.00017637218065401472,-0.23351544665074822,0.014780709450068952,0.0002887740143648402,-0.26631281960141207,-0.5429770212773377,
0.00018403964971701732,-0.20572666132316134,0.013967141464148323,0.00029856227274314143,-0.2718783175535586,2.3259378036515668,
0.00019187025641965834,-0.2382639832938415,0.014145633311419038,0.00030851366876108086,-0.2775365738049075,1.289740379116697,
