q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.99296235632785e-06,-3.710803155778761,0.10100276835614631,4.1294214993306254e-05,-3.593705617214022,-0.08447114227570411,
1.0787476417895772e-05,-3.610055338468316,0.049520201585266745,4.50463807609992e-05,-3.59539968817355,0.9787136613433667,
1.2745128124020803e-05,-3.5893201111672624,0.04131977634176413,4.896168403330401e-05,-3.597167414330125,0.6124947716206817,
1.486591739759025e-05,-3.5490325623036045,0.032461139649131165,5.3040125084399124e-05,-3.5990087958075363,0.18667279593161773,
1.7149844387117442e-05,-3.5881772953723434,0.02715958641482916,5.7281703780051356e-05,-3.600923832545179,-0.7667546924029919,
1.9596908932664953e-05,-3.568388369423396,0.022755494096220946,6.168641996317928e-05,-3.6029125244721314,0.5592440604136794,
2.220711120559431e-05,-3.5404677007538465,0.020321907380428834,6.625427394223368e-05,-3.604974871727657,-0.8175159237394564,
2.4980451023119878e-05,-3.556064844316858,0.01953209290740257,7.098526539733966e-05,-3.6071108741673354,-0.30250098642406315,
2.7916928579451394e-05,-3.566178723940761,0.018848975518760653,7.587939465979619e-05,-3.6093205319407446,0.528196194460097,
3.101654378034003e-05,-3.5987056026888675,0.019244909660467026,8.093666138688024e-05,-3.611603844893149,0.44902509401631086,
3.427929650868871e-05,-3.546758831266065,0.018223582216827027,8.615706593273896e-05,-3.6139608131844416,0.22064087467639953,
3.77051869929795e-05,-3.597020918932548,0.01862401754840827,9.154060812315479e-05,-3.6163914367359653,0.3637955510843897,
4.1294214993306254e-05,-3.5952344490347388,0.01809886523999869,9.708728776106195e-05,-3.618895715458747,0.24073731561678272,
4.50463807609992e-05,-3.5785718491065324,0.0171938328151261,0.00010279710462654649,-3.621473649253497,-1.9428259505768029,
4.896168403330401e-05,-3.586857073434293,0.01683335331753207,0.0001086700605617449,-3.6241252389519243,0.3709377749974745,
5.3040125084399124e-05,-3.595863708147301,0.016848130679885363,0.00011470615204517763,-3.626850482964111,1.3875241112277434,
5.7281703780051356e-05,-3.6139534303699623,0.01699317650596822,0.00012090538330376256,-3.6296493831984744,0.9893148671423335,
6.168641996317928e-05,-3.5939273784212356,0.016066591827992638,0.0001272677499963408,-3.632521937695018,1.3522570615353404,
6.625427394223368e-05,-3.6181371873116634,0.01610037823336788,0.00013379325657831225,-3.6354681484653173,1.2549849556974135,
7.098526539733966e-05,-3.6119426021592527,0.01597260243357961,0.0001404819008505372,-3.6384880145164793,-0.21768672878233342,
