q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.99296235632785e-06,-3.5002339755311347,0.10005995100654584,2.220711120559431e-05,-3.4376123176732403,-0.11733132560925952,
1.0787476417895772e-05,-3.4270156871821364,0.051214509707024826,2.4980451023119878e-05,-3.43901534326375,-1.119635122702397,
1.2745128124020803e-05,-3.4626340050626627,0.044704219832269694,2.7916928579451394e-05,-3.4405008998231934,1.343970055722102,
1.486591739759025e-05,-3.412851788197904,0.034934951089076016,3.101654378034003e-05,-3.44206898730389,1.510921645696644,
1.7149844387117442e-05,-3.439417691625618,0.02874591588550555,3.427929650868871e-05,-3.443719605646601,-0.6037333553291079,
1.9596908932664953e-05,-3.449576037212874,0.02469896217015381,3.77051869929795e-05,-3.4454527549669147,-0.9205969466964633,
2.220711120559431e-05,-3.4402447548796715,0.02243592828055036,4.1294214993306254e-05,-3.4472684351434633,-0.7337155411988021,
2.4980451023119878e-05,-3.46348074198748,0.021851224767475613,4.50463807609992e-05,-3.4491666463033943,0.6548634993704708,
2.7916928579451394e-05,-3.4135786319873174,0.020031895592652147,4.896168403330401e-05,-3.4511473883137804,-1.5226341424060652,
3.101654378034003e-05,-3.412038360294331,0.01987570109614298,5.3040125084399124e-05,-3.4532106613133284,0.7836769290326414,
3.427929650868871e-05,-3.4560926226461564,0.02049417493722952,5.7281703780051356e-05,-3.4553564652341295,0.09025664853939984,
3.77051869929795e-05,-3.4638920070208896,0.020029668923130413,6.168641996317928e-05,-3.457584799996717,-0.9888634735996825,
4.1294214993306254e-05,-3.4615873360151532,0.019515602529414356,6.625427394223368e-05,-3.4598956657571356,0.7312314375513281,
4.50463807609992e-05,-3.437048314906672,0.018505125737457735,7.098526539733966e-05,-3.4622890623535607,2.0222064996411016,
4.896168403330401e-05,-3.479746753167391,0.01878282120248401,7.587939465979619e-05,-3.464764989953596,2.44636983883777,
5.3040125084399124e-05,-3.43910075201261,0.018004752695904548,8.093666138688024e-05,-3.467323448383859,0.3054037974100083,
5.7281703780051356e-05,-3.4537306834886206,0.018012875193335772,8.615706593273896e-05,-3.4699644378235117,-0.07215555242812154,
6.168641996317928e-05,-3.4750961366263966,0.017708548345844313,9.154060812315479e-05,-3.4726879581844172,1.131282403173644,
6.625427394223368e-05,-3.447463967984398,0.01700104390255382,9.708728776106195e-05,-3.4754940093668814,-1.5900568255013998,
7.098526539733966e-05,-3.4285015735089246,0.016708228784069617,0.00010279710462654649,-3.47838259125965,-1.848734377048425,
7.587939465979619e-05,-3.42506192921803,0.01622937795637165,0.0001086700605617449,-3.4813537047946554,1.6155408306908818,
8.093666138688024e-05,-3.4622433369145575,0.016634080886955074,0.00011470615204517763,-3.4844073481903894,0.36476794394579504,
8.615706593273896e-05,-3.4711364531551783,0.01624289874066266,0.00012090538330376256,-3.4875435235852397,1.363101112145601,
9.154060812315479e-05,-3.454869742733315,0.015750457534843696,0.0001272677499963408,-3.4907622287830247,0.6216530328187513,
9.708728776106195e-05,-3.502108845710566,0.01673829256718034,0.00013379325657831225,-3.49406346603772,-0.07901566755539575,
0.00010279710462654649,-3.508003321442301,0.01602216659698936,0.0001404819008505372,-3.497447234236786,1.5657613294036596,
0.0001086700605617449,-3.4569690490090554,0.01509380346343334,0.00014733368038539395,-3.5009135321520963,-1.1889940762610707,
0.00011470615204517763,-3.478760885602559,0.015479601981333574,0.00015434859998100542,-3.5044623622110076,-1.4527661914415406,
0.00012090538330376256,-3.466965826846315,0.015096236482805097,0.00016152665472500771,-3.5080937219283683,1.485597802614972,
0.0001272677499963408,-3.481231553872119,0.015331180590708067,0.00016886784964400566,-3.5118076138471244,-0.786568955998313,
0.00013379325657831225,-3.4952362134719364,0.014841960721195787,0.00017637217959715344,-3.515604035366536,0.568729293248586,
0.0001404819008505372,-3.474549505541168,0.014624022362551838,0.00018403964983953797,-3.5194829891451374,0.4727999853984848,
0.00014733368038539395,-3.5187540219479048,0.015004691908903295,0.000191870257772176,-3.52344447386811,-0.2738098356397598,
0.00015434859998100542,-3.524674771297043,0.013913050293371284,0.00019986400056760226,-3.527488488105046,-0.7701818928668025,
0.00016152665472500771,-3.4883922005671337,0.013261679121062023,0.00020802088382362684,-3.531615034687864,-0.8965447181856058,
0.00016886784964400566,-3.5220606192736863,0.013035100544425662,0.00021634090182819855,-3.5358241107268507,1.1715563791706165,
0.00017637217959715344,-3.5083112735861315,0.01282290514481556,0.00022482406040760965,-3.5401157191695134,0.9613178289563244,
0.00018403964983953797,-3.5135800416322707,0.01248508395763077,0.00023347035362132688,-3.5444898570105514,-0.23327776453957313,
0.000191870257772176,-3.5268408663617885,0.012404201937241194,0.00024227978752412447,-3.548946527313059,0.16383437666943707,
0.00019986400056760226,-3.5369379636065403,0.012269147832495771,0.00025125235594698726,-3.5534857269561475,-0.04903543514360625,
0.00020802088382362684,-3.542532886737973,0.012177699370315742,0.0002603880651731714,-3.5581074591185002,0.8530197873209806,
0.00021634090182819855,-3.522003238191554,0.01179701871887813,0.0002696869120896091,-3.5628117222252245,-1.686431986507513,
0.00022482406040760965,-3.5289552832926905,0.011609517207164965,0.00027914889335475026,-3.5675985145858378,-1.2047475777763264,
0.00023347035362132688,-3.5472133189087223,0.011674759930704184,0.00028877401559457446,-3.5724678395524068,-2.1856370986320393,
0.00024227978752412447,-3.547079603597931,0.011395189172629596,0.0002985622720688612,-3.5774196937150706,0.029003405869089602,
0.00025125235594698726,-3.5540451176894665,0.011407887615981497,0.00030851366963207186,-3.582454080541485,0.28150043802599134,
0.0002603880651731714,-3.548591879472842,0.011155168716007155,0.0003186282013155041,-3.5875709965061997,0.6264504366181087,
0.0002696869120896091,-3.5819073505617687,0.011323094254212986,0.0003289058742021013,-3.5927704451924587,-1.3531349589914075,
