q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.99296235632785e-06,-3.4714549582658702,0.09879215099988962,1.7149844387117442e-05,-3.4446422566599124,-0.0119448681540172,
1.0787476417895772e-05,-3.5472453939410404,0.05709771162794082,1.9596908932664953e-05,-3.4456678836978716,0.1439525431518567,
1.2745128124020803e-05,-3.461898417773088,0.04514992560539666,2.220711120559431e-05,-3.44676188590984,-0.3452623901575118,
1.486591739759025e-05,-3.4467438941621715,0.03626426897377426,2.4980451023119878e-05,-3.447924263219208,0.12506902032006256,
1.7149844387117442e-05,-3.4449912848063247,0.029219924566087605,2.7916928579451394e-05,-3.449155015707374,0.8661448906553043,
1.9596908932664953e-05,-3.4420981449095853,0.02479802516945124,3.101654378034003e-05,-3.4504541433348344,-0.28453490233520606,
2.220711120559431e-05,-3.4546920520376476,0.022968520041206024,3.427929650868871e-05,-3.4518216460525126,-0.11173630048171358,
2.4980451023119878e-05,-3.44520322989484,0.02175625360624867,3.77051869929795e-05,-3.4532575239561702,-1.2023931518723145,
2.7916928579451394e-05,-3.4313303609217796,0.020579299119467816,4.1294214993306254e-05,-3.454761776945257,-0.8706901231541891,
3.101654378034003e-05,-3.456405071519572,0.020914580727699843,4.50463807609992e-05,-3.4563344051251117,-0.20462347020581012,
3.427929650868871e-05,-3.4541459695028367,0.020801865108326763,4.896168403330401e-05,-3.457975408385607,-1.0616532268106993,
3.77051869929795e-05,-3.47803579083789,0.020607458420015247,5.3040125084399124e-05,-3.4596847868416583,-1.3369058539383754,
4.1294214993306254e-05,-3.472208771487225,0.02003812157506041,5.7281703780051356e-05,-3.461462540437005,1.906717426174912,
4.50463807609992e-05,-3.460260972022433,0.019189230313473162,6.168641996317928e-05,-3.463308669105811,1.3191565151866518,
4.896168403330401e-05,-3.4782315629929625,0.01907982201326409,6.625427394223368e-05,-3.465223172977354,1.498264376452876,
5.3040125084399124e-05,-3.4850415171153224,0.0189667284341422,7.098526539733966e-05,-3.4672060519175685,0.9198159773667058,
5.7281703780051356e-05,-3.427230051252975,0.0179536247553494,7.587939465979619e-05,-3.469257306065309,0.5053114565045397,
6.168641996317928e-05,-3.4402153544086618,0.017506121852327347,8.093666138688024e-05,-3.4713769352769317,0.5957651803437544,
6.625427394223368e-05,-3.439454035110365,0.017199326281785766,8.615706593273896e-05,-3.473564939700869,0.21835704210965837,
