q**2_data,ln(I(q))_data,error_data,q**2_fit,ln(I(q))_fit,normalized_residual,
8.992962385064225e-06,-3.257366558216117,0.09889291836572622,1.959690896155719e-05,-3.3606617451518046,-0.680569666463021,
1.0787476421086113e-05,-3.3214715939565047,0.057802924572863956,2.2207111195770842e-05,-3.3616762319734246,-0.9747973240524442,
1.2745128096746354e-05,-3.208899253414458,0.04453072871063259,2.4980451069622847e-05,-3.3627541242213956,-0.8429238901932204,
1.4865917412044946e-05,-3.2802270656151613,0.038653088056762444,2.7916928583113205e-05,-3.363895421895718,-0.17808134850582544,
1.7149844366981893e-05,-3.318795524053837,0.0319034282326631,3.101654373624192e-05,-3.365100124996392,0.4916175424850062,
1.959690896155719e-05,-3.3800953087842665,0.02855484837204066,3.4279296529008984e-05,-3.3663682335234166,1.0626089724598977,
2.2207111195770842e-05,-3.38743340340862,0.026423104372216826,3.770518696141441e-05,-3.367699747476793,0.9871181249299934,
2.4980451069622847e-05,-3.3840572219781704,0.025272860343169907,4.129421503345817e-05,-3.3690946668565203,-1.7958173920940936,
2.7916928583113205e-05,-3.368155933440375,0.023924524271655635,4.504638074514029e-05,-3.370552991662599,-0.3726336548283969,
3.101654373624192e-05,-3.3535036881084515,0.023588330126144978,4.896168409646078e-05,-3.372074721895029,0.2262452204347511,
3.4279296529008984e-05,-3.3416594940137925,0.023252899373157374,5.30401250874196e-05,-3.37365985755381,0.6110866287927,
3.770518696141441e-05,-3.345333167366011,0.022658463608261886,5.72817037180168e-05,-3.3753083986389427,0.5464243804672517,
4.129421503345817e-05,-3.4110691507191038,0.023373469957119235,6.168641998825232e-05,-3.3770203451504264,-0.9593193495053827,
4.504638074514029e-05,-3.3787585904447788,0.022020552024369432,6.625427389812625e-05,-3.3787956970882616,-0.037319949511305614,
4.896168409646078e-05,-3.36722356196608,0.021442043812581683,7.098526544763845e-05,-3.380634454452448,-1.195603352962837,
5.30401250874196e-05,-3.3607761417764217,0.0210832886375575,7.587939463678908e-05,-3.382536617242985,0.47136203836394686,
5.72817037180168e-05,-3.3638530161786035,0.020964259410503578,8.0936661465578e-05,-3.3845021854598736,0.07230455840162656,
6.168641998825232e-05,-3.396973068119758,0.020798833026373278,8.615706593400533e-05,-3.3865311591031135,0.08698985381620346,
6.625427389812625e-05,-3.3795476768247563,0.020149537883671704,9.154060804207099e-05,-3.388623538172705,0.1359687309999817,
7.098526544763845e-05,-3.4051414624259366,0.02049760726478204,9.7087287789775e-05,-3.3907793226686476,1.151770450405229,
7.587939463678908e-05,-3.373349406622865,0.019490773274844598,0.00010279710517711737,-3.392998512590941,0.7070151546436387,
8.0936661465578e-05,-3.3830908159038384,0.01951978668060585,0.00010867006020409808,-3.395281107939586,0.6007475094580585,
8.615706593400533e-05,-3.3848799683332955,0.018981417916930067,0.00011470615287071715,-3.397627108714582,1.7174424196091977,
9.154060804207099e-05,-3.38608475508267,0.018671815728244976,0.00012090538317697457,-3.4000365149159295,1.3372327114133657,
9.7087287789775e-05,-3.369036145055193,0.01887804779659395,0.00012726775112287036,-3.4025093265436284,1.3653345878229695,
0.00010279710517711737,-3.380206490843361,0.018092995126855464,0.00013379325670840448,-3.4050455435976783,1.6316012496696561,
0.00010867006020409808,-3.3845656709839815,0.017836839582191392,0.00014048189993357696,-3.4076451660780793,-1.3771367251914302,
0.00011470615287071715,-3.367153455801662,0.017743624219934324,0.00014733368079838783,-3.410308193984832,-0.5562021490467352,
0.00012090538317697457,-3.3765385422153287,0.0175720893603964,0.000154348599302837,-3.4130346273179355,0.30124924517614843,
0.00012726775112287036,-3.3783682131258894,0.017681463308002788,0.00016152665544692457,-3.4158244660773907,0.8038975028563723,
0.00013379325670840448,-3.377433478565391,0.0169232924024041,0.00016886784923065052,-3.418677710263197,0.29652272696913873,
0.00014048189993357696,-3.4320501352705706,0.017721529566426173,0.00017637218065401472,-3.421594359875354,0.36559559100037176,
0.00014733368079838783,-3.419962350828864,0.01735728073071696,0.00018403964971701732,-3.4245744149138626,0.792518348379688,
0.000154348599302837,-3.4082509882864147,0.015879339477593284,0.00019187025641965834,-3.4276178753787225,-0.30676474631839534,
0.00016152665544692457,-3.403342266097055,0.015527103811100966,0.00019986400076193764,-3.430724741269934,-1.5553534420315362,
0.00016886784923065052,-3.414236028131631,0.014979230013718625,0.00020802088274385526,-3.4338950125874965,0.09807277345800185,
0.00017637218065401472,-3.416146493023992,0.014901347241237558,0.00021634090236541127,-3.43712868933141,0.7670427800643601,
0.00018403964971701732,-3.4131477315567333,0.014418194077766447,0.0002248240596266057,-3.440425771501675,1.5033651747688488,
0.00019187025641965834,-3.4320316937581725,0.014388284287624179,0.0002334703545274384,-3.443786259098291,-0.20421613122543844,
0.00019986400076193764,-3.4530050285565603,0.014324903063527981,0.00024227978706790944,-3.4472101521212584,-0.3921841004600088,
0.00020802088274385526,-3.432527773636398,0.013941065424075935,0.00025125235724801886,-3.450697450570577,-1.276839398928692,
0.00021634090236541127,-3.426635245192374,0.013680389688506822,0.00026038806506776673,-3.454248154446247,0.23763506481920077,
0.0002248240596266057,-3.420376488463788,0.013336269440303725,0.00026968691052715275,-3.457862263748268,-1.8724682788029379,
0.0002334703545274384,-3.4465386398513203,0.01347778325107326,0.00027914889362617724,-3.4615397784766406,-1.058213212657045,
0.00024227978706790944,-3.4523875229840364,0.013201378782835102,0.0002887740143648402,-3.4652806986313642,-0.07437611548868542,
0.00025125235724801886,-3.4676885487868665,0.013307153766202204,0.00029856227274314143,-3.4690850242124394,0.05108998160775353,
0.00026038806506776673,-3.4511776215365035,0.012921211404889754,0.00030851366876108086,-3.472952755219865,-1.756219525541044,
0.00026968691052715275,-3.48232566356973,0.013064787317572837,0.00031862820241865877,-3.476883891653643,-0.24781368829282546,
0.00027914889362617724,-3.4751399382449426,0.012852003363437154,0.00032890587371587514,-3.4808784335137712,-0.7745645603445046,
0.0002887740143648402,-3.4662129729470874,0.012534592719688408,0.00033934668265272973,-3.484936380800251,-0.4579252299802693,
0.00029856227274314143,-3.4684482513708224,0.012463751631501232,0.00034995062922922257,-3.4890577335130826,0.06933410114668935,
0.00030851366876108086,-3.4950636016245844,0.012590024244211451,0.000360717713445354,-3.4932424916522646,-0.3818593880111666,
0.00031862820241865877,-3.479915651925737,0.012234030706615929,0.0003716479353011237,-3.4974906552177987,-1.7316695657672596,
0.00032890587371587514,-3.490435334184708,0.012338417170398552,0.00038274129479653167,-3.5018022242096833,-0.16942944581912797,
0.00033934668265272973,-3.4904606279080723,0.012063644337874118,0.0003939977919315781,-3.5061771986279195,0.805666497881583,
0.00034995062922922257,-3.4882264966095264,0.011988861033872691,0.0004054174267062628,-3.510615578472507,-0.8061809065648756,
0.000360717713445354,-3.497852602522527,0.01207279699020388,0.00041700019912058585,-3.5151173637434456,1.2544271624885173,
0.0003716479353011237,-3.518145443231497,0.011927672820505235,0.0004287461091745473,-3.5196825544407355,1.0074533627160898,
0.00038274129479653167,-3.503810755901533,0.011854678991241277,0.0004406551568681471,-3.5243111505643765,-0.35987045412851104,
0.0003939977919315781,-3.496887840616583,0.01153002890868848,0.0004527273422013852,-3.529003152114369,0.8263820814413393,
0.0004054174267062628,-3.520090479608683,0.011752822547669524,0.0004649626651742617,-3.5337585590907126,0.8615039670677157,
0.00041700019912058585,-3.500682610912174,0.011507047410099218,0.0004773611257867766,-3.5385773714934077,-0.9230998607441951,
0.0004287461091745473,-3.508281792695368,0.011316416389371019,0.0004899227240389298,-3.5434595893224534,0.14752228628882005,
0.0004406551568681471,-3.5284515167405175,0.011505157282688335,0.0005026474599307213,-3.548405212577851,-0.3621794946735375,
0.0004527273422013852,-3.519698099578435,0.011259988260762748,0.0005155353334621512,-3.5534142412595995,0.2001987696595218,
