,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,C01,C02,C03,C04,C05,C06
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,NaCl,NaCl,NaCl,NaCl,NaCl,NaCl,KCl,KCl,KCl,KCl,KCl,KCl
Protein,Gain,conc,0,0,0,0,0,0,0.25,0.5,0.75,1,1.25,1.5,0.25,0.5,0.75,1,1.25,1.5
fGS16del (GS0),1020,493,15180,15497,14923,15805,16146,9163,15830,17561,15950,13044,14102,13559,16924,17024,15126,13965,15105,13678
fGS16del (GS0),1020,494,15670,15897,15366,16226,16527,9462,16215,17961,16391,13444,14481,13921,17258,17491,15538,14338,15458,14060
fGS16del (GS0),1020,495,16244,16426,15912,16848,17071,9808,16669,18439,16823,13799,14921,14352,17739,17948,15945,14727,15934,14539
fGS16del (GS0),1020,496,16745,16931,16415,17320,17623,10113,17075,18786,17192,14163,15309,14768,18180,18384,16313,15078,16319,14928
fGS16del (GS0),1020,497,17573,17852,17278,18282,18429,10691,17762,19558,17899,14756,15998,15421,18876,19031,16934,15729,17027,15523
fGS16del (GS0),1020,498,18406,18806,18108,19117,19223,11215,18517,20240,18594,15384,16713,16133,19674,19817,17670,16370,17751,16244
fGS16del (GS0),1020,499,19452,19797,19173,20214,20284,11874,19398,21209,19462,16127,17571,16988,20619,20673,18427,17178,18642,17111
fGS16del (GS0),1020,500,20596,20927,20227,21302,21400,12523,20340,22246,20403,16962,18492,17869,21549,21638,19324,17919,19535,17973
fGS16del (GS0),1020,501,21802,22089,21443,22560,22607,13296,21376,23332,21439,17864,19576,18907,22682,22679,20231,18856,20619,19070
fGS16del (GS0),1020,502,23819,24217,23337,24620,24595,14527,23095,25128,23177,19364,21249,20628,24399,24421,21830,20440,22262,20712
fGS16del (GS0),1020,503,25278,25546,24725,26086,25981,15374,24178,26350,24299,20390,22370,21810,25526,25568,22845,21492,23428,21837
fGS16del (GS0),1020,504,27077,27544,26708,28148,27875,16585,25825,28091,26006,21804,24103,23491,27332,27289,24367,22890,25137,23540
fGS16del (GS0),1020,505,29554,29932,28958,30567,30348,18132,28078,30302,28127,23699,26241,25657,29401,29422,26253,24799,27327,25639
fGS16del (GS0),1020,506,31487,31975,30891,32584,32164,19331,29647,31947,29787,25190,27984,27332,31066,31135,27854,26334,28909,27263
fGS16del (GS0),1020,507,33784,34331,33251,35040,34584,20734,31714,34214,31900,27107,30138,29380,33190,33227,29693,28253,31099,29354
fGS16del (GS0),1020,508,36439,36854,35684,37721,37171,22203,33827,36644,34121,29023,32312,31674,35438,35464,31770,30220,33278,31560
fGS16del (GS0),1020,509,38703,39187,38105,40154,39551,23757,36003,38754,36331,30943,34486,33878,37494,37523,33709,32174,35494,33732
fGS16del (GS0),1020,510,40956,41573,40203,42536,41862,25112,37988,40979,38361,32729,36592,35839,39645,39685,35538,33955,37489,35740
fGS16del (GS0),1020,511,43064,43670,42283,44668,44020,26444,40089,43288,40664,34621,38671,37943,41742,41670,37552,35918,39733,37932
fGS16del (GS0),1020,512,45388,46030,44719,47131,46357,27857,41933,45290,42571,36423,40799,40048,43674,43677,39279,37737,41722,39988
fGS16del (GS0),1020,513,47069,47772,46291,49000,48113,28952,43565,47178,44322,37907,42562,41802,45257,45324,40877,39326,43622,41623
fGS16del (GS0),1020,514,48224,49047,47590,50331,49325,29636,44639,48219,45603,38965,43627,42998,46566,46559,41955,40383,44742,42899
fGS16del (GS0),1020,515,49579,50470,48777,51705,50712,30386,45952,49639,46863,40201,45040,44169,47633,47892,43202,41467,46131,44063
fGS16del (GS0),1020,516,50343,50992,49513,52388,51349,30739,46532,50417,47559,40822,45865,44971,48352,48584,43772,42076,46874,44902
fGS16del (GS0),1020,517,50027,50789,49325,52212,51185,30587,46393,50450,47541,40806,45813,44900,48339,48593,43645,42172,46787,44937
fGS16del (GS0),1020,518,50336,51247,49669,52522,51397,30819,46745,50747,47961,41170,46349,45206,48464,48956,44004,42450,47184,45343
fGS16del (GS0),1020,519,49258,49845,48396,51389,50179,30048,45812,49679,46968,40331,45095,44274,47588,47829,43169,41467,46207,44329
fGS16del (GS0),1020,520,48538,49220,47864,50660,49595,29614,45314,49229,46482,39766,44775,43800,47020,47399,42609,41077,45775,43995
fGS16del (GS0),1020,521,46908,47442,46117,48912,47856,28567,43702,47551,44925,38487,43249,42300,45335,45763,41190,39747,44176,42431
fGS16del (GS0),1020,522,44978,45751,44366,46881,46038,27484,42117,45812,43326,37132,41702,40717,43810,44087,39698,38354,42673,40939
fGS16del (GS0),1020,523,43490,44099,42865,45433,44508,26509,40823,44500,41973,35917,40402,39362,42386,42700,38532,37177,41263,39524
fGS16del (GS0),1020,524,41019,41612,40353,42744,41900,24981,38554,41990,39615,33936,38092,37190,40055,40319,36412,35184,38930,37334
fGS16del (GS0),1020,525,39198,39700,38671,40984,40122,23921,36896,40124,37897,32365,36425,35561,38366,38554,34695,33490,37090,35700
fGS16del (GS0),1020,526,37131,37530,36581,38837,38108,22692,35063,38107,35920,30736,34480,33703,36434,36579,33035,31735,35297,33787
fGS16del (GS0),1020,527,35132,35571,34539,36739,35957,21444,33233,36003,34047,29139,32702,31874,34454,34687,31277,30089,33387,32011
fGS16del (GS0),1020,528,33791,34239,33243,35311,34666,20753,31999,34759,32777,27982,31433,30628,33235,33479,30151,28955,32195,30770
fGS16del (GS0),1020,529,32409,32749,31878,33824,33320,19797,30481,33285,31413,26790,30042,29293,31767,32011,28830,27618,30851,29419
fGS16del (GS0),1020,530,31278,31623,30803,32563,32047,19120,29657,32277,30410,25847,29050,28305,30695,30970,27868,26727,29811,28581
fGS16del (GS0),1020,531,30006,30460,29633,31359,30829,18407,28553,31043,29253,24923,27924,27303,29625,29841,26850,25807,28667,27448
fGS16del (GS0),1020,532,28809,29275,28460,30101,29621,17704,27397,29836,28095,23917,26877,26129,28478,28730,25719,24752,27492,26367
fGS16del (GS0),1020,533,27685,28088,27362,28987,28521,17004,26411,28663,26970,23002,25739,25108,27416,27597,24834,23835,26522,25317
fGS16del (GS0),1020,534,26507,26845,26156,27691,27188,16278,25200,27370,25783,21957,24669,23977,26215,26394,23696,22807,25281,24190
fGS16del (GS0),1020,535,25635,26020,25366,26892,26386,15761,24398,26542,24991,21341,23864,23233,25389,25501,22971,21978,24445,23448
fGS16del (GS0),1020,536,24945,25377,24621,26093,25656,15310,23723,25878,24300,20705,23182,22585,24693,24863,22383,21449,23822,22707
fGS16del (GS0),1020,537,23807,24184,23564,24958,24570,14633,22736,24712,23247,19769,22058,21490,23581,23724,21318,20461,22657,21679
fGS16del (GS0),1020,538,23010,23477,22857,24169,23717,14133,21942,23822,22445,19120,21390,20854,22840,22937,20598,19792,21933,21009
fGS16del (GS0),1020,539,22215,22502,22022,23285,22891,13648,21217,22990,21571,18405,20568,20024,22028,22132,19884,19073,21140,20184
fGS16del (GS0),1020,540,21580,21883,21348,22530,22126,13236,20581,22381,20932,17841,20004,19431,21407,21515,19331,18502,20517,19597
fGS16del (GS0),1020,541,21222,21555,20944,22220,21793,13072,20208,22020,20587,17501,19623,19109,21060,21142,18994,18159,20177,19265
fGS16del (GS0),1020,542,20306,20659,20117,21289,20946,12516,19395,21048,19804,16812,18797,18286,20182,20273,18158,17435,19357,18499
fGS16del (GS0),1020,543,19844,20156,19615,20670,20432,12194,18850,20453,19231,16340,18313,17848,19623,19756,17718,16959,18804,18013
fGS16del (GS0),1020,544,19211,19533,18953,20033,19770,11817,18241,19820,18560,15823,17696,17281,19009,19187,17126,16420,18233,17378
fGS16del (GS0),1020,545,18637,18932,18411,19484,19187,11513,17748,19218,18026,15346,17184,16715,18471,18547,16634,15908,17683,16851
fGS16del (GS0),1020,546,18143,18424,17921,18954,18610,11197,17228,18701,17494,14907,16729,16280,17928,18021,16144,15503,17146,16398
fGS16del (GS0),1020,547,17455,17687,17180,18203,17847,10749,16505,17910,16815,14368,16027,15703,17226,17295,15523,14865,16487,15737
fGS16del (GS0),1020,548,16840,17048,16552,17545,17250,10344,15957,17315,16288,13822,15514,15130,16575,16662,15010,14420,15966,15200
fGS16del (GS0),1020,549,16399,16614,16216,17152,16846,10140,15559,16896,15837,13495,15105,14778,16190,16270,14614,14005,15532,14845
fGS16del (GS0),1020,550,15798,16080,15599,16544,16196,9798,14973,16259,15280,13031,14598,14243,15597,15692,14074,13501,14949,14348
fGS16del (GS0),1020,551,15250,15483,15048,15880,15592,9354,14441,15701,14725,12468,14110,13744,15067,15114,13544,13003,14422,13803
fGS16del (GS0),1020,552,14805,15027,14670,15480,15206,9178,14063,15237,14294,12192,13636,13298,14572,14683,13157,12636,14058,13414
fGS16del (GS0),1020,553,14372,14611,14272,14989,14757,8906,13628,14748,13887,11858,13243,12994,14237,14205,12782,12257,13645,12997
fGS16del (GS0),1020,554,14154,14417,14007,14877,14486,8776,13422,14574,13695,11671,13113,12760,13992,14047,12597,12169,13417,12845
fGS16del (GS0),1020,555,13745,13929,13564,14321,14100,8513,13019,14097,13286,11285,12673,12397,13500,13612,12211,11696,12997,12469
fGS16del (GS0),1020,556,13375,13559,13221,13980,13739,8280,12663,13734,12963,11048,12330,12063,13214,13221,11928,11425,12719,12216
fGS16del (GS0),1020,557,13027,13236,12896,13593,13345,8066,12363,13399,12603,10748,12041,11735,12880,12865,11584,11145,12387,11838
fGS16del (GS0),1020,558,12566,12774,12406,13113,12902,7770,11923,12926,12116,10390,11619,11337,12400,12416,11166,10748,11922,11398
fGS16del (GS0),1020,559,12121,12401,12072,12748,12478,7551,11620,12540,11846,10084,11238,11021,12052,12116,10858,10431,11589,11110
fGS16del (GS0),1020,560,11623,11814,11563,12170,11980,7203,11056,12016,11293,9638,10758,10576,11506,11549,10396,10008,11035,10619
fGS16del (GS0),1020,561,11173,11391,11133,11718,11487,6938,10668,11552,10851,9274,10410,10172,11094,11112,9981,9635,10696,10249
fGS16del (GS0),1020,562,10795,11023,10712,11317,11162,6717,10324,11224,10527,8970,10058,9799,10699,10790,9664,9348,10356,9890
fGS16del (GS0),1020,563,10300,10444,10203,10788,10604,6388,9851,10643,10014,8567,9558,9395,10210,10288,9230,8902,9839,9435
fGS16del (GS0),1020,564,9959,10116,9916,10507,10339,6205,9604,10365,9720,8330,9322,9090,9945,9973,8996,8614,9562,9156
