,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,C02,C03,C04,C05,C06,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S1,1020,502,13197,18931,19202,18713,18258,19123,18460,15343,16500,16703,18527,15369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17460,21634,20946,21184,16244,14562,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,503,13847,19875,20050,19556,19091,20021,19401,16100,17441,17742,19779,16480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18331,22786,22136,22458,17264,15551,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,504,14741,21108,21336,20831,20285,21308,20629,17213,18644,19047,21280,17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19523,24385,23766,24119,18625,16776,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,505,15751,22512,22773,22159,21711,22770,21939,18462,20052,20500,23014,19294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20863,26148,25554,25973,20118,18279,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,506,16700,23913,24091,23526,23009,24130,23246,19586,21374,21970,24664,20888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22094,27799,27201,27747,21546,19575,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,507,17751,25394,25507,24893,24333,25606,24608,20794,22779,23424,26378,22397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23384,29491,29024,29680,23086,20953,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,508,19003,27120,27309,26633,26051,27378,26300,22302,24501,25322,28549,24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25138,31753,31297,32002,24943,22793,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,509,20126,28788,28890,28117,27516,29007,27945,23626,26173,27034,30412,26079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26604,33793,33328,34172,26610,24435,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,510,21071,30040,30258,29512,28893,30444,29246,24831,27445,28449,32222,27593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27881,35458,35147,35955,28033,25726,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,511,21929,31291,31437,30640,30052,31568,30367,25897,28685,29725,33760,28947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28950,36902,36713,37598,29346,26996,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,512,23158,33025,33108,32226,31589,33357,31844,27312,30216,31485,35712,30704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30487,38968,38687,39758,30963,28550,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,513,23885,34106,34290,33272,32635,34289,32939,28248,31393,32640,37057,31902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31514,40359,40158,41152,32070,29725,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,514,24281,34811,34855,33942,33276,35036,33596,28729,32033,33355,37937,32725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32187,41199,41029,42015,32821,30396,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,515,24860,35463,35470,34594,33960,35619,34315,29345,32729,34100,38812,33649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32797,42013,41905,43082,33591,31136,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,516,25063,35813,35907,34966,34083,36042,34728,29571,33152,34586,39334,34066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33211,42563,42393,43585,33920,31505,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,517,24935,35616,35707,34692,34062,35869,34680,29663,33153,34457,39253,33977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32958,42434,42251,43456,33910,31388,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,518,24871,35592,35597,34627,33908,35651,34513,29541,33005,34537,39286,34014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32950,42354,42205,43457,33886,31374,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,519,24348,34735,34769,33778,33100,34974,33785,28991,32337,33662,38458,33275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32305,41440,41358,42549,33013,30794,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,520,23949,34152,34130,33270,32512,34289,33189,28444,31795,33188,37760,32789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31691,40798,40659,41867,32512,30304,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,521,23158,33007,33089,32189,31523,33278,32229,27516,30826,32216,36588,31732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30674,39617,39414,40651,31509,29317,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,522,22284,31913,31862,30920,30299,32043,31015,26534,29632,30947,35303,30516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29563,38056,37938,39082,30294,28238,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,523,21556,30766,30739,29859,29304,30836,29943,25653,28689,29992,34161,29573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28606,36761,36709,37766,29315,27329,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,524,20350,29011,29047,28198,27644,29077,28391,24216,27035,28327,32211,27911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27073,34725,34637,35706,27577,25761,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,525,19418,27659,27801,26984,26423,27756,27120,23114,25946,27032,30773,26620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800,33195,33111,34079,26381,24656,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,526,18387,26236,26319,25502,24962,26293,25699,21900,24518,25539,29153,25173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24506,31487,31286,32214,24976,23212,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,527,17427,24855,24914,24169,23705,24983,24436,20839,23162,24264,27668,23924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23234,29858,29677,30498,23674,22013,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,528,16657,23751,23819,23142,22663,23970,23320,19830,22248,23143,26305,22758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22186,28518,28323,29194,22554,21021,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,529,15984,22792,22928,22258,21778,22927,22394,19121,21362,22228,25341,21936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21330,27384,27282,28071,21668,20238,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,530,15554,22180,22276,21641,21142,22309,21769,18522,20734,21495,24626,21287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20792,26603,26455,27248,21024,19582,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,531,14909,21328,21374,20718,20353,21408,20992,17838,19893,20647,23654,20333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19948,25594,25442,26110,20197,18856,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,532,14436,20578,20622,20048,19621,20691,20208,17228,19136,19947,22792,19638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19255,24725,24536,25313,19523,18145,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,533,13797,19734,19777,19194,18822,19803,19326,16514,18341,19150,21852,18795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18484,23690,23476,24221,18683,17347,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,534,13271,18925,18980,18452,18097,19029,18612,15796,17620,18424,20922,18063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17717,22726,22554,23203,17855,16650,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,535,12875,18392,18406,17870,17619,18439,18080,15323,17115,17802,20294,17517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17201,22006,21890,22462,17368,16172,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,536,12491,17884,17881,17349,17054,17850,17554,14929,16614,17289,19716,16979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16681,21354,21312,21806,16795,15660,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,537,12032,17121,17182,16699,16370,17210,16857,14303,15919,16579,18868,16296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16045,20486,20378,20957,16102,15038,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,538,11648,16568,16654,16181,15812,16599,16311,13805,15395,15976,18207,15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15554,19916,19723,20187,15598,14526,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,539,11265,15968,16082,15595,15263,16037,15716,13370,14832,15466,17503,15155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15009,19157,19010,19505,15042,14013,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,540,10923,15603,15620,15160,14842,15582,15284,13003,14506,14988,17089,14760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14578,18599,18494,18974,14591,13634,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,541,10717,15259,15306,14805,14514,15227,14988,12746,14148,14673,16706,14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14275,18222,18081,18487,14262,13286,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,542,10331,14730,14761,14331,14016,14693,14464,12333,13714,14225,16176,13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13829,17579,17460,17957,13741,12882,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,543,10075,14334,14402,13977,13649,14395,14091,12013,13328,13887,15759,13598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13462,17128,17047,17501,13458,12555,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,544,9778,13848,13910,13444,13189,13898,13657,11580,12856,13403,15264,13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12950,16533,16404,16887,12984,12168,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,545,9467,13435,13530,13134,12872,13488,13262,11290,12515,13040,14846,12811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12599,16083,16026,16399,12672,11815,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,546,9186,13055,13083,12708,12436,13029,12826,10909,12060,12663,14353,12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12241,15581,15433,15894,12210,11417,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,547,8863,12557,12705,12298,12035,12624,12377,10528,11778,12207,13910,11962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11766,15072,14995,15401,11772,11039,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,548,8588,12121,12213,11843,11573,12137,11936,10190,11303,11828,13391,11531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11449,14541,14437,14865,11395,10681,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,549,8266,11731,11798,11441,11193,11728,11513,9821,10930,11358,12953,11198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10985,13995,13892,14277,10982,10339,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,550,8037,11408,11436,11140,10851,11406,11198,9550,10628,11092,12648,10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10703,13628,13556,13971,10685,10042,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,551,7721,11007,11007,10691,10446,10965,10765,9161,10258,10665,12170,10521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10303,13123,13033,13407,10323,9662,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,552,7527,10677,10702,10377,10160,10663,10478,8934,9944,10372,11776,10183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024,12773,12695,13055,10015,9399,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,553,7214,10281,10352,10017,9751,10230,10125,8637,9633,10011,11407,9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9668,12281,12211,12595,9657,9106,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,554,7163,10144,10202,9880,9667,10139,9994,8484,9500,9921,11265,9743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485,12191,12079,12481,9523,8992,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,555,6932,9851,9923,9610,9392,9804,9724,8258,9246,9627,10945,9470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273,11807,11750,12102,9274,8756,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,556,6765,9569,9680,9353,9127,9547,9451,8053,8992,9408,10682,9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9039,11504,11465,11812,9027,8524,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,557,6574,9336,9353,9082,8876,9303,9185,7799,8760,9140,10363,8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8769,11149,11089,11459,8718,8322,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,558,6334,8969,9003,8736,8548,8936,8827,7524,8398,8773,9953,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8396,10739,10674,11026,8403,7961,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,559,6113,8699,8741,8450,8275,8647,8555,7252,8148,8520,9698,8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134,10432,10338,10664,8138,7685,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,560,5846,8296,8312,8068,7887,8239,8180,6966,7743,8157,9238,8010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7790,9936,9887,10203,7784,7361,0,0,0,0,0,0,0,0,0,0,0,0
