Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
25,1.16988602E-02,3.38095501E-02,9.17929481E-06,2.48418728E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0026.tif
26,1.17096612E-02,3.38440575E-02,1.99803925E-05,5.93481418E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0027.tif
27,1.16976712E-02,3.38051878E-02,7.99036999E-06,2.04786938E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0028.tif
28,1.16936346E-02,3.37977111E-02,3.95380363E-06,1.30038552E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0029.tif
29,1.16858740E-02,3.37697901E-02,-3.80686648E-06,-1.49195203E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0030.tif
30,1.16869427E-02,3.37732621E-02,-2.73813212E-06,-1.14475715E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0031.tif
31,1.16845075E-02,3.37742791E-02,-5.17336602E-06,-1.04302089E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0032.tif
32,1.16933652E-02,3.37975621E-02,3.68439332E-06,1.28537968E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0033.tif
33,1.16920558E-02,3.37904692E-02,2.37489610E-06,5.76094635E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0034.tif
34,1.17003128E-02,3.38216051E-02,1.06319564E-05,3.68990331E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0035.tif
35,1.16977287E-02,3.38095948E-02,8.04784577E-06,2.48879151E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0036.tif
36,1.16970166E-02,3.38055789E-02,7.33572113E-06,2.08716538E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0037.tif
37,1.16905811E-02,3.37913558E-02,9.00283032E-07,6.64760228E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0038.tif
38,1.17064973E-02,3.38347815E-02,1.68164964E-05,5.00737078E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0039.tif
39,1.17055144E-02,3.38277034E-02,1.58335523E-05,4.29938918E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0040.tif
40,1.17039899E-02,3.38197201E-02,1.43090132E-05,3.50103437E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0041.tif
41,1.16893402E-02,3.37814614E-02,-3.40709487E-07,-3.24813072E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0042.tif
42,1.17022229E-02,3.38231288E-02,1.25420973E-05,3.84188061E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0043.tif
43,1.16966063E-02,3.38065140E-02,6.92544351E-06,2.18062542E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0044.tif
44,1.16757357E-02,3.37426104E-02,-1.39451878E-05,-4.20958495E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0045.tif
45,1.16988376E-02,3.38065773E-02,9.15671986E-06,2.18695423E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0046.tif
46,1.16937395E-02,3.37920934E-02,4.05869764E-06,7.38709105E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0047.tif
47,1.16942556E-02,3.37897018E-02,4.57472308E-06,4.99390080E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0048.tif
