2.600000000000000000e+02,-2.142191176470588376e-01
2.598999999999999773e+02,-2.276970588235293913e-01
2.598000000000000114e+02,-2.200897058823529928e-01
2.596999999999999886e+02,-1.888529411764706678e-01
2.596000000000000227e+02,-1.556529411764706050e-01
2.595000000000000000e+02,-1.152029411764706329e-01
2.593999999999999773e+02,-1.060073529411764554e-01
2.593000000000000114e+02,-5.868235294117647022e-02
2.591999999999999886e+02,-5.213529411764707827e-02
2.591000000000000227e+02,-1.276544117647058774e-01
2.590000000000000000e+02,-1.122544117647059081e-01
2.588999999999999773e+02,-1.241544117647058881e-01
2.588000000000000114e+02,-1.524044117647058993e-01
2.586999999999999886e+02,-1.486735294117647044e-01
2.586000000000000227e+02,-1.305279411764705966e-01
2.585000000000000000e+02,-1.121911764705882386e-01
2.583999999999999773e+02,-1.352558823529411980e-01
2.583000000000000114e+02,-1.628279411764705920e-01
2.581999999999999886e+02,-1.208941176470588463e-01
2.581000000000000227e+02,-7.219411764705882528e-02
2.580000000000000000e+02,-4.486029411764702601e-02
2.578999999999999773e+02,-3.088529411764705246e-02
2.578000000000000114e+02,-2.749852941176469945e-02
2.576999999999999886e+02,-8.404558823529413580e-02
2.576000000000000227e+02,-7.586176470588239240e-02
2.575000000000000000e+02,-3.048529411764705835e-02
2.573999999999999773e+02,-6.289558823529411979e-02
2.573000000000000114e+02,2.197058823529405257e-03
2.571999999999999886e+02,-3.611764705882373333e-03
2.571000000000000227e+02,-6.985294117646698121e-04
2.570000000000000000e+02,-6.848529411764698628e-03
2.568999999999999773e+02,5.160294117647036376e-03
2.568000000000000114e+02,4.237205882352942238e-02
2.566999999999999886e+02,3.878235294117644144e-02
2.566000000000000227e+02,5.584558823529413296e-02
2.565000000000000000e+02,3.055735294117646259e-02
2.563999999999999773e+02,4.178382352941179684e-02
2.563000000000000114e+02,2.283823529411767306e-02
2.561999999999999886e+02,2.761176470588233567e-02
2.561000000000000227e+02,4.887500000000002259e-02
2.560000000000000000e+02,3.684705882352944800e-02
2.559000000000000057e+02,9.408676470588236973e-02
2.558000000000000114e+02,1.048014705882353431e-01
2.556999999999999886e+02,1.293485294117646955e-01
2.555999999999999943e+02,1.228735294117647009e-01
2.555000000000000000e+02,1.172191176470588764e-01
2.554000000000000057e+02,1.064485294117647196e-01
2.553000000000000114e+02,8.992499999999997717e-02
2.551999999999999886e+02,1.006897058823529589e-01
2.550999999999999943e+02,1.084897058823529187e-01
2.550000000000000000e+02,1.252661764705882697e-01
2.549000000000000057e+02,1.186941176470587972e-01
2.548000000000000114e+02,1.193794117647058867e-01
2.546999999999999886e+02,1.131764705882353089e-01
2.545999999999999943e+02,1.195338235294117618e-01
2.545000000000000000e+02,1.490264705882353158e-01
2.544000000000000057e+02,1.545323529411765373e-01
2.543000000000000114e+02,1.156941176470588223e-01
2.541999999999999886e+02,9.989117647058826099e-02
2.540999999999999943e+02,8.500735294117647833e-02
2.540000000000000000e+02,1.049529411764705822e-01
2.539000000000000057e+02,1.129867647058823837e-01
2.538000000000000114e+02,1.329088235294117459e-01
2.536999999999999886e+02,1.451720588235294318e-01
2.535999999999999943e+02,1.313867647058823973e-01
2.535000000000000000e+02,1.329632352941176598e-01
2.534000000000000057e+02,1.162088235294117949e-01
2.533000000000000114e+02,5.972794117647057394e-02
2.531999999999999886e+02,5.572941176470590924e-02
2.530999999999999943e+02,3.997499999999998277e-02
2.530000000000000000e+02,4.503529411764704143e-02
2.529000000000000057e+02,5.926323529411765129e-02
2.528000000000000114e+02,6.612205882352942266e-02
2.526999999999999886e+02,2.200441176470589039e-02
2.525999999999999943e+02,3.772647058823531269e-02
2.525000000000000000e+02,9.147058823529172168e-04
2.524000000000000057e+02,1.011764705882344396e-03
2.523000000000000114e+02,1.862058823529412835e-02
2.521999999999999886e+02,2.570882352941176313e-02
2.520999999999999943e+02,5.691029411764703810e-02
2.520000000000000000e+02,6.590882352941176969e-02
2.519000000000000057e+02,9.466470588235292860e-02
2.518000000000000114e+02,6.827941176470589402e-02
2.516999999999999886e+02,5.444705882352941784e-02
2.515999999999999943e+02,5.603529411764710672e-02
2.515000000000000000e+02,6.433235294117649328e-02
2.514000000000000057e+02,5.567500000000000920e-02
2.513000000000000114e+02,1.059323529411765052e-01
2.511999999999999886e+02,8.890323529411767178e-02
2.510999999999999943e+02,1.175745588235294209e-01
2.510000000000000000e+02,1.236713235294117641e-01
2.509000000000000057e+02,1.234132352941176292e-01
2.508000000000000114e+02,1.139911764705882208e-01
2.506999999999999886e+02,1.232955882352941013e-01
2.505999999999999943e+02,1.342925000000000091e-01
2.505000000000000000e+02,1.568926470588235533e-01
2.504000000000000057e+02,1.283294117647058863e-01
2.503000000000000114e+02,1.370558823529411663e-01
2.501999999999999886e+02,1.400264705882353355e-01
2.500999999999999943e+02,1.551161764705882573e-01
2.500000000000000000e+02,2.156411764705882250e-01
2.499000000000000057e+02,2.409088235294117863e-01
2.498000000000000114e+02,2.204014705882352820e-01
2.496999999999999886e+02,2.810441176470588331e-01
2.495999999999999943e+02,2.451294117647059012e-01
2.495000000000000000e+02,2.175500000000000211e-01
2.494000000000000057e+02,2.016838235294117765e-01
2.493000000000000114e+02,1.837647058823529689e-01
2.491999999999999886e+02,1.723250000000000615e-01
2.490999999999999943e+02,2.003264705882353280e-01
2.490000000000000000e+02,1.882941176470588618e-01
2.489000000000000057e+02,2.108617647058823041e-01
2.488000000000000114e+02,2.065382352941176891e-01
2.486999999999999886e+02,2.202485294117647041e-01
2.485999999999999943e+02,2.036102941176471115e-01
2.485000000000000000e+02,2.091941176470588359e-01
2.484000000000000057e+02,2.343573529411764889e-01
2.483000000000000114e+02,2.266220588235294264e-01
2.481999999999999886e+02,2.203647058823529348e-01
2.480999999999999943e+02,2.827382352941176791e-01
