Q,I(Q),Error
1.50369746E-01,6.51046634E-04,1.28153708E-04
1.50655348E-01,8.99527222E-04,1.27118818E-04
1.50940951E-01,8.43144953E-04,1.28416568E-04
1.51226553E-01,8.79924744E-04,1.27631848E-04
1.51512156E-01,5.62027097E-04,1.27534233E-04
1.51797758E-01,8.85609537E-04,1.27442559E-04
1.52083361E-01,7.54401088E-04,1.26367195E-04
1.52368963E-01,6.62401319E-04,1.27752476E-04
1.52654566E-01,1.04899704E-03,1.27184301E-04
1.52940169E-01,9.25108790E-04,1.27065923E-04
1.53225771E-01,9.26960260E-04,1.26686303E-04
1.53511374E-01,7.09902495E-04,1.26646607E-04
1.53796976E-01,6.66212291E-04,1.26664354E-04
1.54082579E-01,6.96703792E-04,1.25835005E-04
1.54368181E-01,8.70548189E-04,1.26895810E-04
1.54653784E-01,8.91078264E-04,1.26283610E-04
1.54939386E-01,7.75456429E-04,1.26092841E-04
1.55224989E-01,6.06246293E-04,1.25415746E-04
1.55510592E-01,7.87891448E-04,1.25499510E-04
1.55796194E-01,8.69747251E-04,1.26031059E-04
1.56081797E-01,5.08844852E-04,1.25300528E-04
1.56367399E-01,7.10960478E-04,1.25669980E-04
1.56653002E-01,5.76972961E-04,1.24906627E-04
1.56938604E-01,5.49629331E-04,1.24489821E-04
1.57224207E-01,6.92985952E-04,1.25114780E-04
1.57509809E-01,8.28009099E-04,1.25085637E-04
1.57795412E-01,7.01185316E-04,1.24612029E-04
1.58081015E-01,5.89285046E-04,1.25003743E-04
1.58366617E-01,7.52225518E-04,1.24398593E-04
1.58652220E-01,5.92086464E-04,1.24624992E-04
1.58937822E-01,5.48083335E-04,1.23239228E-04
1.59223425E-01,4.84064221E-04,1.23744890E-04
1.59509027E-01,5.29754907E-04,1.23877262E-04
1.59794630E-01,5.88186085E-04,1.23750370E-04
1.60080232E-01,7.09194690E-04,1.24418294E-04
1.60365835E-01,5.42942435E-04,1.22748355E-04
1.60651438E-01,7.36247748E-04,1.23746268E-04
1.60937040E-01,5.26793301E-04,1.23651192E-04
1.61222643E-01,6.73729926E-04,1.23282581E-04
1.61508245E-01,6.73443079E-04,1.23350659E-04
1.61793848E-01,5.44819981E-04,1.23085230E-04
1.62079450E-01,6.34081662E-04,1.23202171E-04
1.62365053E-01,5.74931502E-04,1.22758144E-04
1.62650655E-01,5.47405332E-04,1.22207937E-04
1.62936258E-01,5.72431833E-04,1.22800837E-04
1.63221861E-01,6.22108579E-04,1.23006789E-04
1.63507463E-01,7.67581165E-04,1.23081962E-04
1.63793066E-01,5.93971461E-04,1.21930808E-04
1.64078668E-01,3.37895006E-04,1.22042899E-04
1.64364271E-01,6.30095601E-04,1.21867809E-04
1.64649873E-01,3.66978347E-04,1.22113090E-04
1.64935476E-01,3.52926552E-04,1.21906903E-04
1.65221078E-01,4.96372581E-04,1.21653991E-04
1.65506681E-01,4.31150198E-04,1.21983311E-04
1.65792284E-01,3.75382602E-04,1.20687799E-04
1.66077886E-01,3.11534852E-04,1.21423317E-04
1.66363489E-01,3.20393592E-04,1.20923721E-04
1.66649091E-01,2.22500414E-04,1.21214821E-04
1.66934694E-01,5.39563596E-04,1.21456635E-04
1.67220296E-01,3.40204686E-04,1.20381454E-04
1.67505899E-01,3.24498862E-04,1.20517501E-04
1.67791501E-01,5.33007085E-04,1.20836151E-04
1.68077104E-01,4.43860888E-04,1.21059332E-04
1.68362707E-01,3.17204744E-04,1.20004061E-04
1.68648309E-01,4.97862697E-04,1.19687645E-04
1.68933912E-01,5.25217503E-04,1.20192359E-04
1.69219514E-01,3.42879444E-04,1.19514445E-04
1.69505117E-01,5.81927598E-04,1.19318668E-04
1.69790719E-01,3.31748277E-04,1.18818893E-04
1.70076322E-01,4.44632024E-04,1.18963679E-04
1.70361924E-01,4.35687602E-04,1.19301203E-04
1.70647527E-01,5.14604151E-04,1.18467433E-04
1.70933130E-01,3.72335315E-04,1.19152420E-04
1.71218732E-01,3.44667584E-04,1.17705946E-04
1.71504335E-01,4.40075994E-04,1.19294946E-04
1.71789937E-01,4.48655337E-04,1.19332960E-04
1.72075540E-01,2.35531479E-04,1.17005747E-04
1.72361142E-01,2.79240310E-04,1.18334411E-04
1.72646745E-01,6.90534711E-04,1.18210704E-04
1.72932347E-01,4.79925424E-04,1.18457710E-04
1.73217950E-01,5.22743911E-04,1.18679299E-04
1.73503553E-01,5.35599887E-04,1.17902408E-04
1.73789155E-01,5.02653420E-04,1.19002633E-04
1.74074758E-01,4.01418656E-04,1.17742040E-04
1.74360360E-01,2.92226672E-04,1.18676992E-04
1.74645963E-01,3.15107405E-04,1.18250425E-04
1.74931565E-01,3.06356698E-04,1.17394387E-04
1.75217168E-01,5.06103039E-04,1.18974841E-04
1.75502770E-01,2.94264406E-04,1.17384924E-04
1.75788373E-01,3.61118466E-04,1.18714454E-04
1.76073976E-01,2.76811421E-04,1.17039292E-04
1.76359578E-01,2.77366489E-04,1.18638025E-04
1.76645181E-01,5.22881746E-04,1.17883600E-04
1.76930783E-01,1.81809068E-04,1.17035708E-04
1.77216386E-01,4.21863049E-04,1.17838581E-04
1.77501988E-01,4.14121896E-04,1.17265356E-04
1.77787591E-01,2.69196928E-04,1.18193368E-04
1.78073193E-01,3.75974923E-04,1.17486971E-04
1.78358796E-01,1.55981630E-04,1.16968247E-04
1.78644399E-01,4.75317240E-04,1.17145105E-04
1.78930001E-01,2.55744904E-04,1.17004050E-04
1.79215604E-01,3.46235931E-04,1.16918797E-04
1.79501206E-01,1.23672187E-04,1.16842858E-04
1.79786809E-01,4.68797982E-04,1.17098434E-04
1.80072411E-01,3.90738249E-04,1.17489083E-04
1.80358014E-01,2.55137682E-04,1.15556537E-04
1.80643616E-01,2.52999365E-04,1.16855432E-04
1.80929219E-01,4.18640673E-04,1.16838460E-04
1.81214822E-01,4.71681356E-04,1.16844728E-04
1.81500424E-01,2.24161893E-04,1.16268425E-04
1.81786027E-01,3.63539904E-04,1.16087164E-04
1.82071629E-01,3.52077186E-04,1.16154938E-04
1.82357232E-01,4.16718423E-04,1.16404214E-04
1.82642834E-01,3.08640301E-04,1.15737406E-04
1.82928437E-01,1.18456781E-04,1.16239030E-04
1.83214039E-01,5.21801412E-05,1.15971051E-04
1.83499642E-01,3.13535333E-04,1.15652390E-04
1.83785245E-01,5.76257706E-04,1.16002394E-04
1.84070847E-01,2.98041850E-04,1.15131042E-04
1.84356450E-01,9.95323062E-05,1.15894886E-04
1.84642052E-01,2.95151025E-04,1.15399455E-04
1.84927655E-01,1.13211572E-04,1.15127361E-04
1.85213257E-01,2.09469348E-04,1.15152758E-04
1.85498860E-01,3.64959240E-04,1.15349777E-04
1.85784462E-01,2.61235982E-04,1.14889556E-04
1.86070065E-01,2.82287598E-04,1.15506571E-04
1.86355668E-01,3.49108130E-04,1.14979647E-04
1.86641270E-01,2.40977854E-04,1.14512050E-04
1.86926873E-01,3.28812748E-04,1.15111603E-04
1.87212475E-01,1.40979886E-04,1.15917143E-04
1.87498078E-01,2.72676349E-04,1.18786866E-04
1.87783680E-01,3.75382602E-04,1.20124932E-04
1.88069283E-01,2.82414258E-04,1.22076324E-04
1.88354885E-01,5.32615930E-04,1.22539799E-04
1.88640488E-01,2.68075615E-04,1.22495396E-04
1.88926091E-01,2.09007412E-04,1.24038812E-04
1.89211693E-01,5.17107546E-04,1.24760058E-04
1.89497296E-01,3.04598361E-04,1.25257021E-04
1.89782898E-01,2.33601779E-04,1.24928702E-04
1.90068501E-01,7.55377114E-05,1.25141818E-04
1.90354103E-01,4.71659005E-04,1.26848272E-04
1.90639706E-01,3.61025333E-04,1.25297916E-04
1.90925308E-01,3.83123755E-04,1.27008094E-04
1.91210911E-01,3.50840390E-04,1.26334001E-04
1.91496514E-01,2.30371952E-04,1.26898512E-04
1.91782116E-01,2.19494104E-04,1.27970424E-04
1.92067719E-01,1.92612410E-04,1.25459731E-04
1.92353321E-01,2.36850232E-04,1.27761507E-04
1.92638924E-01,1.76977366E-04,1.27266347E-04
1.92924526E-01,-1.09694898E-04,1.27454820E-04
1.93210129E-01,4.14758921E-04,1.28089991E-04
1.93495731E-01,1.73676759E-04,1.27061948E-04
1.93781334E-01,1.64672732E-04,1.29188725E-04
1.94066937E-01,2.62062997E-04,1.25285261E-04
1.94352539E-01,1.54469162E-04,1.24038098E-04
1.94638142E-01,2.75000930E-04,1.21700693E-04
1.94923744E-01,3.88875604E-04,1.20451394E-04
1.95209347E-01,3.05797905E-04,1.20473724E-04
1.95494949E-01,3.98129225E-04,1.18060597E-04
1.95780552E-01,4.80651855E-04,1.18349970E-04
1.96066154E-01,2.10970640E-04,1.17590497E-04
1.96351757E-01,2.81091779E-04,1.17609827E-04
1.96637360E-01,2.26978213E-04,1.18067964E-04
1.96922962E-01,1.27725303E-04,1.15267680E-04
1.97208565E-01,1.60057098E-04,1.16824308E-04
1.97494167E-01,2.91056931E-04,1.16817511E-04
1.97779770E-01,1.66926533E-04,1.16116362E-04
1.98065372E-01,1.42656267E-04,1.15887179E-04
1.98350975E-01,2.35393643E-04,1.15436740E-04
1.98636577E-01,3.75360250E-05,1.16001559E-04
1.98922180E-01,6.93760812E-05,1.15433586E-04
1.99207783E-01,1.13498420E-04,1.14985180E-04
1.99493385E-01,-1.22711062E-04,1.14248152E-04
1.99778988E-01,5.73880970E-05,1.15280119E-04
2.00064590E-01,3.29278409E-05,1.15197869E-04
2.00350193E-01,1.63145363E-04,1.14625883E-04
2.00635795E-01,2.08009034E-04,1.14133681E-04
2.00921398E-01,1.24759972E-05,1.14315339E-04
2.01207000E-01,2.35091895E-04,1.14863311E-04
2.01492603E-01,2.14654952E-04,1.14150525E-04
2.01778206E-01,2.71875411E-04,1.14234696E-04
2.02063808E-01,2.14848667E-04,1.14117648E-04
2.02349411E-01,2.06325203E-04,1.13608991E-04
2.02635013E-01,3.89944762E-04,1.14821642E-04
2.02920616E-01,2.84474343E-04,1.13303307E-04
2.03206218E-01,3.20397317E-04,1.14184534E-04
2.03491821E-01,5.66557050E-04,1.14011557E-04
2.03777423E-01,1.09367073E-04,1.12637418E-04
2.04063026E-01,7.96727836E-05,1.13377524E-04
2.04348629E-01,1.76258385E-04,1.12752487E-04
2.04634231E-01,1.54823065E-04,1.13653810E-04
2.04919834E-01,1.47268176E-04,1.13490465E-04
2.05205436E-01,-1.09344721E-04,1.12285792E-04
2.05491039E-01,1.00474805E-04,1.12531544E-04
2.05776641E-01,7.58729875E-05,1.11954143E-04
2.06062244E-01,5.00008464E-05,1.12881660E-04
2.06347846E-01,3.43620777E-05,1.12083120E-04
2.06633449E-01,3.59233469E-04,1.12637909E-04
2.06919052E-01,2.25167722E-04,1.13084639E-04
2.07204654E-01,1.91666186E-05,1.11608659E-04
2.07490257E-01,1.21004879E-04,1.12660309E-04
2.07775859E-01,1.84997916E-04,1.11134989E-04
2.08061462E-01,2.05218792E-04,1.11894309E-04
2.08347064E-01,2.40448862E-04,1.12603425E-04
2.08632667E-01,9.42200422E-05,1.11116609E-04
2.08918269E-01,9.67867672E-05,1.11668849E-04
2.09203872E-01,8.02464783E-05,1.11068421E-04
2.09489475E-01,1.38461590E-04,1.11705051E-04
2.09775077E-01,2.30342150E-04,1.11438119E-04
2.10060680E-01,3.06107104E-05,1.11230091E-04
2.10346282E-01,3.73676419E-04,1.11816755E-04
2.10631885E-01,2.45615840E-04,1.10820738E-04
2.10917487E-01,3.03857028E-04,1.11562002E-04
2.11203090E-01,-9.31099057E-05,1.10021290E-04
2.11488692E-01,2.45679170E-04,1.11181602E-04
2.11774295E-01,2.96831131E-05,1.11406658E-04
2.12059898E-01,2.82105058E-04,1.10310405E-04
2.12345500E-01,1.92187726E-05,1.10526101E-04
2.12631103E-01,9.01445746E-05,1.10314273E-04
2.12916705E-01,1.52554363E-04,1.10992415E-04
2.13202308E-01,1.28731132E-04,1.10453798E-04
2.13487910E-01,5.79729676E-05,1.09713492E-04
2.13773513E-01,2.95683742E-04,1.10773284E-04
2.14059115E-01,2.50980258E-04,1.09850615E-04
2.14344718E-01,1.37031078E-04,1.10275186E-04
2.14630321E-01,4.89875674E-05,1.09452488E-04
2.14915923E-01,8.86917114E-05,1.09631411E-04
2.15201526E-01,1.90392137E-04,1.10829221E-04
2.15487128E-01,-3.74019146E-06,1.09162329E-04
2.15772731E-01,2.93090940E-04,1.09842535E-04
2.16058333E-01,2.54761428E-04,1.09642766E-04
2.16343936E-01,2.33855098E-04,1.09707371E-04
2.16629538E-01,1.37317926E-04,1.09514853E-04
2.16915141E-01,3.18530947E-04,1.09201508E-04
2.17200744E-01,1.32214278E-04,1.09743472E-04
2.17486346E-01,2.90289521E-04,1.09155021E-04
2.17771949E-01,1.34143978E-04,1.08972121E-04
2.18057551E-01,1.71355903E-04,1.08856376E-04
2.18343154E-01,-3.47718596E-05,1.07686779E-04
2.18628756E-01,-5.37559390E-06,1.09003254E-04
2.18914359E-01,2.40787864E-04,1.07278005E-04
2.19199961E-01,1.63454562E-04,1.08615984E-04
2.19485564E-01,1.93752348E-04,1.07580529E-04
2.19771167E-01,1.42607838E-04,1.08169236E-04
2.20056769E-01,3.98643315E-04,1.08152591E-04
2.20342372E-01,7.08773732E-05,1.07593923E-04
2.20627974E-01,1.80583447E-04,1.07991457E-04
2.20913577E-01,9.42870975E-05,1.07334589E-04
2.21199179E-01,1.62120908E-04,1.07708059E-04
2.21484782E-01,1.64523721E-04,1.07621083E-04
2.21770384E-01,3.33525240E-05,1.06900054E-04
2.22055987E-01,1.93711370E-04,1.07789425E-04
2.22341590E-01,1.72492117E-04,1.07005138E-04
2.22627192E-01,1.73225999E-05,1.07294370E-04
2.22912795E-01,2.02432275E-05,1.06660551E-04
2.23198397E-01,-4.67523932E-06,1.07146222E-04
2.23484000E-01,8.54842365E-05,1.07620646E-04
2.23769602E-01,7.41817057E-05,1.06561922E-04
2.24055205E-01,1.16307288E-04,1.07269003E-04
2.24340807E-01,2.14047730E-04,1.07127962E-04
2.24626410E-01,9.21748579E-05,1.07913729E-04
2.24912013E-01,1.31357461E-04,1.07094196E-04
2.25197615E-01,2.76640058E-05,1.07057582E-04
2.25483218E-01,2.98328698E-04,1.07681006E-04
2.25768820E-01,1.23120844E-05,1.06605151E-04
2.26054423E-01,2.76096165E-04,1.07528290E-04
2.26340025E-01,1.00582838E-07,1.06074624E-04
2.26625628E-01,-5.98803163E-05,1.06861164E-04
2.26911230E-01,1.72708184E-04,1.07186017E-04
2.27196833E-01,1.93346292E-04,1.06674477E-04
2.27482436E-01,6.36987388E-05,1.06917556E-04
2.27768038E-01,2.69804150E-04,1.05979205E-04
2.28053641E-01,1.79644674E-04,1.07258541E-04
2.28339243E-01,7.32317567E-05,1.06482770E-04
2.28624846E-01,5.57117164E-05,1.06093699E-04
2.28910448E-01,2.87890434E-04,1.06799233E-04
2.29196051E-01,7.95125961E-05,1.05614598E-04
2.29481654E-01,4.10974026E-05,1.06518675E-04
2.29767256E-01,-7.00578094E-05,1.05585304E-04
2.30052859E-01,2.34458596E-04,1.06207102E-04
2.30338461E-01,-1.17395073E-04,1.05921589E-04
2.30624064E-01,8.64155591E-05,1.05812639E-04
2.30909666E-01,-2.83755362E-05,1.06175627E-04
2.31195269E-01,-6.37657940E-05,1.04815553E-04
2.31480871E-01,1.11218542E-04,1.05808301E-04
2.31766474E-01,2.04291195E-04,1.06078016E-04
2.32052077E-01,2.33341008E-04,1.06072628E-04
2.32337679E-01,1.62914395E-04,1.05898576E-04
2.32623282E-01,2.19855458E-04,1.05235395E-04
2.32908884E-01,1.75919384E-04,1.05787043E-04
2.33194487E-01,2.87640840E-04,1.05554164E-04
2.33480089E-01,2.35613436E-04,1.05209619E-04
2.33765692E-01,-5.15580177E-05,1.05468180E-04
2.34051294E-01,1.48929656E-04,1.04799142E-04
2.34336897E-01,1.75584108E-04,1.05908085E-04
2.34622500E-01,9.76435840E-05,1.04554572E-04
2.34908102E-01,2.66887248E-04,1.05094102E-04
2.35193705E-01,9.93162394E-06,1.05314580E-04
2.35479307E-01,2.90274620E-04,1.05288238E-04
2.35764910E-01,1.82360411E-04,1.05557053E-04
2.36050512E-01,2.93552876E-05,1.03831880E-04
2.36336115E-01,1.35667622E-04,1.04996339E-04
2.36621717E-01,8.10660422E-05,1.04309033E-04
2.36907320E-01,4.87044454E-05,1.05045127E-04
2.37192923E-01,-6.63921237E-05,1.04689249E-04
2.37478525E-01,5.64195216E-05,1.03975904E-04
2.37764128E-01,1.95965171E-04,1.05361135E-04
2.38049730E-01,7.09183514E-05,1.04150389E-04
2.38335333E-01,2.41022557E-04,1.03809977E-04
2.38620935E-01,2.24784017E-04,1.04586309E-04
2.38906538E-01,9.49352980E-05,1.04253661E-04
2.39192140E-01,9.05692577E-05,1.04990925E-04
2.39477743E-01,1.87642872E-05,1.03481827E-04
2.39763346E-01,1.26648694E-04,1.04107034E-04
2.40048948E-01,5.68963587E-05,1.03861138E-04
2.40334551E-01,7.93896616E-05,1.04027009E-04
2.40620153E-01,1.32244080E-04,1.04181118E-04
2.40905756E-01,2.46483833E-04,1.03255823E-04
2.41191358E-01,1.63286924E-04,1.04235745E-04
2.41476961E-01,2.28282064E-04,1.03780661E-04
2.41762563E-01,1.58712268E-04,1.03561182E-04
2.42048166E-01,1.53712928E-04,1.03776595E-04
2.42333769E-01,6.54235482E-05,1.03226537E-04
2.42619371E-01,1.71244144E-04,1.04021971E-04
2.42904974E-01,1.55154616E-04,1.02906518E-04
2.43190576E-01,1.99533999E-04,1.03138733E-04
2.43476179E-01,2.48957425E-04,1.03488259E-04
2.43761781E-01,3.42931598E-04,1.03739011E-04
2.44047384E-01,8.51824880E-05,1.03264141E-04
2.44332986E-01,4.80897725E-05,1.02765169E-04
2.44618589E-01,-1.93901360E-05,1.03028843E-04
2.44904192E-01,3.00306827E-04,1.03262128E-04
2.45189794E-01,9.14037228E-05,1.03271719E-04
2.45475397E-01,-6.87986612E-05,1.02686620E-04
2.45760999E-01,1.03838742E-04,1.02351736E-04
2.46046602E-01,1.75092369E-04,1.03058893E-04
2.46332204E-01,2.98656523E-05,1.02258153E-04
2.46617807E-01,3.42987478E-05,1.02575223E-04
2.46903409E-01,-2.87257135E-05,1.02698860E-04
2.47189012E-01,9.22977924E-05,1.02533670E-04
2.47474615E-01,1.54085457E-04,1.02972321E-04
2.47760217E-01,3.90224159E-05,1.01571583E-04
2.48045820E-01,2.48484313E-04,1.05006670E-04
2.48331422E-01,1.40681863E-04,1.06145421E-04
2.48617025E-01,2.17381865E-04,1.07722384E-04
2.48902627E-01,1.15737319E-04,1.08637439E-04
2.49188230E-01,1.97373331E-04,1.08738422E-04
2.49473832E-01,-1.75125897E-05,1.09776731E-04
2.49759435E-01,2.17691064E-04,1.10815252E-04
2.50045038E-01,-5.22658229E-05,1.12669076E-04
2.50330640E-01,1.50620937E-04,1.14761644E-04
2.50616243E-01,7.54073262E-05,1.16263615E-04
2.50901845E-01,1.80959702E-04,1.18238818E-04
2.51187448E-01,2.80626118E-05,1.17971859E-04
2.51473050E-01,-1.05686486E-05,1.20210427E-04
2.51758653E-01,8.34651291E-05,1.21412170E-04
2.52044255E-01,7.95684755E-05,1.22676521E-04
2.52329858E-01,1.91137195E-04,1.24428735E-04
2.52615461E-01,1.51604414E-04,1.23926849E-04
2.52901063E-01,2.54128128E-04,1.25493617E-04
2.53186666E-01,-1.96903944E-04,1.25843985E-04
2.53472268E-01,1.66565180E-04,1.28005102E-04
2.53757871E-01,-1.47834420E-04,1.28414418E-04
2.54043473E-01,1.42216682E-04,1.29811670E-04
2.54329076E-01,2.03989446E-04,1.31198960E-04
2.54614678E-01,-7.70241022E-05,1.29642607E-04
2.54900281E-01,2.29310244E-04,1.32129722E-04
2.55185884E-01,-5.16623259E-05,1.31820165E-04
2.55471486E-01,1.47491693E-04,1.32478970E-04
2.55757089E-01,2.52239406E-05,1.34182781E-04
2.56042691E-01,1.66516751E-04,1.32427671E-04
2.56328294E-01,3.01714987E-04,1.35049254E-04
2.56613896E-01,2.00357288E-04,1.34246531E-04
2.56899499E-01,2.04849988E-04,1.35778883E-04
2.57185101E-01,9.54829156E-05,1.36844439E-04
2.57470704E-01,5.09247184E-06,1.35678096E-04
2.57756307E-01,2.68321484E-04,1.38316018E-04
2.58041909E-01,2.18600035E-04,1.36658939E-04
2.58327512E-01,3.59375030E-04,1.38487906E-04
2.58613114E-01,-4.47928905E-05,1.38305986E-04
2.58898717E-01,-1.38059258E-05,1.38874111E-04
2.59184319E-01,2.68403441E-04,1.39564010E-04
2.59469922E-01,1.24279410E-04,1.37354914E-04
2.59755524E-01,2.02372670E-04,1.40056462E-04
2.60041127E-01,1.88138336E-04,1.39121892E-04
2.60326730E-01,1.02832913E-04,1.39465295E-04
2.60612332E-01,7.50347972E-05,1.39286746E-04
2.60897935E-01,1.15416944E-04,1.40193131E-04
2.61183537E-01,4.29168344E-04,1.42500258E-04
2.61469140E-01,-2.48514116E-05,1.39813717E-04
2.61754742E-01,-1.09516084E-04,1.42130743E-04
2.62040345E-01,-1.56756490E-04,1.40894203E-04
2.62325947E-01,-1.84021890E-04,1.43386351E-04
2.62611550E-01,1.37645751E-04,1.44015018E-04
2.62897153E-01,2.93679535E-04,1.41757441E-04
2.63182755E-01,8.39531422E-05,1.45474886E-04
2.63468358E-01,-5.20274043E-05,1.43339203E-04
2.63753960E-01,1.43732876E-04,1.46945185E-04
2.64039563E-01,-1.68539584E-04,1.44183004E-04
2.64325165E-01,2.91075557E-04,1.44449115E-04
2.64610768E-01,-1.19507313E-05,1.48132708E-04
2.64896370E-01,1.47484243E-04,1.46075274E-04
2.65181973E-01,1.14828348E-04,1.47150256E-04
2.65467576E-01,1.47175044E-04,1.47407856E-04
2.65753178E-01,-5.81145287E-05,1.48007305E-04
2.66038781E-01,1.34192407E-04,1.51119824E-04
2.66324383E-01,-1.21444464E-05,1.46486893E-04
2.66609986E-01,3.90000641E-05,1.49402372E-04
2.66895588E-01,1.29528344E-05,1.50313107E-04
2.67181191E-01,9.67420638E-05,1.50845726E-04
2.67466793E-01,1.87546015E-04,1.53054180E-04
2.67752396E-01,-1.89658254E-04,1.49426692E-04
2.68037999E-01,3.54815274E-04,1.52152885E-04
2.68323601E-01,4.30896878E-04,1.53727141E-04
2.68609204E-01,1.58354640E-04,1.52361110E-04
2.68894806E-01,2.33031809E-04,1.53889277E-04
2.69180409E-01,-1.60802156E-04,1.52492861E-04
2.69466011E-01,-8.87662172E-05,1.54458905E-04
2.69751614E-01,1.16448849E-04,1.55893900E-04
2.70037216E-01,2.64428556E-04,1.53462763E-04
2.70322819E-01,1.29349530E-04,1.56444712E-04
2.70608422E-01,6.62878156E-05,1.55682386E-04
2.70894024E-01,2.93869525E-04,1.58485531E-04
2.71179627E-01,1.37444586E-04,1.55761224E-04
2.71465229E-01,4.11905348E-05,1.56516536E-04
2.71750832E-01,2.39655375E-04,1.57915164E-04
2.72036434E-01,4.48450446E-05,1.58307373E-04
2.72322037E-01,8.65273178E-05,1.56174720E-04
2.72607639E-01,2.16335058E-04,1.57710407E-04
2.72893242E-01,-4.75831330E-05,1.58471177E-04
2.73178845E-01,1.65391713E-04,1.59156347E-04
2.73464447E-01,8.46534967E-05,1.58742221E-04
2.73750050E-01,1.66501850E-04,1.57949855E-04
2.74035652E-01,8.84011388E-05,1.60548460E-04
2.74321255E-01,-1.12563372E-04,1.61800872E-04
2.74606857E-01,7.68154860E-06,1.58371642E-04
2.74892460E-01,-1.34762377E-04,1.61973021E-04
2.75178062E-01,2.49393284E-04,1.60680021E-04
2.75463665E-01,1.26197934E-04,1.63591852E-04
2.75749268E-01,1.60384923E-04,1.62211576E-04
2.76034870E-01,2.71443278E-04,1.62054672E-04
2.76320473E-01,1.96829438E-04,1.66149035E-04
2.76606075E-01,-4.56050038E-05,1.62732708E-04
2.76891678E-01,2.40519643E-04,1.65696450E-04
2.77177280E-01,1.95179135E-04,1.64343332E-04
2.77462883E-01,5.72130084E-05,1.65380094E-04
2.77748485E-01,-3.82177532E-05,1.67313189E-04
2.78034088E-01,1.64978206E-04,1.64914815E-04
2.78319691E-01,8.47168267E-05,1.68072889E-04
2.78605293E-01,-2.42739916E-05,1.66473879E-04
2.78890896E-01,-5.04106283E-05,1.67884550E-04
2.79176498E-01,8.60281289E-05,1.67682451E-04
2.79462101E-01,2.64361501E-04,1.69234193E-04
2.79747703E-01,1.04367733E-04,1.71000314E-04
2.80033306E-01,2.33672559E-04,1.69277178E-04
2.80318908E-01,-1.60187483E-04,1.70693241E-04
2.80604511E-01,5.22010028E-04,1.70953521E-04
2.80890114E-01,-3.73005867E-04,1.70834758E-04
2.81175716E-01,2.53636390E-04,1.71909529E-04
2.81461319E-01,3.70778143E-05,1.69043468E-04
2.81746921E-01,2.96354294E-04,1.72870844E-04
2.82032524E-01,-8.40909779E-05,1.68888091E-04
2.82318126E-01,3.99872661E-05,1.71344664E-04
2.82603729E-01,1.96430832E-04,1.71511436E-04
2.82889331E-01,3.71374190E-05,1.71451207E-04
2.83174934E-01,2.24497169E-04,1.73609570E-04
2.83460537E-01,2.62241811E-04,1.70252025E-04
2.83746139E-01,2.22325325E-04,1.73562576E-04
2.84031742E-01,2.77694315E-04,1.71586842E-04
2.84317344E-01,-7.14361668E-05,1.73333491E-04
2.84602947E-01,2.54925340E-04,1.76093530E-04
2.84888549E-01,2.87078321E-04,1.72464122E-04
2.85174152E-01,3.23049724E-04,1.75840271E-04
2.85459754E-01,5.15021384E-05,1.74044995E-04
2.85745357E-01,1.41710043E-05,1.75915460E-04
2.86030960E-01,-5.85317612E-05,1.76049973E-04
2.86316562E-01,4.34894115E-04,1.78135818E-04
2.86602165E-01,5.79208136E-05,1.78434649E-04
2.86887767E-01,-4.61526215E-05,1.75452487E-04
2.87173370E-01,1.69537961E-05,1.79233449E-04
2.87458972E-01,7.78846443E-05,1.77806921E-04
2.87744575E-01,2.65464187E-05,1.81169731E-04
2.88030177E-01,3.52043658E-04,1.82248129E-04
2.88315780E-01,-5.37000597E-05,1.78257970E-04
2.88601383E-01,1.39594078E-04,1.83173113E-04
2.88886985E-01,2.49516219E-04,1.79150233E-04
2.89172588E-01,2.39945948E-04,1.84688881E-04
2.89458190E-01,2.60241330E-04,1.81749730E-04
2.89743793E-01,1.77342445E-04,1.83125223E-04
2.90029395E-01,2.07882375E-04,1.87836513E-04
2.90314998E-01,1.45081431E-04,1.80852586E-04
2.90600600E-01,1.17402524E-04,1.87950916E-04
2.90886203E-01,2.50540674E-04,1.83562290E-04
2.91171806E-01,4.49605286E-05,1.86155030E-04
2.91457408E-01,-1.62269920E-04,1.88813095E-04
2.91743011E-01,2.62577087E-04,1.84903984E-04
2.92028613E-01,4.11611050E-04,1.90685338E-04
2.92314216E-01,-2.33724713E-05,1.85605167E-04
2.92599818E-01,1.14839524E-04,1.90602844E-04
2.92885421E-01,-2.67848372E-06,1.89300035E-04
2.93171023E-01,2.47683376E-04,1.90171197E-04
2.93456626E-01,1.93219632E-04,1.92380780E-04
2.93742229E-01,3.29103321E-04,1.90079129E-04
2.94027831E-01,1.58812851E-04,1.93699889E-04
2.94313434E-01,1.44965947E-04,1.92418269E-04
2.94599036E-01,-2.12542713E-04,1.91981677E-04
2.94884639E-01,1.12514943E-04,1.94593337E-04
2.95170241E-01,-1.91852450E-05,1.94261362E-04
2.95455844E-01,3.78437340E-04,1.96544368E-04
2.95741446E-01,-5.43035567E-05,1.92865277E-04
2.96027049E-01,1.23776495E-04,1.98330068E-04
2.96312652E-01,3.73866409E-04,1.96699080E-04
2.96598254E-01,5.29635698E-04,2.00132605E-04
2.96883857E-01,-1.22226775E-05,1.99198863E-04
2.97169459E-01,6.10128045E-05,1.95387007E-04
