,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,C02,C03,C04,C05,C06,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S2,1020,468,14073,12017,12073,13506,12979,11650,12827,11561,11259,10814,7322,9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13478,12742,12970,12121,10399,8760,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,469,15012,12837,12884,14482,13885,12485,13651,12329,12005,11488,7828,9955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14427,13635,13887,13009,11084,9376,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,470,15607,13372,13396,15082,14474,12987,14190,12808,12526,11977,8121,10361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14980,14211,14418,13521,11535,9822,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,471,16064,13800,13800,15544,14889,13357,14647,13206,12875,12290,8408,10676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15475,14636,14865,13928,11900,10081,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,472,16469,14146,14151,15936,15257,13730,15087,13538,13234,12607,8603,10922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789,15025,15219,14299,12265,10349,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,473,16830,14378,14458,16246,15573,13957,15294,13761,13461,12886,8756,11147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16175,15300,15561,14611,12481,10565,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,474,16981,14494,14549,16367,15659,14104,15442,13887,13541,12968,8839,11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257,15408,15688,14693,12544,10609,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,475,17029,14547,14635,16489,15754,14127,15528,13968,13619,13033,8891,11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16358,15525,15726,14750,12639,10668,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,476,16722,14340,14372,16146,15476,13917,15325,13765,13411,12833,8738,11135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16127,15289,15530,14549,12439,10508,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,477,16684,14226,14311,16124,15385,13857,15197,13686,13354,12785,8679,11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16030,15198,15474,14570,12366,10470,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,478,16339,13935,13977,15722,15097,13488,14880,13392,13066,12519,8524,10831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15685,14847,15111,14195,12095,10247,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,479,16007,13752,13727,15494,14824,13261,14627,13190,12852,12256,8374,10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15436,14595,14872,13902,11895,10046,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,480,15572,13345,13362,15000,14403,12944,14284,12846,12515,11989,8142,10387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15109,14191,14450,13542,11551,9787,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,481,15186,12987,12959,14606,14003,12565,13973,12579,12212,11642,7971,10146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14703,13935,14105,13256,11314,9538,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,482,14861,12728,12763,14355,13743,12346,13615,12258,11979,11428,7825,9951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14350,13587,13819,12971,11066,9344,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,483,14360,12288,12358,13860,13294,11955,13244,11878,11640,11140,7579,9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13917,13193,13387,12602,10753,9044,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,484,14128,12049,12112,13652,13075,11721,13025,11736,11392,10973,7452,9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13715,12940,13174,12351,10588,8959,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,485,13885,11821,11882,13355,12790,11475,12785,11491,11197,10772,7300,9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13468,12719,12910,12112,10383,8778,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,486,13567,11585,11647,13129,12505,11285,12494,11216,10964,10556,7187,9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13149,12431,12632,11879,10145,8615,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,487,13536,11630,11606,13043,12494,11262,12468,11241,10971,10481,7187,9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13146,12406,12594,11874,10161,8616,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,488,13328,11441,11438,12875,12331,11095,12350,11102,10827,10374,7062,9056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12949,12204,12441,11709,10068,8537,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,489,13167,11320,11359,12718,12199,10984,12189,11017,10688,10299,7021,8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12838,12131,12315,11590,9978,8484,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,490,13423,11514,11491,12970,12383,11168,12360,11148,10866,10426,7186,9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13022,12326,12537,11823,10133,8635,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,491,13322,11449,11493,12925,12358,11161,12289,11129,10832,10452,7136,9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12973,12273,12517,11786,10142,8629,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,492,13522,11620,11637,13131,12524,11321,12473,11277,11067,10594,7277,9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13164,12487,12720,11956,10333,8796,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,493,13775,11904,11921,13419,12866,11572,12796,11548,11298,10884,7490,9512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13479,12737,13059,12278,10658,9099,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,494,14087,12192,12128,13662,13086,11739,13040,11733,11457,11076,7636,9732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13661,13005,13249,12577,10903,9299,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,495,14679,12680,12660,14238,13657,12310,13581,12264,12013,11613,7973,10224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14289,13569,13858,13149,11466,9824,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,496,15125,13039,13047,14665,14055,12625,13966,12660,12383,12009,8232,10615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14688,13950,14314,13608,11881,10183,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,497,15772,13585,13642,15286,14656,13165,14564,13159,12911,12532,8640,11073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15299,14574,14937,14282,12475,10729,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,498,16494,14177,14175,15918,15271,13735,15080,13708,13432,13061,8988,11564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15904,15085,15576,14848,13032,11257,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,499,17444,15037,15074,16863,16224,14566,16089,14565,14334,13951,9625,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16893,16115,16591,15861,13976,12134,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,500,18376,15903,15882,17781,17138,15360,16860,15358,15152,14756,10176,13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17724,16994,17574,16814,14837,12959,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,501,19419,16779,16787,18762,18026,16227,17826,16208,16027,15604,10783,13924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18627,17846,18539,17783,15824,13812,0,0,0,0,0,0,0,0,0,0,0,0
